Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f068c86b730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-07-09 01:27:15.055909 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 112  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-07-09 01:27:20.029078 - Epoch: 0 Iteration: 1  train.loss : 7.09766  train.total_ips : 22.56 img/s
DLL 2020-07-09 01:27:20.449918 - Epoch: 0 Iteration: 2  train.loss : 7.68359  train.total_ips : 266.17 img/s
DLL 2020-07-09 01:27:20.826548 - Epoch: 0 Iteration: 3  train.loss : 8.23438  train.total_ips : 297.43 img/s
DLL 2020-07-09 01:27:21.200502 - Epoch: 0 Iteration: 4  train.loss : 8.85156  train.total_ips : 299.55 img/s
DLL 2020-07-09 01:27:21.576414 - Epoch: 0 Iteration: 5  train.loss : 8.63281  train.total_ips : 297.99 img/s
DLL 2020-07-09 01:27:21.951707 - Epoch: 0 Iteration: 6  train.loss : 9.64844  train.total_ips : 298.49 img/s
DLL 2020-07-09 01:27:22.326639 - Epoch: 0 Iteration: 7  train.loss : 8.90625  train.total_ips : 298.77 img/s
DLL 2020-07-09 01:27:22.701503 - Epoch: 0 Iteration: 8  train.loss : 8.78125  train.total_ips : 298.83 img/s
DLL 2020-07-09 01:27:23.075720 - Epoch: 0 Iteration: 9  train.loss : 9.71094  train.total_ips : 299.34 img/s
DLL 2020-07-09 01:27:23.450512 - Epoch: 0 Iteration: 10  train.loss : 8.39844  train.total_ips : 298.88 img/s
DLL 2020-07-09 01:27:23.823450 - Epoch: 0 Iteration: 11  train.loss : 8.38281  train.total_ips : 300.37 img/s
DLL 2020-07-09 01:27:24.198775 - Epoch: 0 Iteration: 12  train.loss : 9.34375  train.total_ips : 298.47 img/s
DLL 2020-07-09 01:27:24.572370 - Epoch: 0 Iteration: 13  train.loss : 8.68750  train.total_ips : 299.84 img/s
