Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f5e0036b840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-26 23:06:38.383342 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 928  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 8 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-06-26 23:07:21.562433 - Epoch: 0 Iteration: 1  train.loss : 7.07324  train.total_ips : 186.43 img/s
DLL 2020-06-26 23:07:24.581084 - Epoch: 0 Iteration: 2  train.loss : 7.00439  train.total_ips : 2459.44 img/s
DLL 2020-06-26 23:07:26.872305 - Epoch: 0 Iteration: 3  train.loss : 6.97363  train.total_ips : 3240.60 img/s
DLL 2020-06-26 23:07:28.325739 - Epoch: 0 Iteration: 4  train.loss : 6.95557  train.total_ips : 5108.24 img/s
DLL 2020-06-26 23:07:29.779098 - Epoch: 0 Iteration: 5  train.loss : 6.98486  train.total_ips : 5108.54 img/s
DLL 2020-06-26 23:07:31.234808 - Epoch: 0 Iteration: 6  train.loss : 7.01123  train.total_ips : 5100.65 img/s
DLL 2020-06-26 23:07:32.688585 - Epoch: 0 Iteration: 7  train.loss : 7.04980  train.total_ips : 5107.48 img/s
DLL 2020-06-26 23:07:34.143419 - Epoch: 0 Iteration: 8  train.loss : 7.02686  train.total_ips : 5103.29 img/s
DLL 2020-06-26 23:07:35.599277 - Epoch: 0 Iteration: 9  train.loss : 7.04639  train.total_ips : 5099.88 img/s
DLL 2020-06-26 23:07:37.058599 - Epoch: 0 Iteration: 10  train.loss : 7.00293  train.total_ips : 5088.19 img/s
DLL 2020-06-26 23:07:38.513147 - Epoch: 0 Iteration: 11  train.loss : 6.98291  train.total_ips : 5104.18 img/s
DLL 2020-06-26 23:07:39.969833 - Epoch: 0 Iteration: 12  train.loss : 6.98682  train.total_ips : 5096.86 img/s
DLL 2020-06-26 23:07:41.425737 - Epoch: 0 Iteration: 13  train.loss : 6.96484  train.total_ips : 5099.60 img/s
DLL 2020-06-26 23:07:42.883266 - Epoch: 0 Iteration: 14  train.loss : 6.98145  train.total_ips : 5094.53 img/s
DLL 2020-06-26 23:07:44.340306 - Epoch: 0 Iteration: 15  train.loss : 6.99023  train.total_ips : 5095.47 img/s
DLL 2020-06-26 23:07:45.795191 - Epoch: 0 Iteration: 16  train.loss : 6.96875  train.total_ips : 5103.13 img/s
DLL 2020-06-26 23:07:47.252408 - Epoch: 0 Iteration: 17  train.loss : 6.98535  train.total_ips : 5094.96 img/s
DLL 2020-06-26 23:07:48.707566 - Epoch: 0 Iteration: 18  train.loss : 6.97168  train.total_ips : 5102.29 img/s
DLL 2020-06-26 23:07:50.164696 - Epoch: 0 Iteration: 19  train.loss : 6.95605  train.total_ips : 5095.22 img/s
DLL 2020-06-26 23:07:51.620493 - Epoch: 0 Iteration: 20  train.loss : 6.93701  train.total_ips : 5100.41 img/s
DLL 2020-06-26 23:07:53.077417 - Epoch: 0 Iteration: 21  train.loss : 6.94336  train.total_ips : 5096.02 img/s
DLL 2020-06-26 23:07:54.534266 - Epoch: 0 Iteration: 22  train.loss : 6.92871  train.total_ips : 5096.25 img/s
DLL 2020-06-26 23:07:55.989345 - Epoch: 0 Iteration: 23  train.loss : 6.91455  train.total_ips : 5102.43 img/s
DLL 2020-06-26 23:07:57.445867 - Epoch: 0 Iteration: 24  train.loss : 6.92139  train.total_ips : 5097.40 img/s
DLL 2020-06-26 23:07:58.902159 - Epoch: 0 Iteration: 25  train.loss : 6.92627  train.total_ips : 5098.23 img/s
DLL 2020-06-26 23:08:00.363283 - Epoch: 0 Iteration: 26  train.loss : 6.92090  train.total_ips : 5081.39 img/s
DLL 2020-06-26 23:08:01.822014 - Epoch: 0 Iteration: 27  train.loss : 6.90723  train.total_ips : 5089.64 img/s
DLL 2020-06-26 23:08:03.279697 - Epoch: 0 Iteration: 28  train.loss : 6.90234  train.total_ips : 5093.43 img/s
DLL 2020-06-26 23:08:04.738493 - Epoch: 0 Iteration: 29  train.loss : 6.89355  train.total_ips : 5089.90 img/s
DLL 2020-06-26 23:08:06.197430 - Epoch: 0 Iteration: 30  train.loss : 6.90234  train.total_ips : 5088.88 img/s
DLL 2020-06-26 23:08:07.657283 - Epoch: 0 Iteration: 31  train.loss : 6.88916  train.total_ips : 5085.78 img/s
DLL 2020-06-26 23:08:09.114761 - Epoch: 0 Iteration: 32  train.loss : 6.88086  train.total_ips : 5094.07 img/s
DLL 2020-06-26 23:08:10.571209 - Epoch: 0 Iteration: 33  train.loss : 6.87695  train.total_ips : 5097.68 img/s
DLL 2020-06-26 23:08:12.030020 - Epoch: 0 Iteration: 34  train.loss : 6.87891  train.total_ips : 5089.39 img/s
DLL 2020-06-26 23:08:13.487687 - Epoch: 0 Iteration: 35  train.loss : 6.87451  train.total_ips : 5093.45 img/s
DLL 2020-06-26 23:08:14.947367 - Epoch: 0 Iteration: 36  train.loss : 6.86670  train.total_ips : 5086.39 img/s
DLL 2020-06-26 23:08:16.403982 - Epoch: 0 Iteration: 37  train.loss : 6.85400  train.total_ips : 5097.10 img/s
DLL 2020-06-26 23:08:17.862574 - Epoch: 0 Iteration: 38  train.loss : 6.85156  train.total_ips : 5090.22 img/s
DLL 2020-06-26 23:08:19.321116 - Epoch: 0 Iteration: 39  train.loss : 6.85010  train.total_ips : 5090.80 img/s
DLL 2020-06-26 23:08:20.779757 - Epoch: 0 Iteration: 40  train.loss : 6.83057  train.total_ips : 5090.01 img/s
DLL 2020-06-26 23:08:22.238272 - Epoch: 0 Iteration: 41  train.loss : 6.84326  train.total_ips : 5090.45 img/s
DLL 2020-06-26 23:08:23.696803 - Epoch: 0 Iteration: 42  train.loss : 6.84277  train.total_ips : 5090.42 img/s
DLL 2020-06-26 23:08:25.156297 - Epoch: 0 Iteration: 43  train.loss : 6.82959  train.total_ips : 5087.02 img/s
DLL 2020-06-26 23:08:26.614264 - Epoch: 0 Iteration: 44  train.loss : 6.83154  train.total_ips : 5092.37 img/s
DLL 2020-06-26 23:08:28.071762 - Epoch: 0 Iteration: 45  train.loss : 6.81982  train.total_ips : 5094.01 img/s
DLL 2020-06-26 23:08:29.529427 - Epoch: 0 Iteration: 46  train.loss : 6.80322  train.total_ips : 5093.48 img/s
