Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f779608c840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-02-25 21:44:05.105162 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 128  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-02-25 21:44:08.922041 - Epoch: 0 Iteration: 1  train.loss : 7.03516  train.total_ips : 33.71 img/s
DLL 2020-02-25 21:44:09.129416 - Epoch: 0 Iteration: 2  train.loss : 7.96875  train.total_ips : 617.28 img/s
DLL 2020-02-25 21:44:09.336218 - Epoch: 0 Iteration: 3  train.loss : 8.55469  train.total_ips : 619.15 img/s
DLL 2020-02-25 21:44:09.543016 - Epoch: 0 Iteration: 4  train.loss : 8.82812  train.total_ips : 619.15 img/s
DLL 2020-02-25 21:44:09.749769 - Epoch: 0 Iteration: 5  train.loss : 8.46875  train.total_ips : 619.27 img/s
DLL 2020-02-25 21:44:09.956919 - Epoch: 0 Iteration: 6  train.loss : 8.85156  train.total_ips : 618.13 img/s
DLL 2020-02-25 21:44:10.163795 - Epoch: 0 Iteration: 7  train.loss : 8.81250  train.total_ips : 618.96 img/s
DLL 2020-02-25 21:44:10.370670 - Epoch: 0 Iteration: 8  train.loss : 8.69531  train.total_ips : 618.95 img/s
DLL 2020-02-25 21:44:10.577251 - Epoch: 0 Iteration: 9  train.loss : 8.51562  train.total_ips : 619.82 img/s
DLL 2020-02-25 21:44:10.783886 - Epoch: 0 Iteration: 10  train.loss : 9.54688  train.total_ips : 619.64 img/s
DLL 2020-02-25 21:44:10.993653 - Epoch: 0 Iteration: 11  train.loss : 10.01562  train.total_ips : 610.47 img/s
DLL 2020-02-25 21:44:11.201703 - Epoch: 0 Iteration: 12  train.loss : 8.54688  train.total_ips : 615.46 img/s
DLL 2020-02-25 21:44:11.408394 - Epoch: 0 Iteration: 13  train.loss : 8.19531  train.total_ips : 619.48 img/s
DLL 2020-02-25 21:44:11.615104 - Epoch: 0 Iteration: 14  train.loss : 8.02344  train.total_ips : 619.42 img/s
DLL 2020-02-25 21:44:11.820929 - Epoch: 0 Iteration: 15  train.loss : 7.57812  train.total_ips : 622.08 img/s
DLL 2020-02-25 21:44:12.027796 - Epoch: 0 Iteration: 16  train.loss : 7.51562  train.total_ips : 618.96 img/s
DLL 2020-02-25 21:44:12.234145 - Epoch: 0 Iteration: 17  train.loss : 7.57422  train.total_ips : 620.49 img/s
DLL 2020-02-25 21:44:12.440608 - Epoch: 0 Iteration: 18  train.loss : 7.43750  train.total_ips : 620.15 img/s
DLL 2020-02-25 21:44:12.646829 - Epoch: 0 Iteration: 19  train.loss : 7.76562  train.total_ips : 620.88 img/s
DLL 2020-02-25 21:44:12.852812 - Epoch: 0 Iteration: 20  train.loss : 7.71875  train.total_ips : 621.60 img/s
DLL 2020-02-25 21:44:13.059464 - Epoch: 0 Iteration: 21  train.loss : 7.30859  train.total_ips : 619.58 img/s
DLL 2020-02-25 21:44:13.265686 - Epoch: 0 Iteration: 22  train.loss : 7.24609  train.total_ips : 620.88 img/s
DLL 2020-02-25 21:44:13.472629 - Epoch: 0 Iteration: 23  train.loss : 7.55078  train.total_ips : 618.71 img/s
DLL 2020-02-25 21:44:13.678925 - Epoch: 0 Iteration: 24  train.loss : 7.19141  train.total_ips : 620.66 img/s
DLL 2020-02-25 21:44:13.886066 - Epoch: 0 Iteration: 25  train.loss : 7.41406  train.total_ips : 618.15 img/s
DLL 2020-02-25 21:44:14.093022 - Epoch: 0 Iteration: 26  train.loss : 7.32422  train.total_ips : 618.68 img/s
