Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fd7e1e04730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-02 03:26:27.330096 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 128  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-02 03:26:31.462692 - Epoch: 0 Iteration: 1  train.loss : 7.05859  train.total_ips : 31.16 img/s
DLL 2020-03-02 03:26:31.666210 - Epoch: 0 Iteration: 2  train.loss : 8.02344  train.total_ips : 629.00 img/s
DLL 2020-03-02 03:26:31.868854 - Epoch: 0 Iteration: 3  train.loss : 8.47656  train.total_ips : 631.90 img/s
DLL 2020-03-02 03:26:32.071364 - Epoch: 0 Iteration: 4  train.loss : 9.02344  train.total_ips : 632.26 img/s
DLL 2020-03-02 03:26:32.273984 - Epoch: 0 Iteration: 5  train.loss : 8.90625  train.total_ips : 631.94 img/s
DLL 2020-03-02 03:26:32.476457 - Epoch: 0 Iteration: 6  train.loss : 9.70312  train.total_ips : 632.39 img/s
DLL 2020-03-02 03:26:32.678759 - Epoch: 0 Iteration: 7  train.loss : 8.38281  train.total_ips : 632.94 img/s
DLL 2020-03-02 03:26:32.881223 - Epoch: 0 Iteration: 8  train.loss : 9.23438  train.total_ips : 632.40 img/s
DLL 2020-03-02 03:26:33.083564 - Epoch: 0 Iteration: 9  train.loss : 9.02344  train.total_ips : 632.82 img/s
DLL 2020-03-02 03:26:33.286132 - Epoch: 0 Iteration: 10  train.loss : 10.03906  train.total_ips : 632.13 img/s
DLL 2020-03-02 03:26:33.488582 - Epoch: 0 Iteration: 11  train.loss : 9.98438  train.total_ips : 632.47 img/s
DLL 2020-03-02 03:26:33.690809 - Epoch: 0 Iteration: 12  train.loss : 8.68750  train.total_ips : 633.17 img/s
DLL 2020-03-02 03:26:33.893070 - Epoch: 0 Iteration: 13  train.loss : 8.40625  train.total_ips : 633.03 img/s
DLL 2020-03-02 03:26:34.095297 - Epoch: 0 Iteration: 14  train.loss : 7.90625  train.total_ips : 633.18 img/s
DLL 2020-03-02 03:26:34.297599 - Epoch: 0 Iteration: 15  train.loss : 9.02344  train.total_ips : 632.92 img/s
DLL 2020-03-02 03:26:34.499387 - Epoch: 0 Iteration: 16  train.loss : 7.96484  train.total_ips : 634.55 img/s
DLL 2020-03-02 03:26:34.701282 - Epoch: 0 Iteration: 17  train.loss : 11.47656  train.total_ips : 634.21 img/s
DLL 2020-03-02 03:26:34.903219 - Epoch: 0 Iteration: 18  train.loss : 8.39062  train.total_ips : 634.07 img/s
DLL 2020-03-02 03:26:35.105020 - Epoch: 0 Iteration: 19  train.loss : 8.40625  train.total_ips : 634.51 img/s
DLL 2020-03-02 03:26:35.306934 - Epoch: 0 Iteration: 20  train.loss : 8.04688  train.total_ips : 634.14 img/s
