Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fbe4eb6b730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-02 08:17:35.053571 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 448  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-02 08:17:44.049060 - Epoch: 0 Iteration: 1  train.loss : 7.09766  train.total_ips : 49.90 img/s
DLL 2020-03-02 08:17:44.828302 - Epoch: 0 Iteration: 2  train.loss : 7.05078  train.total_ips : 574.95 img/s
DLL 2020-03-02 08:17:45.509344 - Epoch: 0 Iteration: 3  train.loss : 7.27734  train.total_ips : 657.88 img/s
DLL 2020-03-02 08:17:46.190536 - Epoch: 0 Iteration: 4  train.loss : 7.43359  train.total_ips : 657.74 img/s
DLL 2020-03-02 08:17:46.872115 - Epoch: 0 Iteration: 5  train.loss : 7.59375  train.total_ips : 657.36 img/s
DLL 2020-03-02 08:17:47.553638 - Epoch: 0 Iteration: 6  train.loss : 7.78516  train.total_ips : 657.41 img/s
DLL 2020-03-02 08:17:48.235343 - Epoch: 0 Iteration: 7  train.loss : 7.57422  train.total_ips : 657.24 img/s
DLL 2020-03-02 08:17:48.917305 - Epoch: 0 Iteration: 8  train.loss : 7.76172  train.total_ips : 657.01 img/s
DLL 2020-03-02 08:17:49.598462 - Epoch: 0 Iteration: 9  train.loss : 8.47656  train.total_ips : 657.76 img/s
DLL 2020-03-02 08:17:50.279949 - Epoch: 0 Iteration: 10  train.loss : 8.05469  train.total_ips : 657.45 img/s
DLL 2020-03-02 08:17:50.961746 - Epoch: 0 Iteration: 11  train.loss : 7.70312  train.total_ips : 657.15 img/s
DLL 2020-03-02 08:17:51.643136 - Epoch: 0 Iteration: 12  train.loss : 7.84766  train.total_ips : 657.54 img/s
DLL 2020-03-02 08:17:52.325061 - Epoch: 0 Iteration: 13  train.loss : 7.96875  train.total_ips : 657.03 img/s
DLL 2020-03-02 08:17:53.006535 - Epoch: 0 Iteration: 14  train.loss : 7.75000  train.total_ips : 657.46 img/s
DLL 2020-03-02 08:17:53.687686 - Epoch: 0 Iteration: 15  train.loss : 7.63672  train.total_ips : 657.77 img/s
DLL 2020-03-02 08:17:54.369511 - Epoch: 0 Iteration: 16  train.loss : 7.91797  train.total_ips : 657.13 img/s
DLL 2020-03-02 08:17:55.050800 - Epoch: 0 Iteration: 17  train.loss : 8.23438  train.total_ips : 657.64 img/s
DLL 2020-03-02 08:17:55.732339 - Epoch: 0 Iteration: 18  train.loss : 7.85547  train.total_ips : 657.40 img/s
DLL 2020-03-02 08:17:56.413481 - Epoch: 0 Iteration: 19  train.loss : 7.65625  train.total_ips : 657.78 img/s
DLL 2020-03-02 08:17:57.094624 - Epoch: 0 Iteration: 20  train.loss : 7.89453  train.total_ips : 657.78 img/s
DLL 2020-03-02 08:17:57.775642 - Epoch: 0 Iteration: 21  train.loss : 7.28516  train.total_ips : 657.90 img/s
DLL 2020-03-02 08:17:58.456293 - Epoch: 0 Iteration: 22  train.loss : 7.11719  train.total_ips : 658.26 img/s
DLL 2020-03-02 08:17:59.136891 - Epoch: 0 Iteration: 23  train.loss : 7.23828  train.total_ips : 658.31 img/s
DLL 2020-03-02 08:17:59.817595 - Epoch: 0 Iteration: 24  train.loss : 7.19922  train.total_ips : 658.20 img/s
DLL 2020-03-02 08:18:00.500281 - Epoch: 0 Iteration: 25  train.loss : 7.34766  train.total_ips : 656.29 img/s
DLL 2020-03-02 08:18:01.180706 - Epoch: 0 Iteration: 26  train.loss : 7.14844  train.total_ips : 658.47 img/s
DLL 2020-03-02 08:18:01.861249 - Epoch: 0 Iteration: 27  train.loss : 7.09375  train.total_ips : 658.36 img/s
DLL 2020-03-02 08:18:02.542279 - Epoch: 0 Iteration: 28  train.loss : 7.25391  train.total_ips : 657.89 img/s
DLL 2020-03-02 08:18:03.222841 - Epoch: 0 Iteration: 29  train.loss : 7.25781  train.total_ips : 658.34 img/s
DLL 2020-03-02 08:18:03.903461 - Epoch: 0 Iteration: 30  train.loss : 7.37891  train.total_ips : 658.29 img/s
DLL 2020-03-02 08:18:04.584810 - Epoch: 0 Iteration: 31  train.loss : 7.82812  train.total_ips : 657.58 img/s
DLL 2020-03-02 08:18:05.265397 - Epoch: 0 Iteration: 32  train.loss : 7.34766  train.total_ips : 658.32 img/s
DLL 2020-03-02 08:18:05.946225 - Epoch: 0 Iteration: 33  train.loss : 7.40625  train.total_ips : 658.09 img/s
DLL 2020-03-02 08:18:06.626545 - Epoch: 0 Iteration: 34  train.loss : 7.32031  train.total_ips : 658.58 img/s
DLL 2020-03-02 08:18:07.307096 - Epoch: 0 Iteration: 35  train.loss : 7.14453  train.total_ips : 658.35 img/s
DLL 2020-03-02 08:18:07.987564 - Epoch: 0 Iteration: 36  train.loss : 7.08984  train.total_ips : 658.43 img/s
DLL 2020-03-02 08:18:08.668124 - Epoch: 0 Iteration: 37  train.loss : 7.09375  train.total_ips : 658.34 img/s
DLL 2020-03-02 08:18:09.348645 - Epoch: 0 Iteration: 38  train.loss : 7.12109  train.total_ips : 658.38 img/s
DLL 2020-03-02 08:18:10.028775 - Epoch: 0 Iteration: 39  train.loss : 7.25000  train.total_ips : 658.76 img/s
DLL 2020-03-02 08:18:10.708519 - Epoch: 0 Iteration: 40  train.loss : 7.01172  train.total_ips : 659.15 img/s
DLL 2020-03-02 08:18:11.388858 - Epoch: 0 Iteration: 41  train.loss : 7.04297  train.total_ips : 658.55 img/s
DLL 2020-03-02 08:18:12.069043 - Epoch: 0 Iteration: 42  train.loss : 7.05859  train.total_ips : 658.71 img/s
DLL 2020-03-02 08:18:12.749698 - Epoch: 0 Iteration: 43  train.loss : 7.27734  train.total_ips : 658.26 img/s
DLL 2020-03-02 08:18:13.430030 - Epoch: 0 Iteration: 44  train.loss : 6.99219  train.total_ips : 658.56 img/s
DLL 2020-03-02 08:18:14.110492 - Epoch: 0 Iteration: 45  train.loss : 7.04688  train.total_ips : 658.44 img/s
DLL 2020-03-02 08:18:14.790616 - Epoch: 0 Iteration: 46  train.loss : 6.97656  train.total_ips : 658.77 img/s
DLL 2020-03-02 08:18:15.471130 - Epoch: 0 Iteration: 47  train.loss : 7.01953  train.total_ips : 658.39 img/s
DLL 2020-03-02 08:18:16.151281 - Epoch: 0 Iteration: 48  train.loss : 6.97266  train.total_ips : 658.74 img/s
DLL 2020-03-02 08:18:16.831597 - Epoch: 0 Iteration: 49  train.loss : 6.94141  train.total_ips : 658.58 img/s
DLL 2020-03-02 08:18:17.512081 - Epoch: 0 Iteration: 50  train.loss : 6.94531  train.total_ips : 658.41 img/s
DLL 2020-03-02 08:18:18.192370 - Epoch: 0 Iteration: 51  train.loss : 6.96094  train.total_ips : 658.61 img/s
DLL 2020-03-02 08:18:18.872583 - Epoch: 0 Iteration: 52  train.loss : 6.95703  train.total_ips : 658.68 img/s
DLL 2020-03-02 08:18:19.552530 - Epoch: 0 Iteration: 53  train.loss : 6.96094  train.total_ips : 658.93 img/s
DLL 2020-03-02 08:18:20.232668 - Epoch: 0 Iteration: 54  train.loss : 6.97266  train.total_ips : 658.75 img/s
DLL 2020-03-02 08:18:20.912974 - Epoch: 0 Iteration: 55  train.loss : 6.95703  train.total_ips : 658.59 img/s
DLL 2020-03-02 08:18:21.593174 - Epoch: 0 Iteration: 56  train.loss : 6.93750  train.total_ips : 658.69 img/s
DLL 2020-03-02 08:18:22.274008 - Epoch: 0 Iteration: 57  train.loss : 6.95703  train.total_ips : 658.08 img/s
DLL 2020-03-02 08:18:22.954421 - Epoch: 0 Iteration: 58  train.loss : 6.95703  train.total_ips : 658.51 img/s
DLL 2020-03-02 08:18:23.634709 - Epoch: 0 Iteration: 59  train.loss : 6.94922  train.total_ips : 658.61 img/s
DLL 2020-03-02 08:18:24.315698 - Epoch: 0 Iteration: 60  train.loss : 7.02734  train.total_ips : 657.93 img/s
DLL 2020-03-02 08:18:24.996815 - Epoch: 0 Iteration: 61  train.loss : 7.21484  train.total_ips : 657.80 img/s
DLL 2020-03-02 08:18:25.677711 - Epoch: 0 Iteration: 62  train.loss : 6.95703  train.total_ips : 658.02 img/s
DLL 2020-03-02 08:18:26.358852 - Epoch: 0 Iteration: 63  train.loss : 6.94141  train.total_ips : 657.78 img/s
DLL 2020-03-02 08:18:27.039966 - Epoch: 0 Iteration: 64  train.loss : 6.94531  train.total_ips : 657.81 img/s
DLL 2020-03-02 08:18:27.720957 - Epoch: 0 Iteration: 65  train.loss : 7.05859  train.total_ips : 657.93 img/s
DLL 2020-03-02 08:18:28.402688 - Epoch: 0 Iteration: 66  train.loss : 6.94531  train.total_ips : 657.22 img/s
DLL 2020-03-02 08:18:29.083871 - Epoch: 0 Iteration: 67  train.loss : 6.90625  train.total_ips : 657.74 img/s
DLL 2020-03-02 08:18:29.765572 - Epoch: 0 Iteration: 68  train.loss : 6.90234  train.total_ips : 657.25 img/s
DLL 2020-03-02 08:18:30.446653 - Epoch: 0 Iteration: 69  train.loss : 6.91016  train.total_ips : 657.84 img/s
DLL 2020-03-02 08:18:31.127631 - Epoch: 0 Iteration: 70  train.loss : 6.98047  train.total_ips : 657.94 img/s
DLL 2020-03-02 08:18:31.808952 - Epoch: 0 Iteration: 71  train.loss : 6.92578  train.total_ips : 657.61 img/s
DLL 2020-03-02 08:18:32.490285 - Epoch: 0 Iteration: 72  train.loss : 6.97656  train.total_ips : 657.60 img/s
DLL 2020-03-02 08:18:33.171476 - Epoch: 0 Iteration: 73  train.loss : 6.91406  train.total_ips : 657.74 img/s
DLL 2020-03-02 08:18:33.853388 - Epoch: 0 Iteration: 74  train.loss : 6.96094  train.total_ips : 657.04 img/s
DLL 2020-03-02 08:18:34.534799 - Epoch: 0 Iteration: 75  train.loss : 6.97656  train.total_ips : 657.52 img/s
DLL 2020-03-02 08:18:35.216006 - Epoch: 0 Iteration: 76  train.loss : 6.91797  train.total_ips : 657.72 img/s
DLL 2020-03-02 08:18:35.898385 - Epoch: 0 Iteration: 77  train.loss : 7.05859  train.total_ips : 656.60 img/s
DLL 2020-03-02 08:18:36.579589 - Epoch: 0 Iteration: 78  train.loss : 6.91406  train.total_ips : 657.71 img/s
DLL 2020-03-02 08:18:37.260903 - Epoch: 0 Iteration: 79  train.loss : 6.91797  train.total_ips : 657.62 img/s
DLL 2020-03-02 08:18:37.942618 - Epoch: 0 Iteration: 80  train.loss : 6.91406  train.total_ips : 657.23 img/s
DLL 2020-03-02 08:18:38.624102 - Epoch: 0 Iteration: 81  train.loss : 6.93359  train.total_ips : 657.45 img/s
DLL 2020-03-02 08:18:39.305389 - Epoch: 0 Iteration: 82  train.loss : 6.91797  train.total_ips : 657.64 img/s
DLL 2020-03-02 08:18:39.986708 - Epoch: 0 Iteration: 83  train.loss : 6.91016  train.total_ips : 657.61 img/s
DLL 2020-03-02 08:18:40.668179 - Epoch: 0 Iteration: 84  train.loss : 6.91016  train.total_ips : 657.46 img/s
DLL 2020-03-02 08:18:41.349723 - Epoch: 0 Iteration: 85  train.loss : 6.91016  train.total_ips : 657.40 img/s
DLL 2020-03-02 08:18:42.030793 - Epoch: 0 Iteration: 86  train.loss : 6.91406  train.total_ips : 657.85 img/s
DLL 2020-03-02 08:18:42.711840 - Epoch: 0 Iteration: 87  train.loss : 6.91406  train.total_ips : 657.87 img/s
DLL 2020-03-02 08:18:43.393406 - Epoch: 0 Iteration: 88  train.loss : 6.90234  train.total_ips : 657.38 img/s
DLL 2020-03-02 08:18:44.075095 - Epoch: 0 Iteration: 89  train.loss : 6.90234  train.total_ips : 657.26 img/s
DLL 2020-03-02 08:18:44.756225 - Epoch: 0 Iteration: 90  train.loss : 7.01953  train.total_ips : 657.80 img/s
DLL 2020-03-02 08:18:45.437786 - Epoch: 0 Iteration: 91  train.loss : 6.88672  train.total_ips : 657.38 img/s
DLL 2020-03-02 08:18:46.119445 - Epoch: 0 Iteration: 92  train.loss : 6.92188  train.total_ips : 657.28 img/s
DLL 2020-03-02 08:18:46.801405 - Epoch: 0 Iteration: 93  train.loss : 6.91797  train.total_ips : 656.99 img/s
DLL 2020-03-02 08:18:47.483289 - Epoch: 0 Iteration: 94  train.loss : 6.91406  train.total_ips : 657.07 img/s
DLL 2020-03-02 08:18:48.164364 - Epoch: 0 Iteration: 95  train.loss : 6.91016  train.total_ips : 657.85 img/s
DLL 2020-03-02 08:18:48.845672 - Epoch: 0 Iteration: 96  train.loss : 6.90234  train.total_ips : 657.63 img/s
DLL 2020-03-02 08:18:49.527298 - Epoch: 0 Iteration: 97  train.loss : 6.89844  train.total_ips : 657.31 img/s
