Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f254ef1a840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-02 08:20:30.038224 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 448  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-02 08:20:39.037962 - Epoch: 0 Iteration: 1  train.loss : 7.11719  train.total_ips : 49.87 img/s
DLL 2020-03-02 08:20:39.801186 - Epoch: 0 Iteration: 2  train.loss : 7.06641  train.total_ips : 587.01 img/s
DLL 2020-03-02 08:20:40.483385 - Epoch: 0 Iteration: 3  train.loss : 7.34766  train.total_ips : 656.76 img/s
DLL 2020-03-02 08:20:41.165312 - Epoch: 0 Iteration: 4  train.loss : 7.43750  train.total_ips : 657.02 img/s
DLL 2020-03-02 08:20:41.847552 - Epoch: 0 Iteration: 5  train.loss : 7.48047  train.total_ips : 656.72 img/s
DLL 2020-03-02 08:20:42.529638 - Epoch: 0 Iteration: 6  train.loss : 7.75781  train.total_ips : 656.87 img/s
DLL 2020-03-02 08:20:43.211974 - Epoch: 0 Iteration: 7  train.loss : 7.59375  train.total_ips : 656.63 img/s
DLL 2020-03-02 08:20:43.894143 - Epoch: 0 Iteration: 8  train.loss : 7.74219  train.total_ips : 656.79 img/s
DLL 2020-03-02 08:20:44.576303 - Epoch: 0 Iteration: 9  train.loss : 8.00000  train.total_ips : 656.80 img/s
DLL 2020-03-02 08:20:45.258815 - Epoch: 0 Iteration: 10  train.loss : 7.85156  train.total_ips : 656.46 img/s
DLL 2020-03-02 08:20:45.941100 - Epoch: 0 Iteration: 11  train.loss : 7.86328  train.total_ips : 656.68 img/s
DLL 2020-03-02 08:20:46.622484 - Epoch: 0 Iteration: 12  train.loss : 7.69922  train.total_ips : 657.55 img/s
DLL 2020-03-02 08:20:47.304699 - Epoch: 0 Iteration: 13  train.loss : 9.03906  train.total_ips : 656.75 img/s
DLL 2020-03-02 08:20:47.986977 - Epoch: 0 Iteration: 14  train.loss : 7.90234  train.total_ips : 656.69 img/s
