Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fdc114ae840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-24 22:18:35.642210 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 160  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 4 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-06-24 22:18:43.196501 - Epoch: 0 Iteration: 1  train.loss : 7.09473  train.total_ips : 89.06 img/s
DLL 2020-06-24 22:18:43.675544 - Epoch: 0 Iteration: 2  train.loss : 7.07324  train.total_ips : 1336.27 img/s
DLL 2020-06-24 22:18:43.996663 - Epoch: 0 Iteration: 3  train.loss : 7.08887  train.total_ips : 1993.67 img/s
DLL 2020-06-24 22:18:44.312889 - Epoch: 0 Iteration: 4  train.loss : 7.20508  train.total_ips : 2024.36 img/s
DLL 2020-06-24 22:18:44.631471 - Epoch: 0 Iteration: 5  train.loss : 7.50879  train.total_ips : 2009.43 img/s
DLL 2020-06-24 22:18:44.948352 - Epoch: 0 Iteration: 6  train.loss : 7.53906  train.total_ips : 2020.20 img/s
DLL 2020-06-24 22:18:45.264994 - Epoch: 0 Iteration: 7  train.loss : 7.51758  train.total_ips : 2021.82 img/s
DLL 2020-06-24 22:18:45.582969 - Epoch: 0 Iteration: 8  train.loss : 7.33398  train.total_ips : 2013.39 img/s
DLL 2020-06-24 22:18:45.898908 - Epoch: 0 Iteration: 9  train.loss : 7.83691  train.total_ips : 2026.26 img/s
DLL 2020-06-24 22:18:46.215197 - Epoch: 0 Iteration: 10  train.loss : 7.88965  train.total_ips : 2024.02 img/s
DLL 2020-06-24 22:18:46.531411 - Epoch: 0 Iteration: 11  train.loss : 7.70996  train.total_ips : 2024.49 img/s
DLL 2020-06-24 22:18:46.847581 - Epoch: 0 Iteration: 12  train.loss : 8.03125  train.total_ips : 2024.88 img/s
DLL 2020-06-24 22:18:47.164573 - Epoch: 0 Iteration: 13  train.loss : 8.00391  train.total_ips : 2019.52 img/s
DLL 2020-06-24 22:18:47.481156 - Epoch: 0 Iteration: 14  train.loss : 7.70605  train.total_ips : 2022.10 img/s
DLL 2020-06-24 22:18:47.802034 - Epoch: 0 Iteration: 15  train.loss : 7.76953  train.total_ips : 1995.03 img/s
DLL 2020-06-24 22:18:48.119856 - Epoch: 0 Iteration: 16  train.loss : 7.67969  train.total_ips : 2014.20 img/s
DLL 2020-06-24 22:18:48.435947 - Epoch: 0 Iteration: 17  train.loss : 7.60645  train.total_ips : 2025.27 img/s
DLL 2020-06-24 22:18:48.752892 - Epoch: 0 Iteration: 18  train.loss : 7.74707  train.total_ips : 2019.83 img/s
DLL 2020-06-24 22:18:49.069742 - Epoch: 0 Iteration: 19  train.loss : 7.49707  train.total_ips : 2020.40 img/s
DLL 2020-06-24 22:18:49.386176 - Epoch: 0 Iteration: 20  train.loss : 7.45020  train.total_ips : 2023.19 img/s
DLL 2020-06-24 22:18:49.701253 - Epoch: 0 Iteration: 21  train.loss : 7.32422  train.total_ips : 2031.80 img/s
DLL 2020-06-24 22:18:50.017822 - Epoch: 0 Iteration: 22  train.loss : 7.30957  train.total_ips : 2022.30 img/s
DLL 2020-06-24 22:18:50.333899 - Epoch: 0 Iteration: 23  train.loss : 7.19336  train.total_ips : 2025.33 img/s
DLL 2020-06-24 22:18:50.650867 - Epoch: 0 Iteration: 24  train.loss : 7.26367  train.total_ips : 2019.87 img/s
DLL 2020-06-24 22:18:50.966742 - Epoch: 0 Iteration: 25  train.loss : 7.50000  train.total_ips : 2026.56 img/s
DLL 2020-06-24 22:18:51.283543 - Epoch: 0 Iteration: 26  train.loss : 7.50586  train.total_ips : 2020.74 img/s
DLL 2020-06-24 22:18:51.600024 - Epoch: 0 Iteration: 27  train.loss : 7.31152  train.total_ips : 2022.74 img/s
DLL 2020-06-24 22:18:51.916930 - Epoch: 0 Iteration: 28  train.loss : 7.25879  train.total_ips : 2020.37 img/s
DLL 2020-06-24 22:18:52.233333 - Epoch: 0 Iteration: 29  train.loss : 7.31055  train.total_ips : 2023.19 img/s
DLL 2020-06-24 22:18:52.550231 - Epoch: 0 Iteration: 30  train.loss : 7.28418  train.total_ips : 2020.14 img/s
DLL 2020-06-24 22:18:52.866243 - Epoch: 0 Iteration: 31  train.loss : 7.21973  train.total_ips : 2025.74 img/s
DLL 2020-06-24 22:18:53.182580 - Epoch: 0 Iteration: 32  train.loss : 7.08887  train.total_ips : 2023.67 img/s
DLL 2020-06-24 22:18:53.499126 - Epoch: 0 Iteration: 33  train.loss : 7.21484  train.total_ips : 2022.34 img/s
DLL 2020-06-24 22:18:53.815058 - Epoch: 0 Iteration: 34  train.loss : 7.15137  train.total_ips : 2026.50 img/s
DLL 2020-06-24 22:18:54.131509 - Epoch: 0 Iteration: 35  train.loss : 7.19531  train.total_ips : 2023.22 img/s
DLL 2020-06-24 22:18:54.449290 - Epoch: 0 Iteration: 36  train.loss : 7.08301  train.total_ips : 2014.43 img/s
DLL 2020-06-24 22:18:54.766375 - Epoch: 0 Iteration: 37  train.loss : 7.35449  train.total_ips : 2018.90 img/s
DLL 2020-06-24 22:18:55.083267 - Epoch: 0 Iteration: 38  train.loss : 7.13770  train.total_ips : 2020.14 img/s
DLL 2020-06-24 22:18:55.401999 - Epoch: 0 Iteration: 39  train.loss : 7.18164  train.total_ips : 2008.43 img/s
DLL 2020-06-24 22:18:55.718995 - Epoch: 0 Iteration: 40  train.loss : 7.16211  train.total_ips : 2019.56 img/s
DLL 2020-06-24 22:18:56.035359 - Epoch: 0 Iteration: 41  train.loss : 7.17383  train.total_ips : 2023.46 img/s
DLL 2020-06-24 22:18:56.352370 - Epoch: 0 Iteration: 42  train.loss : 7.05859  train.total_ips : 2019.41 img/s
DLL 2020-06-24 22:18:56.668187 - Epoch: 0 Iteration: 43  train.loss : 7.11230  train.total_ips : 2027.02 img/s
DLL 2020-06-24 22:18:56.985414 - Epoch: 0 Iteration: 44  train.loss : 7.16016  train.total_ips : 2017.99 img/s
DLL 2020-06-24 22:18:57.303163 - Epoch: 0 Iteration: 45  train.loss : 7.01953  train.total_ips : 2014.75 img/s
DLL 2020-06-24 22:18:57.619950 - Epoch: 0 Iteration: 46  train.loss : 7.05176  train.total_ips : 2020.81 img/s
DLL 2020-06-24 22:18:57.940079 - Epoch: 0 Iteration: 47  train.loss : 7.09668  train.total_ips : 1999.70 img/s
DLL 2020-06-24 22:18:58.256762 - Epoch: 0 Iteration: 48  train.loss : 7.04199  train.total_ips : 2021.70 img/s
DLL 2020-06-24 22:18:58.574320 - Epoch: 0 Iteration: 49  train.loss : 7.01953  train.total_ips : 2015.93 img/s
DLL 2020-06-24 22:18:58.893744 - Epoch: 0 Iteration: 50  train.loss : 6.96289  train.total_ips : 2004.13 img/s
DLL 2020-06-24 22:18:59.211657 - Epoch: 0 Iteration: 51  train.loss : 6.96777  train.total_ips : 2013.65 img/s
DLL 2020-06-24 22:18:59.528851 - Epoch: 0 Iteration: 52  train.loss : 6.95605  train.total_ips : 2018.29 img/s
DLL 2020-06-24 22:18:59.844853 - Epoch: 0 Iteration: 53  train.loss : 6.99902  train.total_ips : 2025.80 img/s
DLL 2020-06-24 22:19:00.162287 - Epoch: 0 Iteration: 54  train.loss : 7.01660  train.total_ips : 2016.72 img/s
DLL 2020-06-24 22:19:00.478719 - Epoch: 0 Iteration: 55  train.loss : 6.93164  train.total_ips : 2023.05 img/s
DLL 2020-06-24 22:19:00.795782 - Epoch: 0 Iteration: 56  train.loss : 6.94824  train.total_ips : 2019.03 img/s
DLL 2020-06-24 22:19:01.113375 - Epoch: 0 Iteration: 57  train.loss : 6.93457  train.total_ips : 2015.67 img/s
DLL 2020-06-24 22:19:01.431121 - Epoch: 0 Iteration: 58  train.loss : 6.96191  train.total_ips : 2014.74 img/s
DLL 2020-06-24 22:19:01.747253 - Epoch: 0 Iteration: 59  train.loss : 6.91797  train.total_ips : 2024.96 img/s
DLL 2020-06-24 22:19:02.065117 - Epoch: 0 Iteration: 60  train.loss : 6.93848  train.total_ips : 2013.97 img/s
DLL 2020-06-24 22:19:02.381483 - Epoch: 0 Iteration: 61  train.loss : 6.94043  train.total_ips : 2023.50 img/s
DLL 2020-06-24 22:19:02.698471 - Epoch: 0 Iteration: 62  train.loss : 6.97559  train.total_ips : 2019.54 img/s
DLL 2020-06-24 22:19:03.015824 - Epoch: 0 Iteration: 63  train.loss : 6.94531  train.total_ips : 2017.19 img/s
DLL 2020-06-24 22:19:03.331935 - Epoch: 0 Iteration: 64  train.loss : 6.94629  train.total_ips : 2025.12 img/s
DLL 2020-06-24 22:19:03.649165 - Epoch: 0 Iteration: 65  train.loss : 7.15332  train.total_ips : 2017.99 img/s
DLL 2020-06-24 22:19:03.966049 - Epoch: 0 Iteration: 66  train.loss : 6.94141  train.total_ips : 2020.18 img/s
DLL 2020-06-24 22:19:04.282522 - Epoch: 0 Iteration: 67  train.loss : 6.92773  train.total_ips : 2022.81 img/s
DLL 2020-06-24 22:19:04.599293 - Epoch: 0 Iteration: 68  train.loss : 7.00684  train.total_ips : 2020.90 img/s
DLL 2020-06-24 22:19:04.915939 - Epoch: 0 Iteration: 69  train.loss : 6.96191  train.total_ips : 2021.72 img/s
DLL 2020-06-24 22:19:05.233448 - Epoch: 0 Iteration: 70  train.loss : 6.95508  train.total_ips : 2016.22 img/s
DLL 2020-06-24 22:19:05.551137 - Epoch: 0 Iteration: 71  train.loss : 7.08496  train.total_ips : 2015.08 img/s
DLL 2020-06-24 22:19:05.871859 - Epoch: 0 Iteration: 72  train.loss : 6.97559  train.total_ips : 1996.17 img/s
DLL 2020-06-24 22:19:06.188368 - Epoch: 0 Iteration: 73  train.loss : 7.04883  train.total_ips : 2023.59 img/s
DLL 2020-06-24 22:19:06.507579 - Epoch: 0 Iteration: 74  train.loss : 6.94727  train.total_ips : 2004.93 img/s
DLL 2020-06-24 22:19:06.824700 - Epoch: 0 Iteration: 75  train.loss : 6.93262  train.total_ips : 2018.81 img/s
DLL 2020-06-24 22:19:07.141919 - Epoch: 0 Iteration: 76  train.loss : 6.92676  train.total_ips : 2018.07 img/s
DLL 2020-06-24 22:19:07.460435 - Epoch: 0 Iteration: 77  train.loss : 6.92578  train.total_ips : 2009.91 img/s
DLL 2020-06-24 22:19:07.778379 - Epoch: 0 Iteration: 78  train.loss : 6.96484  train.total_ips : 2013.48 img/s
