DLL 2022-07-07 03:30:16.956556 - PARAMETER output : ./ 
DLL 2022-07-07 03:30:16.956631 - PARAMETER dataset_path : /data/tacotron2/LJSpeech-1.1 
DLL 2022-07-07 03:30:16.956660 - PARAMETER model_name : WaveGlow 
DLL 2022-07-07 03:30:16.956688 - PARAMETER log_file : nvlog.json 
DLL 2022-07-07 03:30:16.956710 - PARAMETER anneal_steps : None 
DLL 2022-07-07 03:30:16.956739 - PARAMETER anneal_factor : 0.1 
DLL 2022-07-07 03:30:16.956763 - PARAMETER epochs : 1 
DLL 2022-07-07 03:30:16.956786 - PARAMETER epochs_per_checkpoint : 50 
DLL 2022-07-07 03:30:16.956808 - PARAMETER checkpoint_path :  
DLL 2022-07-07 03:30:16.956829 - PARAMETER resume_from_last : False 
DLL 2022-07-07 03:30:16.956852 - PARAMETER dynamic_loss_scaling : True 
DLL 2022-07-07 03:30:16.956875 - PARAMETER amp : False 
DLL 2022-07-07 03:30:16.956897 - PARAMETER cudnn_enabled : True 
DLL 2022-07-07 03:30:16.956922 - PARAMETER cudnn_benchmark : True 
DLL 2022-07-07 03:30:16.956946 - PARAMETER disable_uniform_initialize_bn_weight : False 
DLL 2022-07-07 03:30:16.956968 - PARAMETER use_saved_learning_rate : False 
DLL 2022-07-07 03:30:16.956990 - PARAMETER learning_rate : 0.0 
DLL 2022-07-07 03:30:16.957016 - PARAMETER weight_decay : 0.0 
DLL 2022-07-07 03:30:16.957052 - PARAMETER grad_clip_thresh : 65504.0 
DLL 2022-07-07 03:30:16.957073 - PARAMETER batch_size : 26 
DLL 2022-07-07 03:30:16.957094 - PARAMETER grad_clip : 5.0 
DLL 2022-07-07 03:30:16.957115 - PARAMETER load_mel_from_disk : False 
DLL 2022-07-07 03:30:16.957138 - PARAMETER training_files : filelists/ljs_audio_text_train_subset_625_filelist.txt 
DLL 2022-07-07 03:30:16.957159 - PARAMETER validation_files : filelists/ljs_audio_text_val_filelist.txt 
DLL 2022-07-07 03:30:16.957180 - PARAMETER text_cleaners : ['english_cleaners'] 
DLL 2022-07-07 03:30:16.957204 - PARAMETER max_wav_value : 32768.0 
DLL 2022-07-07 03:30:16.957228 - PARAMETER sampling_rate : 22050 
DLL 2022-07-07 03:30:16.957249 - PARAMETER filter_length : 1024 
DLL 2022-07-07 03:30:16.957270 - PARAMETER hop_length : 256 
DLL 2022-07-07 03:30:16.957290 - PARAMETER win_length : 1024 
DLL 2022-07-07 03:30:16.957310 - PARAMETER mel_fmin : 0.0 
DLL 2022-07-07 03:30:16.957331 - PARAMETER mel_fmax : 8000.0 
DLL 2022-07-07 03:30:16.957352 - PARAMETER rank : 0 
DLL 2022-07-07 03:30:16.957372 - PARAMETER world_size : 1 
DLL 2022-07-07 03:30:16.957393 - PARAMETER dist_url : tcp://localhost:23456 
DLL 2022-07-07 03:30:16.957412 - PARAMETER group_name : group_name 
DLL 2022-07-07 03:30:16.957432 - PARAMETER dist_backend : nccl 
DLL 2022-07-07 03:30:16.957452 - PARAMETER bench_class :  
DLL 2022-07-07 03:30:16.957475 - PARAMETER model_name : Tacotron2_PyT 
train.py:402: SyntaxWarning: "is not" with a literal. Did you mean "!="?
  if args.checkpoint_path is not "":
/workspace/examples/tacotron2/waveglow/model.py:55: UserWarning: torch.qr is deprecated in favor of torch.linalg.qr and will be removed in a future PyTorch release.
The boolean parameter 'some' has been replaced with a string parameter 'mode'.
Q, R = torch.qr(A, some)
should be replaced with
Q, R = torch.linalg.qr(A, 'reduced' if some else 'complete') (Triggered internally at  /opt/pytorch/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp:1934.)
  W = torch.qr(torch.FloatTensor(c, c).normal_())[0]
DLL 2022-07-07 03:30:31.107293 - (0, 0) glob_iter/iters_per_epoch : 0/24 
DLL 2022-07-07 03:30:35.905600 - (0, 0) train_loss : 0.001561614335514605 
DLL 2022-07-07 03:30:41.266131 - (0, 0) train_items_per_sec : 20474.610564401864 
DLL 2022-07-07 03:30:41.266232 - (0, 0) train_iter_time : 10.158923381997738 
DLL 2022-07-07 03:30:41.268517 - (0, 1) glob_iter/iters_per_epoch : 1/24 
DLL 2022-07-07 03:30:42.788528 - (0, 1) train_loss : 0.0020113426726311445 
DLL 2022-07-07 03:30:46.369684 - (0, 1) train_items_per_sec : 40774.909560255925 
DLL 2022-07-07 03:30:46.369785 - (0, 1) train_iter_time : 5.101176243999362 
DLL 2022-07-07 03:30:46.371911 - (0, 2) glob_iter/iters_per_epoch : 2/24 
DLL 2022-07-07 03:30:47.863217 - (0, 2) train_loss : 0.0021244208328425884 
DLL 2022-07-07 03:30:51.469312 - (0, 2) train_items_per_sec : 40805.03533853604 
DLL 2022-07-07 03:30:51.469402 - (0, 2) train_iter_time : 5.097410117999971 
DLL 2022-07-07 03:30:51.471166 - (0, 3) glob_iter/iters_per_epoch : 3/24 
DLL 2022-07-07 03:30:53.030911 - (0, 3) train_loss : 0.0017549148760735989 
DLL 2022-07-07 03:30:56.655701 - (0, 3) train_items_per_sec : 40119.22861502357 
DLL 2022-07-07 03:30:56.655786 - (0, 3) train_iter_time : 5.184546342999965 
DLL 2022-07-07 03:30:56.658094 - (0, 4) glob_iter/iters_per_epoch : 4/24 
DLL 2022-07-07 03:30:58.160788 - (0, 4) train_loss : 0.002174731343984604 
DLL 2022-07-07 03:31:01.796093 - (0, 4) train_items_per_sec : 40482.619740409944 
DLL 2022-07-07 03:31:01.796182 - (0, 4) train_iter_time : 5.138007404999371 
DLL 2022-07-07 03:31:01.797992 - (0, 5) glob_iter/iters_per_epoch : 5/24 
DLL 2022-07-07 03:31:03.370191 - (0, 5) train_loss : 0.002078951569274068 
DLL 2022-07-07 03:31:07.025071 - (0, 5) train_items_per_sec : 39792.720438567885 
DLL 2022-07-07 03:31:07.025161 - (0, 5) train_iter_time : 5.227086705999682 
DLL 2022-07-07 03:31:07.027271 - (0, 6) glob_iter/iters_per_epoch : 6/24 
DLL 2022-07-07 03:31:08.568618 - (0, 6) train_loss : 0.002403590129688382 
DLL 2022-07-07 03:31:12.241192 - (0, 6) train_items_per_sec : 39893.11991052028 
DLL 2022-07-07 03:31:12.241286 - (0, 6) train_iter_time : 5.213931636997586 
DLL 2022-07-07 03:31:12.242982 - (0, 7) glob_iter/iters_per_epoch : 7/24 
DLL 2022-07-07 03:31:13.801141 - (0, 7) train_loss : 0.0023635649122297764 
DLL 2022-07-07 03:31:17.492254 - (0, 7) train_items_per_sec : 39624.466215754466 
DLL 2022-07-07 03:31:17.492344 - (0, 7) train_iter_time : 5.249282068998582 
DLL 2022-07-07 03:31:17.494557 - (0, 8) glob_iter/iters_per_epoch : 8/24 
DLL 2022-07-07 03:31:19.073339 - (0, 8) train_loss : 0.0022690105251967907 
DLL 2022-07-07 03:31:22.804951 - (0, 8) train_items_per_sec : 39168.39879982855 
DLL 2022-07-07 03:31:22.805046 - (0, 8) train_iter_time : 5.310403446997952 
DLL 2022-07-07 03:31:22.807381 - (0, 9) glob_iter/iters_per_epoch : 9/24 
DLL 2022-07-07 03:31:24.351355 - (0, 9) train_loss : 0.0018098294967785478 
DLL 2022-07-07 03:31:28.141152 - (0, 9) train_items_per_sec : 38996.71605972467 
DLL 2022-07-07 03:31:28.141244 - (0, 9) train_iter_time : 5.33378245700078 
