Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f043d6d3730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-05 16:21:27.851849 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 288  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-05 16:21:38.366499 - Epoch: 0 Iteration: 1  train.loss : 7.10938  train.total_ips : 27.44 img/s
DLL 2020-03-05 16:21:39.228685 - Epoch: 0 Iteration: 2  train.loss : 7.25781  train.total_ips : 334.06 img/s
DLL 2020-03-05 16:21:39.946603 - Epoch: 0 Iteration: 3  train.loss : 7.32422  train.total_ips : 401.20 img/s
DLL 2020-03-05 16:21:40.596648 - Epoch: 0 Iteration: 4  train.loss : 7.56641  train.total_ips : 443.09 img/s
DLL 2020-03-05 16:21:41.247819 - Epoch: 0 Iteration: 5  train.loss : 7.99219  train.total_ips : 442.33 img/s
DLL 2020-03-05 16:21:41.898540 - Epoch: 0 Iteration: 6  train.loss : 7.96875  train.total_ips : 442.64 img/s
DLL 2020-03-05 16:21:42.548061 - Epoch: 0 Iteration: 7  train.loss : 7.89062  train.total_ips : 443.45 img/s
DLL 2020-03-05 16:21:43.198894 - Epoch: 0 Iteration: 8  train.loss : 8.20312  train.total_ips : 442.56 img/s
DLL 2020-03-05 16:21:43.848847 - Epoch: 0 Iteration: 9  train.loss : 8.56250  train.total_ips : 443.16 img/s
DLL 2020-03-05 16:21:44.498861 - Epoch: 0 Iteration: 10  train.loss : 8.35938  train.total_ips : 443.12 img/s
DLL 2020-03-05 16:21:45.149318 - Epoch: 0 Iteration: 11  train.loss : 8.21875  train.total_ips : 442.81 img/s
DLL 2020-03-05 16:21:45.799942 - Epoch: 0 Iteration: 12  train.loss : 8.16406  train.total_ips : 442.71 img/s
DLL 2020-03-05 16:21:46.450637 - Epoch: 0 Iteration: 13  train.loss : 7.63281  train.total_ips : 442.66 img/s
DLL 2020-03-05 16:21:47.101106 - Epoch: 0 Iteration: 14  train.loss : 7.40234  train.total_ips : 442.80 img/s
DLL 2020-03-05 16:21:47.752221 - Epoch: 0 Iteration: 15  train.loss : 10.25781  train.total_ips : 442.38 img/s
DLL 2020-03-05 16:21:48.403567 - Epoch: 0 Iteration: 16  train.loss : 8.57031  train.total_ips : 442.21 img/s
DLL 2020-03-05 16:21:49.054770 - Epoch: 0 Iteration: 17  train.loss : 10.03906  train.total_ips : 442.31 img/s
DLL 2020-03-05 16:21:49.706200 - Epoch: 0 Iteration: 18  train.loss : 7.51953  train.total_ips : 442.16 img/s
DLL 2020-03-05 16:21:50.357051 - Epoch: 0 Iteration: 19  train.loss : 7.80469  train.total_ips : 442.54 img/s
DLL 2020-03-05 16:21:51.008293 - Epoch: 0 Iteration: 20  train.loss : 7.76172  train.total_ips : 442.29 img/s
DLL 2020-03-05 16:21:51.659547 - Epoch: 0 Iteration: 21  train.loss : 7.29297  train.total_ips : 442.26 img/s
DLL 2020-03-05 16:21:52.310499 - Epoch: 0 Iteration: 22  train.loss : 7.32031  train.total_ips : 442.48 img/s
DLL 2020-03-05 16:21:52.962082 - Epoch: 0 Iteration: 23  train.loss : 7.28906  train.total_ips : 442.05 img/s
DLL 2020-03-05 16:21:53.613281 - Epoch: 0 Iteration: 24  train.loss : 7.30859  train.total_ips : 442.31 img/s
DLL 2020-03-05 16:21:54.264433 - Epoch: 0 Iteration: 25  train.loss : 7.13281  train.total_ips : 442.34 img/s
DLL 2020-03-05 16:21:54.915296 - Epoch: 0 Iteration: 26  train.loss : 7.15625  train.total_ips : 442.54 img/s
