Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f7b8fd4d840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-05 16:24:35.866977 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 288  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-05 16:24:46.271763 - Epoch: 0 Iteration: 1  train.loss : 7.14062  train.total_ips : 27.71 img/s
DLL 2020-03-05 16:24:47.125151 - Epoch: 0 Iteration: 2  train.loss : 7.14844  train.total_ips : 337.51 img/s
DLL 2020-03-05 16:24:47.837994 - Epoch: 0 Iteration: 3  train.loss : 7.51953  train.total_ips : 404.07 img/s
DLL 2020-03-05 16:24:48.488683 - Epoch: 0 Iteration: 4  train.loss : 7.67578  train.total_ips : 442.67 img/s
DLL 2020-03-05 16:24:49.139890 - Epoch: 0 Iteration: 5  train.loss : 8.05469  train.total_ips : 442.30 img/s
DLL 2020-03-05 16:24:49.791835 - Epoch: 0 Iteration: 6  train.loss : 8.67188  train.total_ips : 441.82 img/s
DLL 2020-03-05 16:24:50.442802 - Epoch: 0 Iteration: 7  train.loss : 8.12500  train.total_ips : 442.47 img/s
DLL 2020-03-05 16:24:51.094110 - Epoch: 0 Iteration: 8  train.loss : 8.00781  train.total_ips : 442.24 img/s
DLL 2020-03-05 16:24:51.745909 - Epoch: 0 Iteration: 9  train.loss : 8.68750  train.total_ips : 441.92 img/s
DLL 2020-03-05 16:24:52.396584 - Epoch: 0 Iteration: 10  train.loss : 7.76172  train.total_ips : 442.66 img/s
DLL 2020-03-05 16:24:53.048142 - Epoch: 0 Iteration: 11  train.loss : 8.66406  train.total_ips : 442.07 img/s
DLL 2020-03-05 16:24:53.699387 - Epoch: 0 Iteration: 12  train.loss : 7.93750  train.total_ips : 442.30 img/s
DLL 2020-03-05 16:24:54.350292 - Epoch: 0 Iteration: 13  train.loss : 8.50000  train.total_ips : 442.51 img/s
DLL 2020-03-05 16:24:55.001506 - Epoch: 0 Iteration: 14  train.loss : 8.44531  train.total_ips : 442.31 img/s
DLL 2020-03-05 16:24:55.653082 - Epoch: 0 Iteration: 15  train.loss : 8.75000  train.total_ips : 442.06 img/s
DLL 2020-03-05 16:24:56.304503 - Epoch: 0 Iteration: 16  train.loss : 7.83203  train.total_ips : 442.16 img/s
DLL 2020-03-05 16:24:56.955480 - Epoch: 0 Iteration: 17  train.loss : 7.41797  train.total_ips : 442.48 img/s
DLL 2020-03-05 16:24:57.606474 - Epoch: 0 Iteration: 18  train.loss : 8.03906  train.total_ips : 442.45 img/s
DLL 2020-03-05 16:24:58.257366 - Epoch: 0 Iteration: 19  train.loss : 8.20312  train.total_ips : 442.52 img/s
DLL 2020-03-05 16:24:58.908530 - Epoch: 0 Iteration: 20  train.loss : 8.20312  train.total_ips : 442.34 img/s
DLL 2020-03-05 16:24:59.559365 - Epoch: 0 Iteration: 21  train.loss : 7.74609  train.total_ips : 442.55 img/s
DLL 2020-03-05 16:25:00.210700 - Epoch: 0 Iteration: 22  train.loss : 8.28125  train.total_ips : 442.22 img/s
DLL 2020-03-05 16:25:00.861576 - Epoch: 0 Iteration: 23  train.loss : 7.58203  train.total_ips : 442.53 img/s
DLL 2020-03-05 16:25:01.512650 - Epoch: 0 Iteration: 24  train.loss : 7.71875  train.total_ips : 442.40 img/s
DLL 2020-03-05 16:25:02.163823 - Epoch: 0 Iteration: 25  train.loss : 7.50391  train.total_ips : 442.34 img/s
DLL 2020-03-05 16:25:02.815018 - Epoch: 0 Iteration: 26  train.loss : 6.99219  train.total_ips : 442.32 img/s
DLL 2020-03-05 16:25:03.465977 - Epoch: 0 Iteration: 27  train.loss : 7.37109  train.total_ips : 442.49 img/s
DLL 2020-03-05 16:25:04.116874 - Epoch: 0 Iteration: 28  train.loss : 7.37891  train.total_ips : 442.53 img/s
DLL 2020-03-05 16:25:04.767826 - Epoch: 0 Iteration: 29  train.loss : 7.27734  train.total_ips : 442.49 img/s
DLL 2020-03-05 16:25:05.418357 - Epoch: 0 Iteration: 30  train.loss : 7.05859  train.total_ips : 442.76 img/s
DLL 2020-03-05 16:25:06.069518 - Epoch: 0 Iteration: 31  train.loss : 7.07031  train.total_ips : 442.34 img/s
DLL 2020-03-05 16:25:06.720638 - Epoch: 0 Iteration: 32  train.loss : 7.09375  train.total_ips : 442.37 img/s
DLL 2020-03-05 16:25:07.371655 - Epoch: 0 Iteration: 33  train.loss : 7.08203  train.total_ips : 442.44 img/s
DLL 2020-03-05 16:25:08.022684 - Epoch: 0 Iteration: 34  train.loss : 7.08594  train.total_ips : 442.42 img/s
DLL 2020-03-05 16:25:08.673392 - Epoch: 0 Iteration: 35  train.loss : 7.03516  train.total_ips : 442.65 img/s
DLL 2020-03-05 16:25:09.323901 - Epoch: 0 Iteration: 36  train.loss : 7.05078  train.total_ips : 442.78 img/s
DLL 2020-03-05 16:25:09.974819 - Epoch: 0 Iteration: 37  train.loss : 7.04688  train.total_ips : 442.50 img/s
DLL 2020-03-05 16:25:10.626123 - Epoch: 0 Iteration: 38  train.loss : 7.07031  train.total_ips : 442.25 img/s
DLL 2020-03-05 16:25:11.277779 - Epoch: 0 Iteration: 39  train.loss : 7.01953  train.total_ips : 442.01 img/s
DLL 2020-03-05 16:25:11.929032 - Epoch: 0 Iteration: 40  train.loss : 7.02344  train.total_ips : 442.28 img/s
DLL 2020-03-05 16:25:12.580885 - Epoch: 0 Iteration: 41  train.loss : 7.00000  train.total_ips : 441.86 img/s
DLL 2020-03-05 16:25:13.232202 - Epoch: 0 Iteration: 42  train.loss : 7.01172  train.total_ips : 442.24 img/s
DLL 2020-03-05 16:25:13.883247 - Epoch: 0 Iteration: 43  train.loss : 6.99219  train.total_ips : 442.42 img/s
DLL 2020-03-05 16:25:14.534049 - Epoch: 0 Iteration: 44  train.loss : 6.97656  train.total_ips : 442.59 img/s
DLL 2020-03-05 16:25:15.185111 - Epoch: 0 Iteration: 45  train.loss : 6.91406  train.total_ips : 442.40 img/s
DLL 2020-03-05 16:25:15.836668 - Epoch: 0 Iteration: 46  train.loss : 6.93750  train.total_ips : 442.07 img/s
DLL 2020-03-05 16:25:16.487618 - Epoch: 0 Iteration: 47  train.loss : 6.92969  train.total_ips : 442.48 img/s
DLL 2020-03-05 16:25:17.139062 - Epoch: 0 Iteration: 48  train.loss : 6.96875  train.total_ips : 442.16 img/s
DLL 2020-03-05 16:25:17.790277 - Epoch: 0 Iteration: 49  train.loss : 6.98438  train.total_ips : 442.31 img/s
DLL 2020-03-05 16:25:18.440586 - Epoch: 0 Iteration: 50  train.loss : 6.94922  train.total_ips : 442.92 img/s
DLL 2020-03-05 16:25:19.091946 - Epoch: 0 Iteration: 51  train.loss : 6.90234  train.total_ips : 442.20 img/s
DLL 2020-03-05 16:25:19.743464 - Epoch: 0 Iteration: 52  train.loss : 7.01953  train.total_ips : 442.10 img/s
DLL 2020-03-05 16:25:20.394265 - Epoch: 0 Iteration: 53  train.loss : 6.95312  train.total_ips : 442.59 img/s
DLL 2020-03-05 16:25:21.045284 - Epoch: 0 Iteration: 54  train.loss : 6.92969  train.total_ips : 442.44 img/s
DLL 2020-03-05 16:25:21.696004 - Epoch: 0 Iteration: 55  train.loss : 6.94922  train.total_ips : 442.63 img/s
DLL 2020-03-05 16:25:22.347154 - Epoch: 0 Iteration: 56  train.loss : 6.95703  train.total_ips : 442.35 img/s
DLL 2020-03-05 16:25:22.998096 - Epoch: 0 Iteration: 57  train.loss : 6.95312  train.total_ips : 442.49 img/s
