Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f0c9a7e0840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-23 20:13:24.472105 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 160  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 2 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-06-23 20:13:31.073106 - Epoch: 0 Iteration: 1  train.loss : 7.05469  train.total_ips : 51.38 img/s
DLL 2020-06-23 20:13:31.487367 - Epoch: 0 Iteration: 2  train.loss : 7.16016  train.total_ips : 772.70 img/s
DLL 2020-06-23 20:13:31.795464 - Epoch: 0 Iteration: 3  train.loss : 7.35156  train.total_ips : 1038.77 img/s
DLL 2020-06-23 20:13:32.104100 - Epoch: 0 Iteration: 4  train.loss : 7.36523  train.total_ips : 1037.11 img/s
DLL 2020-06-23 20:13:32.412390 - Epoch: 0 Iteration: 5  train.loss : 7.72656  train.total_ips : 1038.38 img/s
DLL 2020-06-23 20:13:32.720043 - Epoch: 0 Iteration: 6  train.loss : 7.83008  train.total_ips : 1040.50 img/s
DLL 2020-06-23 20:13:33.028577 - Epoch: 0 Iteration: 7  train.loss : 8.21094  train.total_ips : 1037.43 img/s
DLL 2020-06-23 20:13:33.337186 - Epoch: 0 Iteration: 8  train.loss : 8.36133  train.total_ips : 1037.20 img/s
DLL 2020-06-23 20:13:33.645584 - Epoch: 0 Iteration: 9  train.loss : 8.49219  train.total_ips : 1037.91 img/s
DLL 2020-06-23 20:13:33.953679 - Epoch: 0 Iteration: 10  train.loss : 7.79492  train.total_ips : 1038.92 img/s
DLL 2020-06-23 20:13:34.262053 - Epoch: 0 Iteration: 11  train.loss : 8.56836  train.total_ips : 1037.97 img/s
DLL 2020-06-23 20:13:34.570227 - Epoch: 0 Iteration: 12  train.loss : 8.53516  train.total_ips : 1038.69 img/s
DLL 2020-06-23 20:13:34.879917 - Epoch: 0 Iteration: 13  train.loss : 7.84375  train.total_ips : 1033.63 img/s
