43, 0 %, 0 MiB
43, 0 %, 0 MiB
43, 0 %, 3 MiB
43, 0 %, 3 MiB
43, 0 %, 3 MiB
42, 0 %, 3 MiB
42, 0 %, 3 MiB
42, 14 %, 662 MiB
42, 0 %, 1900 MiB
42, 0 %, 1978 MiB
42, 0 %, 1978 MiB
42, 0 %, 1978 MiB
42, 0 %, 1978 MiB
42, 0 %, 1978 MiB
42, 1 %, 2108 MiB
46, 76 %, 27194 MiB
51, 74 %, 27520 MiB
52, 74 %, 27520 MiB
53, 74 %, 27520 MiB
53, 87 %, 27520 MiB
53, 74 %, 27520 MiB
55, 95 %, 27520 MiB
56, 100 %, 27520 MiB
57, 75 %, 27520 MiB
57, 74 %, 27520 MiB
58, 85 %, 27520 MiB
59, 74 %, 27520 MiB
57, 100 %, 27520 MiB
58, 100 %, 27520 MiB
60, 74 %, 27520 MiB
60, 88 %, 27520 MiB
61, 75 %, 27520 MiB
55, 0 %, 27520 MiB
54, 0 %, 3 MiB
