Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f7f64ffb730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-06 04:55:38.786735 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 448  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-06 04:55:49.197528 - Epoch: 0 Iteration: 1  train.loss : 7.10156  train.total_ips : 43.07 img/s
DLL 2020-03-06 04:55:50.040232 - Epoch: 0 Iteration: 2  train.loss : 7.07031  train.total_ips : 531.66 img/s
DLL 2020-03-06 04:55:50.727423 - Epoch: 0 Iteration: 3  train.loss : 7.24609  train.total_ips : 651.99 img/s
DLL 2020-03-06 04:55:51.415484 - Epoch: 0 Iteration: 4  train.loss : 7.44141  train.total_ips : 651.17 img/s
DLL 2020-03-06 04:55:52.102719 - Epoch: 0 Iteration: 5  train.loss : 7.55469  train.total_ips : 651.96 img/s
DLL 2020-03-06 04:55:52.791146 - Epoch: 0 Iteration: 6  train.loss : 7.64062  train.total_ips : 650.82 img/s
DLL 2020-03-06 04:55:53.478583 - Epoch: 0 Iteration: 7  train.loss : 7.67188  train.total_ips : 651.76 img/s
DLL 2020-03-06 04:55:54.166922 - Epoch: 0 Iteration: 8  train.loss : 7.87500  train.total_ips : 650.91 img/s
DLL 2020-03-06 04:55:54.854588 - Epoch: 0 Iteration: 9  train.loss : 7.89844  train.total_ips : 651.54 img/s
DLL 2020-03-06 04:55:55.543118 - Epoch: 0 Iteration: 10  train.loss : 7.81641  train.total_ips : 650.72 img/s
DLL 2020-03-06 04:55:56.230364 - Epoch: 0 Iteration: 11  train.loss : 8.89062  train.total_ips : 651.96 img/s
DLL 2020-03-06 04:55:56.919375 - Epoch: 0 Iteration: 12  train.loss : 7.87109  train.total_ips : 650.27 img/s
DLL 2020-03-06 04:55:57.606412 - Epoch: 0 Iteration: 13  train.loss : 7.87891  train.total_ips : 652.14 img/s
DLL 2020-03-06 04:55:58.294877 - Epoch: 0 Iteration: 14  train.loss : 8.28125  train.total_ips : 650.81 img/s
DLL 2020-03-06 04:55:58.982759 - Epoch: 0 Iteration: 15  train.loss : 7.84375  train.total_ips : 651.33 img/s
DLL 2020-03-06 04:55:59.671318 - Epoch: 0 Iteration: 16  train.loss : 7.69922  train.total_ips : 650.70 img/s
DLL 2020-03-06 04:56:00.361744 - Epoch: 0 Iteration: 17  train.loss : 8.31250  train.total_ips : 648.95 img/s
DLL 2020-03-06 04:56:01.049220 - Epoch: 0 Iteration: 18  train.loss : 7.59375  train.total_ips : 651.72 img/s
DLL 2020-03-06 04:56:01.737226 - Epoch: 0 Iteration: 19  train.loss : 7.19531  train.total_ips : 651.23 img/s
DLL 2020-03-06 04:56:02.425886 - Epoch: 0 Iteration: 20  train.loss : 7.00000  train.total_ips : 650.60 img/s
DLL 2020-03-06 04:56:03.114899 - Epoch: 0 Iteration: 21  train.loss : 7.21094  train.total_ips : 650.27 img/s
DLL 2020-03-06 04:56:03.803986 - Epoch: 0 Iteration: 22  train.loss : 7.18359  train.total_ips : 650.20 img/s
DLL 2020-03-06 04:56:04.492319 - Epoch: 0 Iteration: 23  train.loss : 7.13281  train.total_ips : 650.91 img/s
DLL 2020-03-06 04:56:05.181203 - Epoch: 0 Iteration: 24  train.loss : 7.85547  train.total_ips : 650.41 img/s
DLL 2020-03-06 04:56:05.869650 - Epoch: 0 Iteration: 25  train.loss : 7.04297  train.total_ips : 650.80 img/s
DLL 2020-03-06 04:56:06.559369 - Epoch: 0 Iteration: 26  train.loss : 7.42188  train.total_ips : 649.60 img/s
DLL 2020-03-06 04:56:07.247477 - Epoch: 0 Iteration: 27  train.loss : 7.01172  train.total_ips : 651.13 img/s
DLL 2020-03-06 04:56:07.936123 - Epoch: 0 Iteration: 28  train.loss : 7.10547  train.total_ips : 650.61 img/s
DLL 2020-03-06 04:56:08.624297 - Epoch: 0 Iteration: 29  train.loss : 7.23438  train.total_ips : 651.06 img/s
DLL 2020-03-06 04:56:09.312037 - Epoch: 0 Iteration: 30  train.loss : 8.03906  train.total_ips : 651.48 img/s
DLL 2020-03-06 04:56:09.999689 - Epoch: 0 Iteration: 31  train.loss : 7.12109  train.total_ips : 651.56 img/s
DLL 2020-03-06 04:56:10.688319 - Epoch: 0 Iteration: 32  train.loss : 7.39062  train.total_ips : 650.64 img/s
DLL 2020-03-06 04:56:11.376317 - Epoch: 0 Iteration: 33  train.loss : 7.09375  train.total_ips : 651.23 img/s
DLL 2020-03-06 04:56:12.064835 - Epoch: 0 Iteration: 34  train.loss : 7.16406  train.total_ips : 650.73 img/s
DLL 2020-03-06 04:56:12.753567 - Epoch: 0 Iteration: 35  train.loss : 7.55859  train.total_ips : 650.53 img/s
DLL 2020-03-06 04:56:13.441511 - Epoch: 0 Iteration: 36  train.loss : 7.01562  train.total_ips : 651.29 img/s
DLL 2020-03-06 04:56:14.131305 - Epoch: 0 Iteration: 37  train.loss : 6.98828  train.total_ips : 649.54 img/s
DLL 2020-03-06 04:56:14.819860 - Epoch: 0 Iteration: 38  train.loss : 7.25000  train.total_ips : 650.71 img/s
DLL 2020-03-06 04:56:15.508685 - Epoch: 0 Iteration: 39  train.loss : 6.92578  train.total_ips : 650.44 img/s
DLL 2020-03-06 04:56:16.197927 - Epoch: 0 Iteration: 40  train.loss : 6.94531  train.total_ips : 650.08 img/s
DLL 2020-03-06 04:56:16.886570 - Epoch: 0 Iteration: 41  train.loss : 7.00000  train.total_ips : 650.62 img/s
DLL 2020-03-06 04:56:17.575388 - Epoch: 0 Iteration: 42  train.loss : 6.92578  train.total_ips : 650.45 img/s
DLL 2020-03-06 04:56:18.264016 - Epoch: 0 Iteration: 43  train.loss : 7.17188  train.total_ips : 650.65 img/s
DLL 2020-03-06 04:56:18.953481 - Epoch: 0 Iteration: 44  train.loss : 7.08984  train.total_ips : 649.85 img/s
DLL 2020-03-06 04:56:19.641874 - Epoch: 0 Iteration: 45  train.loss : 6.94922  train.total_ips : 650.86 img/s
DLL 2020-03-06 04:56:20.330668 - Epoch: 0 Iteration: 46  train.loss : 6.93359  train.total_ips : 650.49 img/s
DLL 2020-03-06 04:56:21.019708 - Epoch: 0 Iteration: 47  train.loss : 6.94141  train.total_ips : 650.24 img/s
DLL 2020-03-06 04:56:21.708831 - Epoch: 0 Iteration: 48  train.loss : 6.92188  train.total_ips : 650.17 img/s
DLL 2020-03-06 04:56:22.398238 - Epoch: 0 Iteration: 49  train.loss : 6.94531  train.total_ips : 649.93 img/s
DLL 2020-03-06 04:56:23.087262 - Epoch: 0 Iteration: 50  train.loss : 6.90234  train.total_ips : 650.26 img/s
DLL 2020-03-06 04:56:23.776020 - Epoch: 0 Iteration: 51  train.loss : 6.96484  train.total_ips : 650.51 img/s
DLL 2020-03-06 04:56:24.465045 - Epoch: 0 Iteration: 52  train.loss : 6.92578  train.total_ips : 650.26 img/s
DLL 2020-03-06 04:56:25.154791 - Epoch: 0 Iteration: 53  train.loss : 6.90625  train.total_ips : 649.58 img/s
DLL 2020-03-06 04:56:25.844707 - Epoch: 0 Iteration: 54  train.loss : 7.01172  train.total_ips : 649.42 img/s
DLL 2020-03-06 04:56:26.534262 - Epoch: 0 Iteration: 55  train.loss : 6.91016  train.total_ips : 649.75 img/s
DLL 2020-03-06 04:56:27.224134 - Epoch: 0 Iteration: 56  train.loss : 6.94922  train.total_ips : 649.47 img/s
DLL 2020-03-06 04:56:27.913360 - Epoch: 0 Iteration: 57  train.loss : 6.90625  train.total_ips : 650.07 img/s
DLL 2020-03-06 04:56:28.604174 - Epoch: 0 Iteration: 58  train.loss : 6.94531  train.total_ips : 648.58 img/s
DLL 2020-03-06 04:56:29.294486 - Epoch: 0 Iteration: 59  train.loss : 6.91016  train.total_ips : 649.07 img/s
DLL 2020-03-06 04:56:29.984194 - Epoch: 0 Iteration: 60  train.loss : 6.90625  train.total_ips : 649.61 img/s
DLL 2020-03-06 04:56:30.674320 - Epoch: 0 Iteration: 61  train.loss : 6.91797  train.total_ips : 649.22 img/s
DLL 2020-03-06 04:56:31.363656 - Epoch: 0 Iteration: 62  train.loss : 6.90625  train.total_ips : 649.98 img/s
DLL 2020-03-06 04:56:32.053934 - Epoch: 0 Iteration: 63  train.loss : 6.92969  train.total_ips : 649.07 img/s
DLL 2020-03-06 04:56:32.743389 - Epoch: 0 Iteration: 64  train.loss : 6.90625  train.total_ips : 649.86 img/s
DLL 2020-03-06 04:56:33.433824 - Epoch: 0 Iteration: 65  train.loss : 6.91797  train.total_ips : 648.94 img/s
