Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f4f889f3730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-20 15:42:25.568417 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 928  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 2 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-06-20 15:42:45.441794 - Epoch: 0 Iteration: 1  train.loss : 7.11328  train.total_ips : 95.30 img/s
DLL 2020-06-20 15:42:47.508825 - Epoch: 0 Iteration: 2  train.loss : 7.04688  train.total_ips : 897.95 img/s
DLL 2020-06-20 15:42:49.251253 - Epoch: 0 Iteration: 3  train.loss : 7.01953  train.total_ips : 1065.29 img/s
DLL 2020-06-20 15:42:50.693524 - Epoch: 0 Iteration: 4  train.loss : 7.03125  train.total_ips : 1286.90 img/s
DLL 2020-06-20 15:42:52.136761 - Epoch: 0 Iteration: 5  train.loss : 7.10352  train.total_ips : 1286.08 img/s
DLL 2020-06-20 15:42:53.580492 - Epoch: 0 Iteration: 6  train.loss : 7.14844  train.total_ips : 1285.64 img/s
DLL 2020-06-20 15:42:55.024142 - Epoch: 0 Iteration: 7  train.loss : 7.19141  train.total_ips : 1285.79 img/s
DLL 2020-06-20 15:42:56.468103 - Epoch: 0 Iteration: 8  train.loss : 7.17773  train.total_ips : 1285.44 img/s
DLL 2020-06-20 15:42:57.914429 - Epoch: 0 Iteration: 9  train.loss : 7.20508  train.total_ips : 1283.31 img/s
DLL 2020-06-20 15:42:59.360648 - Epoch: 0 Iteration: 10  train.loss : 7.17578  train.total_ips : 1283.45 img/s
DLL 2020-06-20 15:43:00.805948 - Epoch: 0 Iteration: 11  train.loss : 7.32422  train.total_ips : 1284.24 img/s
DLL 2020-06-20 15:43:02.251877 - Epoch: 0 Iteration: 12  train.loss : 7.23633  train.total_ips : 1283.72 img/s
DLL 2020-06-20 15:43:03.699714 - Epoch: 0 Iteration: 13  train.loss : 7.42969  train.total_ips : 1282.05 img/s
DLL 2020-06-20 15:43:05.147220 - Epoch: 0 Iteration: 14  train.loss : 7.15234  train.total_ips : 1282.31 img/s
DLL 2020-06-20 15:43:06.593832 - Epoch: 0 Iteration: 15  train.loss : 7.32031  train.total_ips : 1283.07 img/s
DLL 2020-06-20 15:43:08.040051 - Epoch: 0 Iteration: 16  train.loss : 7.11328  train.total_ips : 1283.43 img/s
DLL 2020-06-20 15:43:09.487413 - Epoch: 0 Iteration: 17  train.loss : 7.42578  train.total_ips : 1282.45 img/s
DLL 2020-06-20 15:43:10.934155 - Epoch: 0 Iteration: 18  train.loss : 7.17188  train.total_ips : 1283.02 img/s
DLL 2020-06-20 15:43:12.381273 - Epoch: 0 Iteration: 19  train.loss : 7.17383  train.total_ips : 1282.64 img/s
DLL 2020-06-20 15:43:13.827905 - Epoch: 0 Iteration: 20  train.loss : 7.20508  train.total_ips : 1283.07 img/s
DLL 2020-06-20 15:43:15.274919 - Epoch: 0 Iteration: 21  train.loss : 7.08789  train.total_ips : 1282.72 img/s
DLL 2020-06-20 15:43:16.723653 - Epoch: 0 Iteration: 22  train.loss : 7.10938  train.total_ips : 1281.24 img/s
DLL 2020-06-20 15:43:18.170451 - Epoch: 0 Iteration: 23  train.loss : 7.10352  train.total_ips : 1282.96 img/s
DLL 2020-06-20 15:43:19.617283 - Epoch: 0 Iteration: 24  train.loss : 7.16992  train.total_ips : 1282.90 img/s
DLL 2020-06-20 15:43:21.063900 - Epoch: 0 Iteration: 25  train.loss : 7.04883  train.total_ips : 1283.06 img/s
DLL 2020-06-20 15:43:22.511148 - Epoch: 0 Iteration: 26  train.loss : 7.08984  train.total_ips : 1282.50 img/s
DLL 2020-06-20 15:43:23.958187 - Epoch: 0 Iteration: 27  train.loss : 7.01758  train.total_ips : 1282.70 img/s
DLL 2020-06-20 15:43:25.405097 - Epoch: 0 Iteration: 28  train.loss : 7.10547  train.total_ips : 1282.84 img/s
DLL 2020-06-20 15:43:26.852578 - Epoch: 0 Iteration: 29  train.loss : 7.05469  train.total_ips : 1282.36 img/s
DLL 2020-06-20 15:43:28.299259 - Epoch: 0 Iteration: 30  train.loss : 7.02539  train.total_ips : 1283.04 img/s
DLL 2020-06-20 15:43:29.747603 - Epoch: 0 Iteration: 31  train.loss : 7.02734  train.total_ips : 1281.53 img/s
DLL 2020-06-20 15:43:31.194442 - Epoch: 0 Iteration: 32  train.loss : 7.05859  train.total_ips : 1282.87 img/s
DLL 2020-06-20 15:43:32.641976 - Epoch: 0 Iteration: 33  train.loss : 6.99219  train.total_ips : 1282.25 img/s
DLL 2020-06-20 15:43:34.090006 - Epoch: 0 Iteration: 34  train.loss : 6.99609  train.total_ips : 1281.84 img/s
DLL 2020-06-20 15:43:35.535939 - Epoch: 0 Iteration: 35  train.loss : 6.98438  train.total_ips : 1283.77 img/s
DLL 2020-06-20 15:43:36.982995 - Epoch: 0 Iteration: 36  train.loss : 6.98047  train.total_ips : 1282.65 img/s
DLL 2020-06-20 15:43:38.431232 - Epoch: 0 Iteration: 37  train.loss : 7.00391  train.total_ips : 1281.63 img/s
DLL 2020-06-20 15:43:39.878818 - Epoch: 0 Iteration: 38  train.loss : 6.97070  train.total_ips : 1282.21 img/s
DLL 2020-06-20 15:43:41.326063 - Epoch: 0 Iteration: 39  train.loss : 6.96680  train.total_ips : 1282.53 img/s
DLL 2020-06-20 15:43:42.773831 - Epoch: 0 Iteration: 40  train.loss : 6.93945  train.total_ips : 1282.07 img/s
DLL 2020-06-20 15:43:44.221126 - Epoch: 0 Iteration: 41  train.loss : 6.96875  train.total_ips : 1282.55 img/s
DLL 2020-06-20 15:43:45.669005 - Epoch: 0 Iteration: 42  train.loss : 6.95508  train.total_ips : 1281.92 img/s
DLL 2020-06-20 15:43:47.116302 - Epoch: 0 Iteration: 43  train.loss : 6.95312  train.total_ips : 1282.46 img/s
DLL 2020-06-20 15:43:48.563771 - Epoch: 0 Iteration: 44  train.loss : 6.99609  train.total_ips : 1282.31 img/s
DLL 2020-06-20 15:43:50.011727 - Epoch: 0 Iteration: 45  train.loss : 6.94922  train.total_ips : 1281.89 img/s
DLL 2020-06-20 15:43:51.460737 - Epoch: 0 Iteration: 46  train.loss : 6.97852  train.total_ips : 1280.99 img/s
DLL 2020-06-20 15:43:52.908779 - Epoch: 0 Iteration: 47  train.loss : 6.99609  train.total_ips : 1281.91 img/s
DLL 2020-06-20 15:43:54.356423 - Epoch: 0 Iteration: 48  train.loss : 6.95117  train.total_ips : 1282.13 img/s
DLL 2020-06-20 15:43:55.804760 - Epoch: 0 Iteration: 49  train.loss : 6.96289  train.total_ips : 1281.54 img/s
DLL 2020-06-20 15:43:57.253731 - Epoch: 0 Iteration: 50  train.loss : 6.96484  train.total_ips : 1280.98 img/s
DLL 2020-06-20 15:43:58.700674 - Epoch: 0 Iteration: 51  train.loss : 6.93555  train.total_ips : 1282.78 img/s
DLL 2020-06-20 15:44:00.149754 - Epoch: 0 Iteration: 52  train.loss : 6.95117  train.total_ips : 1280.91 img/s
DLL 2020-06-20 15:44:01.598176 - Epoch: 0 Iteration: 53  train.loss : 6.94336  train.total_ips : 1281.59 img/s
DLL 2020-06-20 15:44:03.046628 - Epoch: 0 Iteration: 54  train.loss : 6.92969  train.total_ips : 1281.42 img/s
DLL 2020-06-20 15:44:04.493940 - Epoch: 0 Iteration: 55  train.loss : 6.90820  train.total_ips : 1282.45 img/s
DLL 2020-06-20 15:44:05.943151 - Epoch: 0 Iteration: 56  train.loss : 6.92773  train.total_ips : 1280.77 img/s
DLL 2020-06-20 15:44:07.392634 - Epoch: 0 Iteration: 57  train.loss : 6.92383  train.total_ips : 1280.53 img/s
DLL 2020-06-20 15:44:08.840166 - Epoch: 0 Iteration: 58  train.loss : 6.91211  train.total_ips : 1282.25 img/s
DLL 2020-06-20 15:44:10.288841 - Epoch: 0 Iteration: 59  train.loss : 6.91016  train.total_ips : 1281.26 img/s
DLL 2020-06-20 15:44:11.737279 - Epoch: 0 Iteration: 60  train.loss : 6.91211  train.total_ips : 1281.52 img/s
DLL 2020-06-20 15:44:13.185884 - Epoch: 0 Iteration: 61  train.loss : 6.91406  train.total_ips : 1281.31 img/s
DLL 2020-06-20 15:44:14.633970 - Epoch: 0 Iteration: 62  train.loss : 6.90039  train.total_ips : 1281.77 img/s
DLL 2020-06-20 15:44:16.082862 - Epoch: 0 Iteration: 63  train.loss : 6.91211  train.total_ips : 1281.06 img/s
DLL 2020-06-20 15:44:17.530917 - Epoch: 0 Iteration: 64  train.loss : 6.88867  train.total_ips : 1281.80 img/s
DLL 2020-06-20 15:44:18.981264 - Epoch: 0 Iteration: 65  train.loss : 6.90234  train.total_ips : 1279.88 img/s
DLL 2020-06-20 15:44:20.429605 - Epoch: 0 Iteration: 66  train.loss : 6.89844  train.total_ips : 1281.51 img/s
DLL 2020-06-20 15:44:21.878134 - Epoch: 0 Iteration: 67  train.loss : 6.87500  train.total_ips : 1281.37 img/s
DLL 2020-06-20 15:44:23.326772 - Epoch: 0 Iteration: 68  train.loss : 6.88086  train.total_ips : 1281.28 img/s
DLL 2020-06-20 15:44:24.776028 - Epoch: 0 Iteration: 69  train.loss : 6.89062  train.total_ips : 1280.73 img/s
DLL 2020-06-20 15:44:26.224734 - Epoch: 0 Iteration: 70  train.loss : 6.88281  train.total_ips : 1281.22 img/s
DLL 2020-06-20 15:44:27.673626 - Epoch: 0 Iteration: 71  train.loss : 6.88086  train.total_ips : 1281.06 img/s
DLL 2020-06-20 15:44:29.122788 - Epoch: 0 Iteration: 72  train.loss : 6.88477  train.total_ips : 1280.83 img/s
DLL 2020-06-20 15:44:30.573540 - Epoch: 0 Iteration: 73  train.loss : 6.87109  train.total_ips : 1279.54 img/s
DLL 2020-06-20 15:44:32.021454 - Epoch: 0 Iteration: 74  train.loss : 6.86523  train.total_ips : 1281.89 img/s
