=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7efbfdc74840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-23 22:46:32.012307 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 184  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : True  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : False  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 8 
 ! Weight decay NOT applied to BN parameters 
98
63
Warning:  FP16_Optimizer is deprecated and dangerous, and will be deleted soon.  If it still works, you're probably getting lucky.  For mixed precision, use the documented API https://nvidia.github.io/apex/amp.html, with opt_level=O1.
DLL 2020-06-23 22:46:43.139603 - Epoch: 0 Iteration: 1  train.loss : 7.09375  train.total_ips : 140.22 img/s
DLL 2020-06-23 22:46:43.844515 - Epoch: 0 Iteration: 2  train.loss : 7.10547  train.total_ips : 2088.90 img/s
DLL 2020-06-23 22:46:44.342784 - Epoch: 0 Iteration: 3  train.loss : 7.14062  train.total_ips : 2955.81 img/s
DLL 2020-06-23 22:46:44.824630 - Epoch: 0 Iteration: 4  train.loss : 7.18750  train.total_ips : 3055.27 img/s
DLL 2020-06-23 22:46:45.312388 - Epoch: 0 Iteration: 5  train.loss : 7.19922  train.total_ips : 3018.39 img/s
DLL 2020-06-23 22:46:45.744484 - Epoch: 0 Iteration: 6  train.loss : 7.21484  train.total_ips : 3407.46 img/s
DLL 2020-06-23 22:46:46.221149 - Epoch: 0 Iteration: 7  train.loss : 7.23438  train.total_ips : 3088.71 img/s
DLL 2020-06-23 22:46:46.685617 - Epoch: 0 Iteration: 8  train.loss : 7.25781  train.total_ips : 3169.98 img/s
DLL 2020-06-23 22:46:47.146456 - Epoch: 0 Iteration: 9  train.loss : 7.31250  train.total_ips : 3194.98 img/s
DLL 2020-06-23 22:46:47.565126 - Epoch: 0 Iteration: 10  train.loss : 7.33984  train.total_ips : 3516.84 img/s
DLL 2020-06-23 22:46:48.066727 - Epoch: 0 Iteration: 11  train.loss : 7.32031  train.total_ips : 2935.27 img/s
DLL 2020-06-23 22:46:48.499431 - Epoch: 0 Iteration: 12  train.loss : 7.33984  train.total_ips : 3402.65 img/s
DLL 2020-06-23 22:46:48.901338 - Epoch: 0 Iteration: 13  train.loss : 7.39062  train.total_ips : 3663.41 img/s
DLL 2020-06-23 22:46:49.293991 - Epoch: 0 Iteration: 14  train.loss : 7.37500  train.total_ips : 3749.71 img/s
DLL 2020-06-23 22:46:49.694176 - Epoch: 0 Iteration: 15  train.loss : 7.37891  train.total_ips : 3679.22 img/s
DLL 2020-06-23 22:46:50.079182 - Epoch: 0 Iteration: 16  train.loss : 7.35156  train.total_ips : 3824.16 img/s
DLL 2020-06-23 22:46:50.472826 - Epoch: 0 Iteration: 17  train.loss : 7.36328  train.total_ips : 3740.22 img/s
DLL 2020-06-23 22:46:50.874559 - Epoch: 0 Iteration: 18  train.loss : 7.36719  train.total_ips : 3665.07 img/s
DLL 2020-06-23 22:46:51.261490 - Epoch: 0 Iteration: 19  train.loss : 7.41406  train.total_ips : 3805.62 img/s
DLL 2020-06-23 22:46:51.652961 - Epoch: 0 Iteration: 20  train.loss : 7.40625  train.total_ips : 3760.87 img/s
DLL 2020-06-23 22:46:52.045369 - Epoch: 0 Iteration: 21  train.loss : 7.40234  train.total_ips : 3752.55 img/s
DLL 2020-06-23 22:46:52.430734 - Epoch: 0 Iteration: 22  train.loss : 7.36328  train.total_ips : 3820.72 img/s
DLL 2020-06-23 22:46:52.824512 - Epoch: 0 Iteration: 23  train.loss : 7.26562  train.total_ips : 3738.97 img/s
DLL 2020-06-23 22:46:53.210584 - Epoch: 0 Iteration: 24  train.loss : 7.33203  train.total_ips : 3813.74 img/s
DLL 2020-06-23 22:46:53.591880 - Epoch: 0 Iteration: 25  train.loss : 7.32812  train.total_ips : 3861.48 img/s
DLL 2020-06-23 22:46:53.990867 - Epoch: 0 Iteration: 26  train.loss : 7.28516  train.total_ips : 3690.22 img/s
DLL 2020-06-23 22:46:54.382863 - Epoch: 0 Iteration: 27  train.loss : 7.28516  train.total_ips : 3756.01 img/s
DLL 2020-06-23 22:46:54.763786 - Epoch: 0 Iteration: 28  train.loss : 7.32031  train.total_ips : 3865.19 img/s
DLL 2020-06-23 22:46:55.147176 - Epoch: 0 Iteration: 29  train.loss : 7.36328  train.total_ips : 3841.05 img/s
DLL 2020-06-23 22:46:55.524892 - Epoch: 0 Iteration: 30  train.loss : 7.28906  train.total_ips : 3897.99 img/s
DLL 2020-06-23 22:46:55.914856 - Epoch: 0 Iteration: 31  train.loss : 7.29688  train.total_ips : 3775.50 img/s
DLL 2020-06-23 22:46:56.302408 - Epoch: 0 Iteration: 32  train.loss : 7.18750  train.total_ips : 3799.05 img/s
DLL 2020-06-23 22:46:56.708365 - Epoch: 0 Iteration: 33  train.loss : 7.24219  train.total_ips : 3626.75 img/s
DLL 2020-06-23 22:46:57.095790 - Epoch: 0 Iteration: 34  train.loss : 7.17188  train.total_ips : 3800.64 img/s
DLL 2020-06-23 22:46:57.481561 - Epoch: 0 Iteration: 35  train.loss : 7.22266  train.total_ips : 3816.69 img/s
DLL 2020-06-23 22:46:57.870546 - Epoch: 0 Iteration: 36  train.loss : 7.17969  train.total_ips : 3785.09 img/s
DLL 2020-06-23 22:46:58.266610 - Epoch: 0 Iteration: 37  train.loss : 7.16016  train.total_ips : 3717.28 img/s
DLL 2020-06-23 22:46:58.648669 - Epoch: 0 Iteration: 38  train.loss : 7.16016  train.total_ips : 3853.85 img/s
DLL 2020-06-23 22:46:59.032832 - Epoch: 0 Iteration: 39  train.loss : 7.13281  train.total_ips : 3832.60 img/s
DLL 2020-06-23 22:46:59.416315 - Epoch: 0 Iteration: 40  train.loss : 7.13672  train.total_ips : 3839.45 img/s
DLL 2020-06-23 22:46:59.799050 - Epoch: 0 Iteration: 41  train.loss : 7.11719  train.total_ips : 3846.87 img/s
DLL 2020-06-23 22:47:00.180762 - Epoch: 0 Iteration: 42  train.loss : 7.04688  train.total_ips : 3857.16 img/s
DLL 2020-06-23 22:47:00.565921 - Epoch: 0 Iteration: 43  train.loss : 7.07031  train.total_ips : 3822.74 img/s
DLL 2020-06-23 22:47:00.949527 - Epoch: 0 Iteration: 44  train.loss : 7.05469  train.total_ips : 3838.22 img/s
DLL 2020-06-23 22:47:01.343386 - Epoch: 0 Iteration: 45  train.loss : 7.11328  train.total_ips : 3738.37 img/s
DLL 2020-06-23 22:47:01.726819 - Epoch: 0 Iteration: 46  train.loss : 7.09766  train.total_ips : 3839.80 img/s
DLL 2020-06-23 22:47:02.109530 - Epoch: 0 Iteration: 47  train.loss : 7.03906  train.total_ips : 3847.12 img/s
DLL 2020-06-23 22:47:02.493837 - Epoch: 0 Iteration: 48  train.loss : 7.07422  train.total_ips : 3831.60 img/s
DLL 2020-06-23 22:47:02.878481 - Epoch: 0 Iteration: 49  train.loss : 7.04688  train.total_ips : 3827.66 img/s
DLL 2020-06-23 22:47:03.265462 - Epoch: 0 Iteration: 50  train.loss : 7.08594  train.total_ips : 3804.59 img/s
DLL 2020-06-23 22:47:03.646454 - Epoch: 0 Iteration: 51  train.loss : 7.03125  train.total_ips : 3864.47 img/s
DLL 2020-06-23 22:47:04.032964 - Epoch: 0 Iteration: 52  train.loss : 7.03516  train.total_ips : 3809.50 img/s
DLL 2020-06-23 22:47:04.418840 - Epoch: 0 Iteration: 53  train.loss : 7.00391  train.total_ips : 3815.50 img/s
DLL 2020-06-23 22:47:04.802979 - Epoch: 0 Iteration: 54  train.loss : 7.06250  train.total_ips : 3832.79 img/s
DLL 2020-06-23 22:47:05.186836 - Epoch: 0 Iteration: 55  train.loss : 7.02734  train.total_ips : 3835.57 img/s
DLL 2020-06-23 22:47:05.576048 - Epoch: 0 Iteration: 56  train.loss : 7.01172  train.total_ips : 3782.90 img/s
DLL 2020-06-23 22:47:05.963323 - Epoch: 0 Iteration: 57  train.loss : 6.98438  train.total_ips : 3802.26 img/s
DLL 2020-06-23 22:47:06.347481 - Epoch: 0 Iteration: 58  train.loss : 6.98828  train.total_ips : 3832.69 img/s
DLL 2020-06-23 22:47:06.732522 - Epoch: 0 Iteration: 59  train.loss : 6.99609  train.total_ips : 3823.91 img/s
DLL 2020-06-23 22:47:07.115010 - Epoch: 0 Iteration: 60  train.loss : 6.96484  train.total_ips : 3849.34 img/s
DLL 2020-06-23 22:47:07.497781 - Epoch: 0 Iteration: 61  train.loss : 6.97656  train.total_ips : 3846.42 img/s
DLL 2020-06-23 22:47:07.880902 - Epoch: 0 Iteration: 62  train.loss : 6.98828  train.total_ips : 3842.99 img/s
DLL 2020-06-23 22:47:08.263848 - Epoch: 0 Iteration: 63  train.loss : 6.98047  train.total_ips : 3844.85 img/s
DLL 2020-06-23 22:47:08.649519 - Epoch: 0 Iteration: 64  train.loss : 6.96875  train.total_ips : 3817.49 img/s
DLL 2020-06-23 22:47:09.050758 - Epoch: 0 Iteration: 65  train.loss : 6.98047  train.total_ips : 3669.46 img/s
DLL 2020-06-23 22:47:09.430953 - Epoch: 0 Iteration: 66  train.loss : 6.98047  train.total_ips : 3872.57 img/s
DLL 2020-06-23 22:47:09.813129 - Epoch: 0 Iteration: 67  train.loss : 6.96875  train.total_ips : 3852.52 img/s
DLL 2020-06-23 22:47:10.195634 - Epoch: 0 Iteration: 68  train.loss : 6.96094  train.total_ips : 3849.08 img/s
DLL 2020-06-23 22:47:10.580755 - Epoch: 0 Iteration: 69  train.loss : 6.97656  train.total_ips : 3823.02 img/s
DLL 2020-06-23 22:47:10.963241 - Epoch: 0 Iteration: 70  train.loss : 6.96094  train.total_ips : 3849.39 img/s
DLL 2020-06-23 22:47:11.348427 - Epoch: 0 Iteration: 71  train.loss : 6.92969  train.total_ips : 3822.35 img/s
DLL 2020-06-23 22:47:11.743293 - Epoch: 0 Iteration: 72  train.loss : 6.94531  train.total_ips : 3729.17 img/s
DLL 2020-06-23 22:47:12.126384 - Epoch: 0 Iteration: 73  train.loss : 6.96484  train.total_ips : 3842.98 img/s
DLL 2020-06-23 22:47:12.503199 - Epoch: 0 Iteration: 74  train.loss : 6.94922  train.total_ips : 3907.60 img/s
DLL 2020-06-23 22:47:12.898717 - Epoch: 0 Iteration: 75  train.loss : 6.94922  train.total_ips : 3722.32 img/s
DLL 2020-06-23 22:47:13.280289 - Epoch: 0 Iteration: 76  train.loss : 6.94922  train.total_ips : 3858.80 img/s
DLL 2020-06-23 22:47:13.661421 - Epoch: 0 Iteration: 77  train.loss : 6.96094  train.total_ips : 3862.82 img/s
DLL 2020-06-23 22:47:14.046442 - Epoch: 0 Iteration: 78  train.loss : 6.96094  train.total_ips : 3824.20 img/s
DLL 2020-06-23 22:47:14.435188 - Epoch: 0 Iteration: 79  train.loss : 6.94141  train.total_ips : 3787.34 img/s
DLL 2020-06-23 22:47:14.815142 - Epoch: 0 Iteration: 80  train.loss : 6.94531  train.total_ips : 3875.19 img/s
DLL 2020-06-23 22:47:15.201283 - Epoch: 0 Iteration: 81  train.loss : 6.94531  train.total_ips : 3812.87 img/s
DLL 2020-06-23 22:47:15.586170 - Epoch: 0 Iteration: 82  train.loss : 6.93359  train.total_ips : 3825.31 img/s
DLL 2020-06-23 22:47:15.969622 - Epoch: 0 Iteration: 83  train.loss : 6.94531  train.total_ips : 3839.80 img/s
DLL 2020-06-23 22:47:16.355943 - Epoch: 0 Iteration: 84  train.loss : 6.94141  train.total_ips : 3811.19 img/s
DLL 2020-06-23 22:47:16.743232 - Epoch: 0 Iteration: 85  train.loss : 6.92969  train.total_ips : 3801.66 img/s
DLL 2020-06-23 22:47:17.147912 - Epoch: 0 Iteration: 86  train.loss : 6.92578  train.total_ips : 3638.18 img/s
DLL 2020-06-23 22:47:17.533208 - Epoch: 0 Iteration: 87  train.loss : 6.94141  train.total_ips : 3821.27 img/s
DLL 2020-06-23 22:47:17.922320 - Epoch: 0 Iteration: 88  train.loss : 6.95312  train.total_ips : 3783.87 img/s
DLL 2020-06-23 22:47:18.309618 - Epoch: 0 Iteration: 89  train.loss : 6.92578  train.total_ips : 3801.49 img/s
DLL 2020-06-23 22:47:18.693613 - Epoch: 0 Iteration: 90  train.loss : 6.93750  train.total_ips : 3834.20 img/s
DLL 2020-06-23 22:47:19.077108 - Epoch: 0 Iteration: 91  train.loss : 6.93359  train.total_ips : 3839.36 img/s
DLL 2020-06-23 22:47:19.462179 - Epoch: 0 Iteration: 92  train.loss : 6.94531  train.total_ips : 3823.59 img/s
DLL 2020-06-23 22:47:19.846736 - Epoch: 0 Iteration: 93  train.loss : 6.91797  train.total_ips : 3828.75 img/s
DLL 2020-06-23 22:47:20.230208 - Epoch: 0 Iteration: 94  train.loss : 6.92188  train.total_ips : 3839.79 img/s
DLL 2020-06-23 22:47:20.613516 - Epoch: 0 Iteration: 95  train.loss : 6.94531  train.total_ips : 3841.20 img/s
DLL 2020-06-23 22:47:21.009590 - Epoch: 0 Iteration: 96  train.loss : 6.92969  train.total_ips : 3717.22 img/s
DLL 2020-06-23 22:47:21.393955 - Epoch: 0 Iteration: 97  train.loss : 6.93750  train.total_ips : 3830.53 img/s
DLL 2020-06-23 22:47:21.778480 - Epoch: 0 Iteration: 98  train.loss : 6.92578  train.total_ips : 3828.98 img/s
DLL 2020-06-23 22:47:22.163859 - Epoch: 0 Iteration: 99  train.loss : 6.92188  train.total_ips : 3820.50 img/s
DLL 2020-06-23 22:47:22.563049 - Epoch: 0  train.loss : 7.09687  train.total_ips : 3687.80 img/s
DLL 2020-06-23 22:47:22.563202 - Epoch: 0  lr : 0.1  train.compute_ips : 3722.20 img/s train.data_time : 0.00380 s train.compute_time : 0.49532 s
SAVING ./checkpoint.pth.tar
DLL 2020-06-23 22:47:23.517306 - Epoch: 1 Iteration: 1  train.loss : 6.92188  train.total_ips : 3954.82 img/s
DLL 2020-06-23 22:47:23.902611 - Epoch: 1 Iteration: 2  train.loss : 6.93750  train.total_ips : 3821.19 img/s
DLL 2020-06-23 22:47:24.287260 - Epoch: 1 Iteration: 3  train.loss : 6.92969  train.total_ips : 3827.76 img/s
DLL 2020-06-23 22:47:24.672542 - Epoch: 1 Iteration: 4  train.loss : 6.94141  train.total_ips : 3821.44 img/s
DLL 2020-06-23 22:47:25.057212 - Epoch: 1 Iteration: 5  train.loss : 6.93750  train.total_ips : 3827.52 img/s
DLL 2020-06-23 22:47:25.440302 - Epoch: 1 Iteration: 6  train.loss : 6.90234  train.total_ips : 3843.39 img/s
DLL 2020-06-23 22:47:25.822297 - Epoch: 1 Iteration: 7  train.loss : 6.91406  train.total_ips : 3854.38 img/s
DLL 2020-06-23 22:47:26.206774 - Epoch: 1 Iteration: 8  train.loss : 6.91797  train.total_ips : 3829.51 img/s
DLL 2020-06-23 22:47:26.590814 - Epoch: 1 Iteration: 9  train.loss : 6.92188  train.total_ips : 3834.67 img/s
DLL 2020-06-23 22:47:26.975139 - Epoch: 1 Iteration: 10  train.loss : 6.91016  train.total_ips : 3831.13 img/s
DLL 2020-06-23 22:47:27.363085 - Epoch: 1 Iteration: 11  train.loss : 6.91016  train.total_ips : 3795.07 img/s
DLL 2020-06-23 22:47:27.746587 - Epoch: 1 Iteration: 12  train.loss : 6.91016  train.total_ips : 3839.11 img/s
DLL 2020-06-23 22:47:28.133815 - Epoch: 1 Iteration: 13  train.loss : 6.92578  train.total_ips : 3802.25 img/s
DLL 2020-06-23 22:47:28.518176 - Epoch: 1 Iteration: 14  train.loss : 6.91406  train.total_ips : 3830.55 img/s
DLL 2020-06-23 22:47:28.904712 - Epoch: 1 Iteration: 15  train.loss : 6.91016  train.total_ips : 3809.00 img/s
DLL 2020-06-23 22:47:29.289714 - Epoch: 1 Iteration: 16  train.loss : 6.92188  train.total_ips : 3824.16 img/s
DLL 2020-06-23 22:47:29.675806 - Epoch: 1 Iteration: 17  train.loss : 6.91797  train.total_ips : 3814.25 img/s
DLL 2020-06-23 22:47:30.069618 - Epoch: 1 Iteration: 18  train.loss : 6.90625  train.total_ips : 3738.65 img/s
DLL 2020-06-23 22:47:30.456119 - Epoch: 1 Iteration: 19  train.loss : 6.90234  train.total_ips : 3809.42 img/s
DLL 2020-06-23 22:47:30.842547 - Epoch: 1 Iteration: 20  train.loss : 6.90625  train.total_ips : 3810.11 img/s
DLL 2020-06-23 22:47:31.230230 - Epoch: 1 Iteration: 21  train.loss : 6.92188  train.total_ips : 3798.16 img/s
DLL 2020-06-23 22:47:31.630264 - Epoch: 1 Iteration: 22  train.loss : 6.92188  train.total_ips : 3680.33 img/s
DLL 2020-06-23 22:47:32.013401 - Epoch: 1 Iteration: 23  train.loss : 6.92969  train.total_ips : 3842.75 img/s
DLL 2020-06-23 22:47:32.398133 - Epoch: 1 Iteration: 24  train.loss : 6.91016  train.total_ips : 3827.00 img/s
