Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f00f1d25840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-25 17:37:20.826012 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 928  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 2 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-06-25 17:37:47.410459 - Epoch: 0 Iteration: 1  train.loss : 7.04492  train.total_ips : 71.08 img/s
DLL 2020-06-25 17:37:49.543746 - Epoch: 0 Iteration: 2  train.loss : 7.10547  train.total_ips : 870.06 img/s
DLL 2020-06-25 17:37:51.321919 - Epoch: 0 Iteration: 3  train.loss : 7.09766  train.total_ips : 1043.82 img/s
DLL 2020-06-25 17:37:52.769844 - Epoch: 0 Iteration: 4  train.loss : 7.04883  train.total_ips : 1282.13 img/s
DLL 2020-06-25 17:37:54.216175 - Epoch: 0 Iteration: 5  train.loss : 7.07422  train.total_ips : 1283.28 img/s
DLL 2020-06-25 17:37:55.663451 - Epoch: 0 Iteration: 6  train.loss : 7.09180  train.total_ips : 1282.59 img/s
DLL 2020-06-25 17:37:57.110837 - Epoch: 0 Iteration: 7  train.loss : 7.16406  train.total_ips : 1282.45 img/s
DLL 2020-06-25 17:37:58.556893 - Epoch: 0 Iteration: 8  train.loss : 7.24414  train.total_ips : 1283.54 img/s
DLL 2020-06-25 17:38:00.003443 - Epoch: 0 Iteration: 9  train.loss : 7.25000  train.total_ips : 1283.15 img/s
DLL 2020-06-25 17:38:01.451947 - Epoch: 0 Iteration: 10  train.loss : 7.23047  train.total_ips : 1281.54 img/s
DLL 2020-06-25 17:38:02.897627 - Epoch: 0 Iteration: 11  train.loss : 7.32031  train.total_ips : 1283.87 img/s
DLL 2020-06-25 17:38:04.344535 - Epoch: 0 Iteration: 12  train.loss : 7.20703  train.total_ips : 1282.90 img/s
DLL 2020-06-25 17:38:05.792432 - Epoch: 0 Iteration: 13  train.loss : 7.23828  train.total_ips : 1282.00 img/s
DLL 2020-06-25 17:38:07.238065 - Epoch: 0 Iteration: 14  train.loss : 7.15820  train.total_ips : 1283.94 img/s
DLL 2020-06-25 17:38:08.685456 - Epoch: 0 Iteration: 15  train.loss : 7.32617  train.total_ips : 1282.39 img/s
DLL 2020-06-25 17:38:10.132720 - Epoch: 0 Iteration: 16  train.loss : 7.17188  train.total_ips : 1282.55 img/s
DLL 2020-06-25 17:38:11.581887 - Epoch: 0 Iteration: 17  train.loss : 7.31055  train.total_ips : 1280.81 img/s
DLL 2020-06-25 17:38:13.030717 - Epoch: 0 Iteration: 18  train.loss : 7.23828  train.total_ips : 1281.14 img/s
DLL 2020-06-25 17:38:14.479091 - Epoch: 0 Iteration: 19  train.loss : 7.30664  train.total_ips : 1281.54 img/s
DLL 2020-06-25 17:38:15.927236 - Epoch: 0 Iteration: 20  train.loss : 7.20898  train.total_ips : 1281.72 img/s
DLL 2020-06-25 17:38:17.376718 - Epoch: 0 Iteration: 21  train.loss : 7.17969  train.total_ips : 1280.54 img/s
DLL 2020-06-25 17:38:18.826717 - Epoch: 0 Iteration: 22  train.loss : 7.22461  train.total_ips : 1280.08 img/s
DLL 2020-06-25 17:38:20.274486 - Epoch: 0 Iteration: 23  train.loss : 7.34375  train.total_ips : 1282.11 img/s
DLL 2020-06-25 17:38:21.723863 - Epoch: 0 Iteration: 24  train.loss : 7.48438  train.total_ips : 1280.61 img/s
DLL 2020-06-25 17:38:23.173161 - Epoch: 0 Iteration: 25  train.loss : 7.16992  train.total_ips : 1280.73 img/s
DLL 2020-06-25 17:38:24.621639 - Epoch: 0 Iteration: 26  train.loss : 7.16016  train.total_ips : 1281.44 img/s
DLL 2020-06-25 17:38:26.069204 - Epoch: 0 Iteration: 27  train.loss : 7.21289  train.total_ips : 1282.22 img/s
DLL 2020-06-25 17:38:27.518581 - Epoch: 0 Iteration: 28  train.loss : 7.16406  train.total_ips : 1280.63 img/s
DLL 2020-06-25 17:38:28.971561 - Epoch: 0 Iteration: 29  train.loss : 7.37305  train.total_ips : 1277.47 img/s
DLL 2020-06-25 17:38:30.419073 - Epoch: 0 Iteration: 30  train.loss : 7.40625  train.total_ips : 1282.32 img/s
DLL 2020-06-25 17:38:31.868273 - Epoch: 0 Iteration: 31  train.loss : 7.40820  train.total_ips : 1280.76 img/s
DLL 2020-06-25 17:38:33.314642 - Epoch: 0 Iteration: 32  train.loss : 7.21680  train.total_ips : 1283.33 img/s
DLL 2020-06-25 17:38:34.761147 - Epoch: 0 Iteration: 33  train.loss : 7.22656  train.total_ips : 1283.17 img/s
DLL 2020-06-25 17:38:36.210898 - Epoch: 0 Iteration: 34  train.loss : 7.19336  train.total_ips : 1280.31 img/s
DLL 2020-06-25 17:38:37.658261 - Epoch: 0 Iteration: 35  train.loss : 7.25000  train.total_ips : 1282.40 img/s
DLL 2020-06-25 17:38:39.107247 - Epoch: 0 Iteration: 36  train.loss : 7.11328  train.total_ips : 1280.98 img/s
DLL 2020-06-25 17:38:40.554939 - Epoch: 0 Iteration: 37  train.loss : 7.28516  train.total_ips : 1282.13 img/s
DLL 2020-06-25 17:38:42.003145 - Epoch: 0 Iteration: 38  train.loss : 7.10156  train.total_ips : 1281.66 img/s
DLL 2020-06-25 17:38:43.451724 - Epoch: 0 Iteration: 39  train.loss : 7.10547  train.total_ips : 1281.35 img/s
DLL 2020-06-25 17:38:44.898802 - Epoch: 0 Iteration: 40  train.loss : 7.06055  train.total_ips : 1282.66 img/s
DLL 2020-06-25 17:38:46.344776 - Epoch: 0 Iteration: 41  train.loss : 7.04297  train.total_ips : 1283.68 img/s
DLL 2020-06-25 17:38:47.791434 - Epoch: 0 Iteration: 42  train.loss : 7.12109  train.total_ips : 1283.04 img/s
DLL 2020-06-25 17:38:49.238060 - Epoch: 0 Iteration: 43  train.loss : 7.03906  train.total_ips : 1283.09 img/s
DLL 2020-06-25 17:38:50.686600 - Epoch: 0 Iteration: 44  train.loss : 7.01367  train.total_ips : 1281.36 img/s
DLL 2020-06-25 17:38:52.135604 - Epoch: 0 Iteration: 45  train.loss : 7.00000  train.total_ips : 1280.95 img/s
DLL 2020-06-25 17:38:53.584371 - Epoch: 0 Iteration: 46  train.loss : 6.97266  train.total_ips : 1281.16 img/s
DLL 2020-06-25 17:38:55.031154 - Epoch: 0 Iteration: 47  train.loss : 7.13086  train.total_ips : 1282.93 img/s
DLL 2020-06-25 17:38:56.478824 - Epoch: 0 Iteration: 48  train.loss : 6.96875  train.total_ips : 1282.13 img/s
DLL 2020-06-25 17:38:57.927153 - Epoch: 0 Iteration: 49  train.loss : 6.96484  train.total_ips : 1281.54 img/s
DLL 2020-06-25 17:38:59.374289 - Epoch: 0 Iteration: 50  train.loss : 6.96875  train.total_ips : 1282.62 img/s
DLL 2020-06-25 17:39:00.820323 - Epoch: 0 Iteration: 51  train.loss : 6.98633  train.total_ips : 1283.60 img/s
DLL 2020-06-25 17:39:02.269452 - Epoch: 0 Iteration: 52  train.loss : 7.03516  train.total_ips : 1280.84 img/s
DLL 2020-06-25 17:39:03.717706 - Epoch: 0 Iteration: 53  train.loss : 7.04297  train.total_ips : 1281.65 img/s
DLL 2020-06-25 17:39:05.165381 - Epoch: 0 Iteration: 54  train.loss : 6.95898  train.total_ips : 1282.15 img/s
DLL 2020-06-25 17:39:06.612532 - Epoch: 0 Iteration: 55  train.loss : 7.08203  train.total_ips : 1282.63 img/s
DLL 2020-06-25 17:39:08.059724 - Epoch: 0 Iteration: 56  train.loss : 7.01562  train.total_ips : 1282.57 img/s
DLL 2020-06-25 17:39:09.510064 - Epoch: 0 Iteration: 57  train.loss : 7.01172  train.total_ips : 1279.78 img/s
DLL 2020-06-25 17:39:10.956520 - Epoch: 0 Iteration: 58  train.loss : 7.11914  train.total_ips : 1283.21 img/s
DLL 2020-06-25 17:39:12.403295 - Epoch: 0 Iteration: 59  train.loss : 6.98633  train.total_ips : 1282.93 img/s
DLL 2020-06-25 17:39:13.851788 - Epoch: 0 Iteration: 60  train.loss : 6.95117  train.total_ips : 1281.41 img/s
DLL 2020-06-25 17:39:15.300071 - Epoch: 0 Iteration: 61  train.loss : 6.95508  train.total_ips : 1281.59 img/s
DLL 2020-06-25 17:39:16.747903 - Epoch: 0 Iteration: 62  train.loss : 6.97070  train.total_ips : 1281.99 img/s
DLL 2020-06-25 17:39:18.196117 - Epoch: 0 Iteration: 63  train.loss : 7.06055  train.total_ips : 1281.66 img/s
DLL 2020-06-25 17:39:19.644343 - Epoch: 0 Iteration: 64  train.loss : 6.95703  train.total_ips : 1281.64 img/s
DLL 2020-06-25 17:39:21.091950 - Epoch: 0 Iteration: 65  train.loss : 6.96484  train.total_ips : 1282.19 img/s
DLL 2020-06-25 17:39:22.539432 - Epoch: 0 Iteration: 66  train.loss : 6.94141  train.total_ips : 1282.30 img/s
DLL 2020-06-25 17:39:23.987637 - Epoch: 0 Iteration: 67  train.loss : 6.93945  train.total_ips : 1281.66 img/s
DLL 2020-06-25 17:39:25.436170 - Epoch: 0 Iteration: 68  train.loss : 6.94922  train.total_ips : 1281.38 img/s
DLL 2020-06-25 17:39:26.884666 - Epoch: 0 Iteration: 69  train.loss : 6.98047  train.total_ips : 1281.40 img/s
DLL 2020-06-25 17:39:28.334413 - Epoch: 0 Iteration: 70  train.loss : 6.95898  train.total_ips : 1280.30 img/s
