Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fc8a3324840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-25 20:12:48.837724 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 928  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 8 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-06-25 20:13:26.120934 - Epoch: 0 Iteration: 1  train.loss : 7.11475  train.total_ips : 211.35 img/s
DLL 2020-06-25 20:13:28.758316 - Epoch: 0 Iteration: 2  train.loss : 7.01172  train.total_ips : 2814.99 img/s
DLL 2020-06-25 20:13:30.719120 - Epoch: 0 Iteration: 3  train.loss : 6.96533  train.total_ips : 3786.56 img/s
DLL 2020-06-25 20:13:32.173803 - Epoch: 0 Iteration: 4  train.loss : 6.95898  train.total_ips : 5103.78 img/s
DLL 2020-06-25 20:13:33.628751 - Epoch: 0 Iteration: 5  train.loss : 6.96826  train.total_ips : 5103.01 img/s
DLL 2020-06-25 20:13:35.084677 - Epoch: 0 Iteration: 6  train.loss : 7.00244  train.total_ips : 5099.43 img/s
DLL 2020-06-25 20:13:36.544562 - Epoch: 0 Iteration: 7  train.loss : 6.98291  train.total_ips : 5085.69 img/s
DLL 2020-06-25 20:13:38.000652 - Epoch: 0 Iteration: 8  train.loss : 6.99512  train.total_ips : 5099.15 img/s
DLL 2020-06-25 20:13:39.458293 - Epoch: 0 Iteration: 9  train.loss : 7.00488  train.total_ips : 5093.52 img/s
DLL 2020-06-25 20:13:40.915121 - Epoch: 0 Iteration: 10  train.loss : 7.01416  train.total_ips : 5096.32 img/s
DLL 2020-06-25 20:13:42.371328 - Epoch: 0 Iteration: 11  train.loss : 7.01904  train.total_ips : 5098.53 img/s
DLL 2020-06-25 20:13:43.830354 - Epoch: 0 Iteration: 12  train.loss : 7.02490  train.total_ips : 5088.72 img/s
DLL 2020-06-25 20:13:45.284708 - Epoch: 0 Iteration: 13  train.loss : 6.98828  train.total_ips : 5104.94 img/s
DLL 2020-06-25 20:13:46.741564 - Epoch: 0 Iteration: 14  train.loss : 7.01123  train.total_ips : 5096.16 img/s
DLL 2020-06-25 20:13:48.197896 - Epoch: 0 Iteration: 15  train.loss : 7.12061  train.total_ips : 5098.32 img/s
