Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f96e21e3840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-03 19:16:50.647309 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 160  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-03 19:16:56.233222 - Epoch: 0 Iteration: 1  train.loss : 7.12891  train.total_ips : 28.74 img/s
DLL 2020-03-03 19:16:56.873370 - Epoch: 0 Iteration: 2  train.loss : 7.59375  train.total_ips : 249.96 img/s
DLL 2020-03-03 19:16:57.509865 - Epoch: 0 Iteration: 3  train.loss : 8.15625  train.total_ips : 251.40 img/s
DLL 2020-03-03 19:16:58.156263 - Epoch: 0 Iteration: 4  train.loss : 7.75781  train.total_ips : 247.55 img/s
DLL 2020-03-03 19:16:58.792693 - Epoch: 0 Iteration: 5  train.loss : 9.03125  train.total_ips : 251.43 img/s
DLL 2020-03-03 19:16:59.426842 - Epoch: 0 Iteration: 6  train.loss : 8.95312  train.total_ips : 252.34 img/s
DLL 2020-03-03 19:17:00.071025 - Epoch: 0 Iteration: 7  train.loss : 8.42188  train.total_ips : 248.41 img/s
DLL 2020-03-03 19:17:00.714154 - Epoch: 0 Iteration: 8  train.loss : 10.24219  train.total_ips : 248.81 img/s
DLL 2020-03-03 19:17:01.351748 - Epoch: 0 Iteration: 9  train.loss : 9.69531  train.total_ips : 250.97 img/s
DLL 2020-03-03 19:17:01.985404 - Epoch: 0 Iteration: 10  train.loss : 8.61719  train.total_ips : 252.53 img/s
DLL 2020-03-03 19:17:02.625601 - Epoch: 0 Iteration: 11  train.loss : 8.37500  train.total_ips : 249.95 img/s
DLL 2020-03-03 19:17:03.263302 - Epoch: 0 Iteration: 12  train.loss : 7.99219  train.total_ips : 250.93 img/s
DLL 2020-03-03 19:17:03.899350 - Epoch: 0 Iteration: 13  train.loss : 7.97656  train.total_ips : 251.58 img/s
