=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fd26952f840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-30 05:56:42.242238 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 184  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : True  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : False  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 2 
 ! Weight decay NOT applied to BN parameters 
98
63
Warning:  FP16_Optimizer is deprecated and dangerous, and will be deleted soon.  If it still works, you're probably getting lucky.  For mixed precision, use the documented API https://nvidia.github.io/apex/amp.html, with opt_level=O1.
DLL 2020-06-30 05:56:49.440263 - Epoch: 0 Iteration: 1  train.loss : 7.03906  train.total_ips : 57.55 img/s
DLL 2020-06-30 05:56:49.916002 - Epoch: 0 Iteration: 2  train.loss : 7.10938  train.total_ips : 773.72 img/s
DLL 2020-06-30 05:56:50.292545 - Epoch: 0 Iteration: 3  train.loss : 7.32812  train.total_ips : 977.49 img/s
DLL 2020-06-30 05:56:50.709468 - Epoch: 0 Iteration: 4  train.loss : 7.29297  train.total_ips : 882.82 img/s
DLL 2020-06-30 05:56:51.141016 - Epoch: 0 Iteration: 5  train.loss : 7.70703  train.total_ips : 852.89 img/s
DLL 2020-06-30 05:56:51.561539 - Epoch: 0 Iteration: 6  train.loss : 7.80859  train.total_ips : 875.27 img/s
DLL 2020-06-30 05:56:52.005087 - Epoch: 0 Iteration: 7  train.loss : 7.65234  train.total_ips : 829.84 img/s
DLL 2020-06-30 05:56:52.446624 - Epoch: 0 Iteration: 8  train.loss : 8.21094  train.total_ips : 833.67 img/s
DLL 2020-06-30 05:56:52.929596 - Epoch: 0 Iteration: 9  train.loss : 8.23438  train.total_ips : 762.28 img/s
DLL 2020-06-30 05:56:53.377632 - Epoch: 0 Iteration: 10  train.loss : 8.07031  train.total_ips : 821.43 img/s
DLL 2020-06-30 05:56:53.757776 - Epoch: 0 Iteration: 11  train.loss : 8.16406  train.total_ips : 968.29 img/s
DLL 2020-06-30 05:56:54.203969 - Epoch: 0 Iteration: 12  train.loss : 7.86719  train.total_ips : 824.87 img/s
DLL 2020-06-30 05:56:54.628274 - Epoch: 0 Iteration: 13  train.loss : 8.23438  train.total_ips : 867.43 img/s
DLL 2020-06-30 05:56:55.049313 - Epoch: 0 Iteration: 14  train.loss : 8.03906  train.total_ips : 874.20 img/s
DLL 2020-06-30 05:56:55.470262 - Epoch: 0 Iteration: 15  train.loss : 8.03125  train.total_ips : 874.45 img/s
DLL 2020-06-30 05:56:55.894314 - Epoch: 0 Iteration: 16  train.loss : 7.57031  train.total_ips : 868.01 img/s
DLL 2020-06-30 05:56:56.295844 - Epoch: 0 Iteration: 17  train.loss : 8.39844  train.total_ips : 916.63 img/s
DLL 2020-06-30 05:56:56.741439 - Epoch: 0 Iteration: 18  train.loss : 7.85938  train.total_ips : 826.01 img/s
DLL 2020-06-30 05:56:57.157062 - Epoch: 0 Iteration: 19  train.loss : 8.95312  train.total_ips : 885.53 img/s
DLL 2020-06-30 05:56:57.574341 - Epoch: 0 Iteration: 20  train.loss : 7.87500  train.total_ips : 882.08 img/s
DLL 2020-06-30 05:56:57.993211 - Epoch: 0 Iteration: 21  train.loss : 7.66016  train.total_ips : 878.66 img/s
