=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f636f506840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-08 22:46:46.752745 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 448  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : True  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : False  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Warning:  FP16_Optimizer is deprecated and dangerous, and will be deleted soon.  If it still works, you're probably getting lucky.  For mixed precision, use the documented API https://nvidia.github.io/apex/amp.html, with opt_level=O1.
DLL 2020-03-08 22:46:56.931945 - Epoch: 0 Iteration: 1  train.loss : 7.05469  train.total_ips : 44.07 img/s
DLL 2020-03-08 22:46:57.708795 - Epoch: 0 Iteration: 2  train.loss : 7.08594  train.total_ips : 576.74 img/s
DLL 2020-03-08 22:46:58.396456 - Epoch: 0 Iteration: 3  train.loss : 7.29297  train.total_ips : 651.55 img/s
DLL 2020-03-08 22:46:59.085918 - Epoch: 0 Iteration: 4  train.loss : 7.46484  train.total_ips : 649.85 img/s
DLL 2020-03-08 22:46:59.774919 - Epoch: 0 Iteration: 5  train.loss : 7.49219  train.total_ips : 650.28 img/s
DLL 2020-03-08 22:47:00.467137 - Epoch: 0 Iteration: 6  train.loss : 7.84375  train.total_ips : 647.26 img/s
DLL 2020-03-08 22:47:01.155955 - Epoch: 0 Iteration: 7  train.loss : 7.70312  train.total_ips : 650.45 img/s
DLL 2020-03-08 22:47:01.844075 - Epoch: 0 Iteration: 8  train.loss : 7.76953  train.total_ips : 651.11 img/s
DLL 2020-03-08 22:47:02.533600 - Epoch: 0 Iteration: 9  train.loss : 7.77344  train.total_ips : 649.79 img/s
DLL 2020-03-08 22:47:03.223022 - Epoch: 0 Iteration: 10  train.loss : 8.47656  train.total_ips : 649.88 img/s
DLL 2020-03-08 22:47:03.911677 - Epoch: 0 Iteration: 11  train.loss : 9.03125  train.total_ips : 650.61 img/s
DLL 2020-03-08 22:47:04.601389 - Epoch: 0 Iteration: 12  train.loss : 8.10938  train.total_ips : 649.61 img/s
DLL 2020-03-08 22:47:05.290222 - Epoch: 0 Iteration: 13  train.loss : 8.22656  train.total_ips : 650.44 img/s
