Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f75b29ae730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-07-01 17:55:45.491427 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 160  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 2 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-07-01 17:55:52.300520 - Epoch: 0 Iteration: 1  train.loss : 7.03320  train.total_ips : 48.64 img/s
DLL 2020-07-01 17:55:52.694061 - Epoch: 0 Iteration: 2  train.loss : 7.13281  train.total_ips : 813.26 img/s
DLL 2020-07-01 17:55:53.002660 - Epoch: 0 Iteration: 3  train.loss : 7.27344  train.total_ips : 1037.35 img/s
DLL 2020-07-01 17:55:53.311038 - Epoch: 0 Iteration: 4  train.loss : 7.38867  train.total_ips : 1037.97 img/s
DLL 2020-07-01 17:55:53.619725 - Epoch: 0 Iteration: 5  train.loss : 7.70898  train.total_ips : 1037.08 img/s
DLL 2020-07-01 17:55:53.928253 - Epoch: 0 Iteration: 6  train.loss : 7.75977  train.total_ips : 1037.49 img/s
DLL 2020-07-01 17:55:54.237455 - Epoch: 0 Iteration: 7  train.loss : 7.94922  train.total_ips : 1035.21 img/s
DLL 2020-07-01 17:55:54.545862 - Epoch: 0 Iteration: 8  train.loss : 7.76367  train.total_ips : 1037.85 img/s
DLL 2020-07-01 17:55:54.855569 - Epoch: 0 Iteration: 9  train.loss : 8.04688  train.total_ips : 1033.53 img/s
DLL 2020-07-01 17:55:55.164730 - Epoch: 0 Iteration: 10  train.loss : 8.15039  train.total_ips : 1035.34 img/s
DLL 2020-07-01 17:55:55.474320 - Epoch: 0 Iteration: 11  train.loss : 7.98438  train.total_ips : 1033.89 img/s
DLL 2020-07-01 17:55:55.783279 - Epoch: 0 Iteration: 12  train.loss : 7.96680  train.total_ips : 1036.06 img/s
DLL 2020-07-01 17:55:56.093157 - Epoch: 0 Iteration: 13  train.loss : 8.31641  train.total_ips : 1032.94 img/s
DLL 2020-07-01 17:55:56.403223 - Epoch: 0 Iteration: 14  train.loss : 7.88281  train.total_ips : 1032.36 img/s
DLL 2020-07-01 17:55:56.712834 - Epoch: 0 Iteration: 15  train.loss : 8.73438  train.total_ips : 1033.83 img/s
DLL 2020-07-01 17:55:57.022450 - Epoch: 0 Iteration: 16  train.loss : 8.01562  train.total_ips : 1033.81 img/s
DLL 2020-07-01 17:55:57.331570 - Epoch: 0 Iteration: 17  train.loss : 7.85938  train.total_ips : 1035.54 img/s
DLL 2020-07-01 17:55:57.640832 - Epoch: 0 Iteration: 18  train.loss : 7.96875  train.total_ips : 1035.01 img/s
DLL 2020-07-01 17:55:57.949744 - Epoch: 0 Iteration: 19  train.loss : 7.28320  train.total_ips : 1036.16 img/s
DLL 2020-07-01 17:55:58.259201 - Epoch: 0 Iteration: 20  train.loss : 7.38477  train.total_ips : 1034.35 img/s
DLL 2020-07-01 17:55:58.569850 - Epoch: 0 Iteration: 21  train.loss : 8.01367  train.total_ips : 1030.36 img/s
DLL 2020-07-01 17:55:58.879193 - Epoch: 0 Iteration: 22  train.loss : 7.28125  train.total_ips : 1034.72 img/s
