Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fef766b6730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-08-30 02:49:46.858209 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 448  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 4 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-08-30 02:49:58.314308 - Epoch: 0 Iteration: 1  train.loss : 7.07227  train.total_ips : 166.01 img/s
DLL 2020-08-30 02:49:59.883073 - Epoch: 0 Iteration: 2  train.loss : 7.08789  train.total_ips : 1142.38 img/s
DLL 2020-08-30 02:50:00.584062 - Epoch: 0 Iteration: 3  train.loss : 7.06543  train.total_ips : 2556.95 img/s
DLL 2020-08-30 02:50:01.539101 - Epoch: 0 Iteration: 4  train.loss : 7.02246  train.total_ips : 1876.64 img/s
DLL 2020-08-30 02:50:02.589971 - Epoch: 0 Iteration: 5  train.loss : 7.08594  train.total_ips : 1705.55 img/s
DLL 2020-08-30 02:50:03.730755 - Epoch: 0 Iteration: 6  train.loss : 7.20605  train.total_ips : 1571.05 img/s
DLL 2020-08-30 02:50:04.996074 - Epoch: 0 Iteration: 7  train.loss : 7.12402  train.total_ips : 1416.41 img/s
DLL 2020-08-30 02:50:05.965715 - Epoch: 0 Iteration: 8  train.loss : 7.24512  train.total_ips : 1848.46 img/s
DLL 2020-08-30 02:50:07.908872 - Epoch: 0 Iteration: 9  train.loss : 7.19043  train.total_ips : 922.29 img/s
DLL 2020-08-30 02:50:08.629125 - Epoch: 0 Iteration: 10  train.loss : 7.16309  train.total_ips : 2488.85 img/s
DLL 2020-08-30 02:50:09.325866 - Epoch: 0 Iteration: 11  train.loss : 7.11523  train.total_ips : 2572.54 img/s
DLL 2020-08-30 02:50:10.999102 - Epoch: 0 Iteration: 12  train.loss : 7.19922  train.total_ips : 1071.08 img/s
DLL 2020-08-30 02:50:11.714855 - Epoch: 0 Iteration: 13  train.loss : 7.34766  train.total_ips : 2504.24 img/s
DLL 2020-08-30 02:50:12.603785 - Epoch: 0 Iteration: 14  train.loss : 7.24316  train.total_ips : 2016.24 img/s
DLL 2020-08-30 02:50:14.033369 - Epoch: 0 Iteration: 15  train.loss : 7.28613  train.total_ips : 1253.64 img/s
DLL 2020-08-30 02:50:15.180804 - Epoch: 0 Iteration: 16  train.loss : 7.60156  train.total_ips : 1561.95 img/s
DLL 2020-08-30 02:50:16.249223 - Epoch: 0 Iteration: 17  train.loss : 7.81836  train.total_ips : 1679.16 img/s
DLL 2020-08-30 02:50:18.529393 - Epoch: 0 Iteration: 18  train.loss : 7.24902  train.total_ips : 785.68 img/s
DLL 2020-08-30 02:50:19.238426 - Epoch: 0 Iteration: 19  train.loss : 7.35254  train.total_ips : 2528.01 img/s
DLL 2020-08-30 02:50:20.091361 - Epoch: 0 Iteration: 20  train.loss : 7.31055  train.total_ips : 2101.41 img/s
DLL 2020-08-30 02:50:20.799860 - Epoch: 0 Iteration: 21  train.loss : 7.42383  train.total_ips : 2529.79 img/s
DLL 2020-08-30 02:50:23.100239 - Epoch: 0 Iteration: 22  train.loss : 7.50098  train.total_ips : 779.05 img/s
DLL 2020-08-30 02:50:24.239367 - Epoch: 0 Iteration: 23  train.loss : 7.54199  train.total_ips : 1573.35 img/s
DLL 2020-08-30 02:50:25.109941 - Epoch: 0 Iteration: 24  train.loss : 7.18164  train.total_ips : 2058.77 img/s
DLL 2020-08-30 02:50:26.249860 - Epoch: 0 Iteration: 25  train.loss : 7.15918  train.total_ips : 1572.92 img/s
DLL 2020-08-30 02:50:27.391004 - Epoch: 0 Iteration: 26  train.loss : 7.24121  train.total_ips : 1570.03 img/s
DLL 2020-08-30 02:50:28.210294 - Epoch: 0 Iteration: 27  train.loss : 7.37891  train.total_ips : 2187.81 img/s
DLL 2020-08-30 02:50:29.100510 - Epoch: 0 Iteration: 28  train.loss : 7.15039  train.total_ips : 2013.35 img/s
DLL 2020-08-30 02:50:30.867289 - Epoch: 0 Iteration: 29  train.loss : 7.16699  train.total_ips : 1014.36 img/s
DLL 2020-08-30 02:50:31.905638 - Epoch: 0 Iteration: 30  train.loss : 7.07129  train.total_ips : 1726.06 img/s
DLL 2020-08-30 02:50:32.910419 - Epoch: 0 Iteration: 31  train.loss : 7.17188  train.total_ips : 1784.02 img/s
DLL 2020-08-30 02:50:33.856546 - Epoch: 0 Iteration: 32  train.loss : 7.04395  train.total_ips : 1894.29 img/s
DLL 2020-08-30 02:50:35.181176 - Epoch: 0 Iteration: 33  train.loss : 7.36230  train.total_ips : 1353.04 img/s
DLL 2020-08-30 02:50:36.118459 - Epoch: 0 Iteration: 34  train.loss : 7.07227  train.total_ips : 1912.23 img/s
DLL 2020-08-30 02:50:37.172666 - Epoch: 0 Iteration: 35  train.loss : 7.07617  train.total_ips : 1700.36 img/s
DLL 2020-08-30 02:50:38.243809 - Epoch: 0 Iteration: 36  train.loss : 7.11523  train.total_ips : 1673.24 img/s
DLL 2020-08-30 02:50:39.400111 - Epoch: 0 Iteration: 37  train.loss : 6.99414  train.total_ips : 1556.88 img/s
DLL 2020-08-30 02:50:41.112264 - Epoch: 0 Iteration: 38  train.loss : 6.99023  train.total_ips : 1046.72 img/s
