Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f7e3b4fb840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-04-18 20:23:47.376841 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 256  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 8 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-04-18 20:24:07.733414 - Epoch: 0 Iteration: 1  train.loss : 7.10059  train.total_ips : 113.19 img/s
DLL 2020-04-18 20:24:08.395664 - Epoch: 0 Iteration: 2  train.loss : 7.05273  train.total_ips : 3092.57 img/s
DLL 2020-04-18 20:24:08.700210 - Epoch: 0 Iteration: 3  train.loss : 7.01123  train.total_ips : 6765.92 img/s
DLL 2020-04-18 20:24:08.999118 - Epoch: 0 Iteration: 4  train.loss : 7.00684  train.total_ips : 6846.63 img/s
DLL 2020-04-18 20:24:09.292540 - Epoch: 0 Iteration: 5  train.loss : 7.02783  train.total_ips : 6983.05 img/s
DLL 2020-04-18 20:24:09.587262 - Epoch: 0 Iteration: 6  train.loss : 7.04688  train.total_ips : 6952.16 img/s
DLL 2020-04-18 20:24:09.881621 - Epoch: 0 Iteration: 7  train.loss : 7.09863  train.total_ips : 6960.74 img/s
DLL 2020-04-18 20:24:10.179855 - Epoch: 0 Iteration: 8  train.loss : 7.15869  train.total_ips : 6870.16 img/s
DLL 2020-04-18 20:24:10.473263 - Epoch: 0 Iteration: 9  train.loss : 7.10889  train.total_ips : 6983.12 img/s
DLL 2020-04-18 20:24:10.767554 - Epoch: 0 Iteration: 10  train.loss : 7.15869  train.total_ips : 6962.86 img/s
DLL 2020-04-18 20:24:11.062879 - Epoch: 0 Iteration: 11  train.loss : 7.19971  train.total_ips : 6937.91 img/s
DLL 2020-04-18 20:24:11.356769 - Epoch: 0 Iteration: 12  train.loss : 7.11768  train.total_ips : 6971.50 img/s
DLL 2020-04-18 20:24:11.651256 - Epoch: 0 Iteration: 13  train.loss : 7.17236  train.total_ips : 6957.64 img/s
DLL 2020-04-18 20:24:11.945162 - Epoch: 0 Iteration: 14  train.loss : 7.10205  train.total_ips : 6971.25 img/s
DLL 2020-04-18 20:24:12.243958 - Epoch: 0 Iteration: 15  train.loss : 7.17432  train.total_ips : 6856.87 img/s
DLL 2020-04-18 20:24:12.538001 - Epoch: 0 Iteration: 16  train.loss : 7.16699  train.total_ips : 6968.07 img/s
DLL 2020-04-18 20:24:12.832838 - Epoch: 0 Iteration: 17  train.loss : 7.18896  train.total_ips : 6949.18 img/s
DLL 2020-04-18 20:24:13.131723 - Epoch: 0 Iteration: 18  train.loss : 7.12793  train.total_ips : 6854.95 img/s
DLL 2020-04-18 20:24:13.432502 - Epoch: 0 Iteration: 19  train.loss : 7.13232  train.total_ips : 6812.44 img/s
DLL 2020-04-18 20:24:13.727730 - Epoch: 0 Iteration: 20  train.loss : 7.16699  train.total_ips : 6939.59 img/s
DLL 2020-04-18 20:24:14.021738 - Epoch: 0 Iteration: 21  train.loss : 7.22705  train.total_ips : 6968.58 img/s
DLL 2020-04-18 20:24:14.316226 - Epoch: 0 Iteration: 22  train.loss : 7.09619  train.total_ips : 6957.11 img/s
DLL 2020-04-18 20:24:14.611736 - Epoch: 0 Iteration: 23  train.loss : 7.19971  train.total_ips : 6933.10 img/s
DLL 2020-04-18 20:24:14.907061 - Epoch: 0 Iteration: 24  train.loss : 7.15918  train.total_ips : 6939.02 img/s
DLL 2020-04-18 20:24:15.200549 - Epoch: 0 Iteration: 25  train.loss : 7.24268  train.total_ips : 6980.74 img/s
DLL 2020-04-18 20:24:15.494481 - Epoch: 0 Iteration: 26  train.loss : 7.17236  train.total_ips : 6970.18 img/s
DLL 2020-04-18 20:24:15.788368 - Epoch: 0 Iteration: 27  train.loss : 7.10693  train.total_ips : 6971.55 img/s
DLL 2020-04-18 20:24:16.081932 - Epoch: 0 Iteration: 28  train.loss : 7.04199  train.total_ips : 6979.04 img/s
DLL 2020-04-18 20:24:16.375291 - Epoch: 0 Iteration: 29  train.loss : 7.05225  train.total_ips : 6984.14 img/s
DLL 2020-04-18 20:24:16.670284 - Epoch: 0 Iteration: 30  train.loss : 7.12891  train.total_ips : 6944.96 img/s
DLL 2020-04-18 20:24:16.963700 - Epoch: 0 Iteration: 31  train.loss : 7.00928  train.total_ips : 6982.63 img/s
DLL 2020-04-18 20:24:17.257600 - Epoch: 0 Iteration: 32  train.loss : 7.05908  train.total_ips : 6971.17 img/s
DLL 2020-04-18 20:24:17.551509 - Epoch: 0 Iteration: 33  train.loss : 7.03516  train.total_ips : 6970.82 img/s
DLL 2020-04-18 20:24:17.845595 - Epoch: 0 Iteration: 34  train.loss : 7.01709  train.total_ips : 6968.16 img/s
DLL 2020-04-18 20:24:18.140762 - Epoch: 0 Iteration: 35  train.loss : 7.00977  train.total_ips : 6940.94 img/s
DLL 2020-04-18 20:24:18.434274 - Epoch: 0 Iteration: 36  train.loss : 7.00879  train.total_ips : 6980.29 img/s
DLL 2020-04-18 20:24:18.727799 - Epoch: 0 Iteration: 37  train.loss : 6.97656  train.total_ips : 6980.36 img/s
DLL 2020-04-18 20:24:19.021019 - Epoch: 0 Iteration: 38  train.loss : 7.00635  train.total_ips : 6987.56 img/s
DLL 2020-04-18 20:24:19.314455 - Epoch: 0 Iteration: 39  train.loss : 6.97705  train.total_ips : 6982.38 img/s
DLL 2020-04-18 20:24:19.609238 - Epoch: 0 Iteration: 40  train.loss : 7.00244  train.total_ips : 6950.41 img/s
DLL 2020-04-18 20:24:19.902733 - Epoch: 0 Iteration: 41  train.loss : 6.97119  train.total_ips : 6981.01 img/s
DLL 2020-04-18 20:24:20.198375 - Epoch: 0 Iteration: 42  train.loss : 6.95508  train.total_ips : 6930.43 img/s
DLL 2020-04-18 20:24:20.495299 - Epoch: 0 Iteration: 43  train.loss : 6.94287  train.total_ips : 6900.24 img/s
DLL 2020-04-18 20:24:20.789707 - Epoch: 0 Iteration: 44  train.loss : 6.96191  train.total_ips : 6959.45 img/s
DLL 2020-04-18 20:24:21.087431 - Epoch: 0 Iteration: 45  train.loss : 6.93799  train.total_ips : 6881.61 img/s
DLL 2020-04-18 20:24:21.380709 - Epoch: 0 Iteration: 46  train.loss : 6.92188  train.total_ips : 6985.84 img/s
DLL 2020-04-18 20:24:21.674227 - Epoch: 0 Iteration: 47  train.loss : 6.93457  train.total_ips : 6980.41 img/s
DLL 2020-04-18 20:24:21.967565 - Epoch: 0 Iteration: 48  train.loss : 6.92920  train.total_ips : 6984.87 img/s
DLL 2020-04-18 20:24:22.261461 - Epoch: 0 Iteration: 49  train.loss : 6.91992  train.total_ips : 6971.18 img/s
DLL 2020-04-18 20:24:22.558210 - Epoch: 0 Iteration: 50  train.loss : 6.93604  train.total_ips : 6904.20 img/s
DLL 2020-04-18 20:24:22.851683 - Epoch: 0 Iteration: 51  train.loss : 6.92041  train.total_ips : 6981.04 img/s
DLL 2020-04-18 20:24:23.146983 - Epoch: 0 Iteration: 52  train.loss : 6.92432  train.total_ips : 6939.17 img/s
DLL 2020-04-18 20:24:23.443694 - Epoch: 0 Iteration: 53  train.loss : 6.92090  train.total_ips : 6905.02 img/s
DLL 2020-04-18 20:24:23.737940 - Epoch: 0 Iteration: 54  train.loss : 6.90820  train.total_ips : 6963.07 img/s
DLL 2020-04-18 20:24:24.032105 - Epoch: 0 Iteration: 55  train.loss : 6.91211  train.total_ips : 6965.05 img/s
DLL 2020-04-18 20:24:24.326105 - Epoch: 0 Iteration: 56  train.loss : 6.89795  train.total_ips : 6968.63 img/s
DLL 2020-04-18 20:24:24.619474 - Epoch: 0 Iteration: 57  train.loss : 6.90332  train.total_ips : 6983.64 img/s
DLL 2020-04-18 20:24:24.913473 - Epoch: 0 Iteration: 58  train.loss : 6.91113  train.total_ips : 6968.58 img/s
DLL 2020-04-18 20:24:25.210065 - Epoch: 0 Iteration: 59  train.loss : 6.89307  train.total_ips : 6908.01 img/s
DLL 2020-04-18 20:24:25.503915 - Epoch: 0 Iteration: 60  train.loss : 6.89795  train.total_ips : 6972.86 img/s
DLL 2020-04-18 20:24:25.797724 - Epoch: 0 Iteration: 61  train.loss : 6.90527  train.total_ips : 6973.41 img/s
