65, 0 %, 0 MiB
65, 0 %, 11 MiB
64, 0 %, 11 MiB
63, 0 %, 11 MiB
62, 0 %, 11 MiB
62, 0 %, 11 MiB
61, 0 %, 11 MiB
60, 0 %, 11 MiB
60, 2 %, 206 MiB
60, 11 %, 1784 MiB
61, 26 %, 3158 MiB
60, 0 %, 3158 MiB
60, 2 %, 5270 MiB
61, 65 %, 10020 MiB
62, 92 %, 10970 MiB
63, 55 %, 7954 MiB
64, 72 %, 10814 MiB
65, 98 %, 8420 MiB
64, 98 %, 10986 MiB
67, 99 %, 10986 MiB
66, 98 %, 10986 MiB
67, 98 %, 10986 MiB
68, 98 %, 10986 MiB
69, 98 %, 10986 MiB
69, 98 %, 10986 MiB
70, 96 %, 10986 MiB
70, 96 %, 10986 MiB
71, 96 %, 10986 MiB
72, 98 %, 10986 MiB
72, 96 %, 10986 MiB
72, 96 %, 10986 MiB
72, 96 %, 10986 MiB
73, 98 %, 10986 MiB
73, 98 %, 10986 MiB
74, 98 %, 10986 MiB
74, 96 %, 10986 MiB
74, 98 %, 10986 MiB
75, 96 %, 10986 MiB
76, 98 %, 10986 MiB
76, 98 %, 10986 MiB
76, 98 %, 10986 MiB
77, 98 %, 10986 MiB
77, 96 %, 10986 MiB
77, 98 %, 10986 MiB
77, 96 %, 10986 MiB
77, 96 %, 10986 MiB
78, 96 %, 10986 MiB
78, 95 %, 10986 MiB
78, 98 %, 10986 MiB
78, 98 %, 10986 MiB
78, 98 %, 10986 MiB
79, 98 %, 10986 MiB
79, 96 %, 10986 MiB
79, 86 %, 10956 MiB
80, 96 %, 10666 MiB
80, 97 %, 10666 MiB
80, 98 %, 10666 MiB
80, 98 %, 10666 MiB
80, 98 %, 10804 MiB
79, 0 %, 10804 MiB
78, 5 %, 11 MiB
