DLL 2022-10-02 15:28:33.383299 - PARAMETER output : ./ 
DLL 2022-10-02 15:28:33.383359 - PARAMETER dataset_path : /data/tacotron2/LJSpeech-1.1 
DLL 2022-10-02 15:28:33.383381 - PARAMETER model_name : WaveGlow 
DLL 2022-10-02 15:28:33.383400 - PARAMETER log_file : nvlog.json 
DLL 2022-10-02 15:28:33.383415 - PARAMETER anneal_steps : None 
DLL 2022-10-02 15:28:33.383431 - PARAMETER anneal_factor : 0.1 
DLL 2022-10-02 15:28:33.383447 - PARAMETER epochs : 2 
DLL 2022-10-02 15:28:33.383463 - PARAMETER epochs_per_checkpoint : 50 
DLL 2022-10-02 15:28:33.383478 - PARAMETER checkpoint_path :  
DLL 2022-10-02 15:28:33.383493 - PARAMETER resume_from_last : False 
DLL 2022-10-02 15:28:33.383509 - PARAMETER dynamic_loss_scaling : True 
DLL 2022-10-02 15:28:33.383526 - PARAMETER amp : False 
DLL 2022-10-02 15:28:33.383541 - PARAMETER cudnn_enabled : True 
DLL 2022-10-02 15:28:33.383557 - PARAMETER cudnn_benchmark : True 
DLL 2022-10-02 15:28:33.383572 - PARAMETER disable_uniform_initialize_bn_weight : False 
DLL 2022-10-02 15:28:33.383587 - PARAMETER use_saved_learning_rate : False 
DLL 2022-10-02 15:28:33.383601 - PARAMETER learning_rate : 0.0 
DLL 2022-10-02 15:28:33.383618 - PARAMETER weight_decay : 0.0 
DLL 2022-10-02 15:28:33.383634 - PARAMETER grad_clip_thresh : 65504.0 
DLL 2022-10-02 15:28:33.383649 - PARAMETER batch_size : 48 
DLL 2022-10-02 15:28:33.383665 - PARAMETER grad_clip : 5.0 
DLL 2022-10-02 15:28:33.383680 - PARAMETER load_mel_from_disk : False 
DLL 2022-10-02 15:28:33.383696 - PARAMETER training_files : filelists/ljs_audio_text_train_subset_625_filelist.txt 
DLL 2022-10-02 15:28:33.383710 - PARAMETER validation_files : filelists/ljs_audio_text_val_filelist.txt 
DLL 2022-10-02 15:28:33.383725 - PARAMETER text_cleaners : ['english_cleaners'] 
DLL 2022-10-02 15:28:33.383743 - PARAMETER max_wav_value : 32768.0 
DLL 2022-10-02 15:28:33.383760 - PARAMETER sampling_rate : 22050 
DLL 2022-10-02 15:28:33.383775 - PARAMETER filter_length : 1024 
DLL 2022-10-02 15:28:33.383789 - PARAMETER hop_length : 256 
DLL 2022-10-02 15:28:33.383803 - PARAMETER win_length : 1024 
DLL 2022-10-02 15:28:33.383818 - PARAMETER mel_fmin : 0.0 
DLL 2022-10-02 15:28:33.383833 - PARAMETER mel_fmax : 8000.0 
DLL 2022-10-02 15:28:33.383847 - PARAMETER rank : 0 
DLL 2022-10-02 15:28:33.383862 - PARAMETER world_size : 1 
DLL 2022-10-02 15:28:33.383876 - PARAMETER dist_url : tcp://localhost:23456 
DLL 2022-10-02 15:28:33.383890 - PARAMETER group_name : group_name 
DLL 2022-10-02 15:28:33.383904 - PARAMETER dist_backend : nccl 
DLL 2022-10-02 15:28:33.383920 - PARAMETER bench_class :  
DLL 2022-10-02 15:28:33.383935 - PARAMETER model_name : Tacotron2_PyT 
train.py:402: SyntaxWarning: "is not" with a literal. Did you mean "!="?
  if args.checkpoint_path is not "":
/workspace/examples/tacotron2/waveglow/model.py:55: UserWarning: torch.qr is deprecated in favor of torch.linalg.qr and will be removed in a future PyTorch release.
The boolean parameter 'some' has been replaced with a string parameter 'mode'.
Q, R = torch.qr(A, some)
should be replaced with
Q, R = torch.linalg.qr(A, 'reduced' if some else 'complete') (Triggered internally at  /opt/pytorch/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp:1934.)
  W = torch.qr(torch.FloatTensor(c, c).normal_())[0]
DLL 2022-10-02 15:28:58.468067 - (0, 0) glob_iter/iters_per_epoch : 0/13 
DLL 2022-10-02 15:29:04.095988 - (0, 0) train_loss : 0.002109129447489977 
DLL 2022-10-02 15:29:07.491189 - (0, 0) train_items_per_sec : 42557.17977202188 
DLL 2022-10-02 15:29:07.491289 - (0, 0) train_iter_time : 9.023154308088124 
DLL 2022-10-02 15:29:07.493775 - (0, 1) glob_iter/iters_per_epoch : 1/13 
DLL 2022-10-02 15:29:08.673416 - (0, 1) train_loss : 0.002151280175894499 
DLL 2022-10-02 15:29:09.894689 - (0, 1) train_items_per_sec : 159938.51770093612 
DLL 2022-10-02 15:29:09.894790 - (0, 1) train_iter_time : 2.4009225890040398 
DLL 2022-10-02 15:29:09.896683 - (0, 2) glob_iter/iters_per_epoch : 2/13 
DLL 2022-10-02 15:29:10.437443 - (0, 2) train_loss : 0.001986841903999448 
DLL 2022-10-02 15:29:11.647605 - (0, 2) train_items_per_sec : 219312.39113051767 
DLL 2022-10-02 15:29:11.647692 - (0, 2) train_iter_time : 1.7509270589798689 
DLL 2022-10-02 15:29:11.650827 - (0, 3) glob_iter/iters_per_epoch : 3/13 
DLL 2022-10-02 15:29:12.202901 - (0, 3) train_loss : 0.0020187662448734045 
DLL 2022-10-02 15:29:13.421509 - (0, 3) train_items_per_sec : 216863.80548567168 
DLL 2022-10-02 15:29:13.421607 - (0, 3) train_iter_time : 1.770696585997939 
DLL 2022-10-02 15:29:13.423427 - (0, 4) glob_iter/iters_per_epoch : 4/13 
DLL 2022-10-02 15:29:14.006109 - (0, 4) train_loss : 0.0017366732936352491 
DLL 2022-10-02 15:29:15.215707 - (0, 4) train_items_per_sec : 214251.63365789282 
DLL 2022-10-02 15:29:15.215788 - (0, 4) train_iter_time : 1.792285050265491 
DLL 2022-10-02 15:29:15.217684 - (0, 5) glob_iter/iters_per_epoch : 5/13 
DLL 2022-10-02 15:29:15.759167 - (0, 5) train_loss : 0.0020816794130951166 
DLL 2022-10-02 15:29:16.966915 - (0, 5) train_items_per_sec : 219524.1434689167 
DLL 2022-10-02 15:29:16.966996 - (0, 5) train_iter_time : 1.7492381199263036 
DLL 2022-10-02 15:29:16.968683 - (0, 6) glob_iter/iters_per_epoch : 6/13 
DLL 2022-10-02 15:29:17.513144 - (0, 6) train_loss : 0.0023439102806150913 
DLL 2022-10-02 15:29:18.728399 - (0, 6) train_items_per_sec : 218216.41492000525 
DLL 2022-10-02 15:29:18.728490 - (0, 6) train_iter_time : 1.7597209638915956 
DLL 2022-10-02 15:29:18.730171 - (0, 7) glob_iter/iters_per_epoch : 7/13 
DLL 2022-10-02 15:29:19.278954 - (0, 7) train_loss : 0.0018070017686113715 
DLL 2022-10-02 15:29:20.489569 - (0, 7) train_items_per_sec : 218255.52562975424 
DLL 2022-10-02 15:29:20.489650 - (0, 7) train_iter_time : 1.7594056273810565 
DLL 2022-10-02 15:29:20.491496 - (0, 8) glob_iter/iters_per_epoch : 8/13 
DLL 2022-10-02 15:29:21.027897 - (0, 8) train_loss : 0.0022287960164248943 
DLL 2022-10-02 15:29:22.234596 - (0, 8) train_items_per_sec : 220296.4349962225 
DLL 2022-10-02 15:29:22.234676 - (0, 8) train_iter_time : 1.7431058292277157 
DLL 2022-10-02 15:29:22.236472 - (0, 9) glob_iter/iters_per_epoch : 9/13 
DLL 2022-10-02 15:29:22.778619 - (0, 9) train_loss : 0.001846130471676588 
DLL 2022-10-02 15:29:23.988761 - (0, 9) train_items_per_sec : 219141.06572419702 
DLL 2022-10-02 15:29:23.988843 - (0, 9) train_iter_time : 1.7522959411144257 
DLL 2022-10-02 15:29:23.990857 - (0, 10) glob_iter/iters_per_epoch : 10/13 
DLL 2022-10-02 15:29:24.533002 - (0, 10) train_loss : 0.0021256341133266687 
DLL 2022-10-02 15:29:25.743031 - (0, 10) train_items_per_sec : 219155.5221395291 
DLL 2022-10-02 15:29:25.743111 - (0, 10) train_iter_time : 1.7521803523413837 
DLL 2022-10-02 15:29:25.745104 - (0, 11) glob_iter/iters_per_epoch : 11/13 
DLL 2022-10-02 15:29:26.283056 - (0, 11) train_loss : 0.0021556545980274677 
DLL 2022-10-02 15:29:27.494200 - (0, 11) train_items_per_sec : 219541.15576535655 
DLL 2022-10-02 15:29:27.494281 - (0, 11) train_iter_time : 1.7491025710478425 
DLL 2022-10-02 15:29:27.496146 - (0, 12) glob_iter/iters_per_epoch : 12/13 
DLL 2022-10-02 15:29:28.038719 - (0, 12) train_loss : 0.0025040307082235813 
DLL 2022-10-02 15:29:29.251111 - (0, 12) train_items_per_sec : 218807.0189872635 
DLL 2022-10-02 15:29:29.251211 - (0, 12) train_iter_time : 1.754971123766154 
DLL 2022-10-02 15:29:29.340993 - (0,) train_items_per_sec : 200450.8314906373 
DLL 2022-10-02 15:29:29.341121 - (0,) train_loss : 0.0025040307082235813 
DLL 2022-10-02 15:29:29.341166 - (0,) train_epoch_time : 31.26550563191995 
DLL 2022-10-02 15:29:30.510696 - (0, 13, 0) val_items_per_sec : 513996.32731170347 
DLL 2022-10-02 15:29:31.040666 - (0, 13, 1) val_items_per_sec : 726945.016840576 
DLL 2022-10-02 15:29:32.308205 - (0, 13, 2) val_items_per_sec : 25282.682189715004 
DLL 2022-10-02 15:29:32.436955 - (0,) val_loss : 0.00181053396469603 
DLL 2022-10-02 15:29:32.437090 - (0,) val_items_per_sec : 422074.6754473315 
Saving model and optimizer state at epoch 0 to ./checkpoint_WaveGlow_0.pt
DLL 2022-10-02 15:29:36.219608 - (1, 0) glob_iter/iters_per_epoch : 13/13 
DLL 2022-10-02 15:29:37.400475 - (1, 0) train_loss : 0.0021984996274113655 
DLL 2022-10-02 15:29:38.624189 - (1, 0) train_items_per_sec : 159692.6477242602 
DLL 2022-10-02 15:29:38.624271 - (1, 0) train_iter_time : 2.4046191573143005 
DLL 2022-10-02 15:29:38.626186 - (1, 1) glob_iter/iters_per_epoch : 14/13 
DLL 2022-10-02 15:29:39.173524 - (1, 1) train_loss : 0.0018506885971873999 
DLL 2022-10-02 15:29:40.397880 - (1, 1) train_items_per_sec : 216741.35637810949 
DLL 2022-10-02 15:29:40.398005 - (1, 1) train_iter_time : 1.7716969498433173 
DLL 2022-10-02 15:29:40.399954 - (1, 2) glob_iter/iters_per_epoch : 15/13 
DLL 2022-10-02 15:29:40.943459 - (1, 2) train_loss : 0.0019642922561615705 
DLL 2022-10-02 15:29:42.155644 - (1, 2) train_items_per_sec : 218716.697217606 
DLL 2022-10-02 15:29:42.155729 - (1, 2) train_iter_time : 1.7556958608329296 
DLL 2022-10-02 15:29:42.157660 - (1, 3) glob_iter/iters_per_epoch : 16/13 
DLL 2022-10-02 15:29:42.698148 - (1, 3) train_loss : 0.002246047602966428 
DLL 2022-10-02 15:29:43.910628 - (1, 3) train_items_per_sec : 219056.22864126734 
DLL 2022-10-02 15:29:43.910721 - (1, 3) train_iter_time : 1.752974578179419 
DLL 2022-10-02 15:29:43.914111 - (1, 4) glob_iter/iters_per_epoch : 17/13 
DLL 2022-10-02 15:29:44.462964 - (1, 4) train_loss : 0.002455722773447633 
DLL 2022-10-02 15:29:45.678307 - (1, 4) train_items_per_sec : 217660.2156258909 
DLL 2022-10-02 15:29:45.678419 - (1, 4) train_iter_time : 1.7642176770605147 
DLL 2022-10-02 15:29:45.680516 - (1, 5) glob_iter/iters_per_epoch : 18/13 
DLL 2022-10-02 15:29:46.230148 - (1, 5) train_loss : 0.002246901160106063 
DLL 2022-10-02 15:29:47.441024 - (1, 5) train_items_per_sec : 218117.98629925176 
DLL 2022-10-02 15:29:47.441114 - (1, 5) train_iter_time : 1.7605150612071157 
DLL 2022-10-02 15:29:47.442714 - (1, 6) glob_iter/iters_per_epoch : 19/13 
DLL 2022-10-02 15:29:47.992458 - (1, 6) train_loss : 0.002064608968794346 
DLL 2022-10-02 15:29:49.208849 - (1, 6) train_items_per_sec : 217423.26611275726 
DLL 2022-10-02 15:29:49.208940 - (1, 6) train_iter_time : 1.7661403347738087 
DLL 2022-10-02 15:29:49.211278 - (1, 7) glob_iter/iters_per_epoch : 20/13 
DLL 2022-10-02 15:29:49.757228 - (1, 7) train_loss : 0.0024768461007624865 
DLL 2022-10-02 15:29:50.966895 - (1, 7) train_items_per_sec : 218725.68432044477 
DLL 2022-10-02 15:29:50.966981 - (1, 7) train_iter_time : 1.7556237219832838 
DLL 2022-10-02 15:29:50.968847 - (1, 8) glob_iter/iters_per_epoch : 21/13 
DLL 2022-10-02 15:29:51.510008 - (1, 8) train_loss : 0.002612943993881345 
DLL 2022-10-02 15:29:52.724723 - (1, 8) train_items_per_sec : 218694.8289420806 
DLL 2022-10-02 15:29:52.724805 - (1, 8) train_iter_time : 1.75587142072618 
DLL 2022-10-02 15:29:52.726734 - (1, 9) glob_iter/iters_per_epoch : 22/13 
DLL 2022-10-02 15:29:53.268646 - (1, 9) train_loss : 0.0020966872107237577 
DLL 2022-10-02 15:29:54.480651 - (1, 9) train_items_per_sec : 218937.6540239478 
DLL 2022-10-02 15:29:54.480737 - (1, 9) train_iter_time : 1.753923973068595 
DLL 2022-10-02 15:29:54.482780 - (1, 10) glob_iter/iters_per_epoch : 23/13 
DLL 2022-10-02 15:29:55.028606 - (1, 10) train_loss : 0.0019813203252851963 
DLL 2022-10-02 15:29:56.244430 - (1, 10) train_items_per_sec : 217976.7548256395 
DLL 2022-10-02 15:29:56.244526 - (1, 10) train_iter_time : 1.7616557339206338 
DLL 2022-10-02 15:29:56.246406 - (1, 11) glob_iter/iters_per_epoch : 24/13 
DLL 2022-10-02 15:29:56.803762 - (1, 11) train_loss : 0.0021226226817816496 
DLL 2022-10-02 15:29:58.016663 - (1, 11) train_items_per_sec : 216916.62605501208 
DLL 2022-10-02 15:29:58.016749 - (1, 11) train_iter_time : 1.7702654101885855 
DLL 2022-10-02 15:29:58.018194 - (1, 12) glob_iter/iters_per_epoch : 25/13 
DLL 2022-10-02 15:29:58.560188 - (1, 12) train_loss : 0.0019307071343064308 
DLL 2022-10-02 15:29:59.769677 - (1, 12) train_items_per_sec : 219241.88673280488 
DLL 2022-10-02 15:29:59.769759 - (1, 12) train_iter_time : 1.7514901268295944 
DLL 2022-10-02 15:29:59.897328 - (1,) train_items_per_sec : 213684.7563768517 
DLL 2022-10-02 15:29:59.897365 - (1,) train_loss : 0.0019307071343064308 
DLL 2022-10-02 15:29:59.897386 - (1,) train_epoch_time : 24.076402192935348 
DLL 2022-10-02 15:30:00.844325 - (1, 26, 0) val_items_per_sec : 727238.2976403201 
DLL 2022-10-02 15:30:01.379609 - (1, 26, 1) val_items_per_sec : 719914.8945163348 
DLL 2022-10-02 15:30:01.508383 - (1, 26, 2) val_items_per_sec : 251863.72599697876 
DLL 2022-10-02 15:30:01.636230 - (1,) val_loss : 0.0019484549993649125 
DLL 2022-10-02 15:30:01.636361 - (1,) val_items_per_sec : 566338.9727178778 
DLL 2022-10-02 15:30:01.639589 - () run_time : 85.0043210182339 
