54, 0 %, 1 MiB
54, 0 %, 3 MiB
53, 0 %, 3 MiB
52, 0 %, 3 MiB
52, 0 %, 3 MiB
51, 0 %, 3 MiB
52, 1 %, 736 MiB
52, 0 %, 1720 MiB
52, 0 %, 1720 MiB
52, 0 %, 1720 MiB
52, 0 %, 1720 MiB
51, 0 %, 1720 MiB
51, 2 %, 1888 MiB
55, 100 %, 11142 MiB
58, 85 %, 11142 MiB
58, 100 %, 11142 MiB
59, 97 %, 11142 MiB
59, 100 %, 11142 MiB
60, 98 %, 11142 MiB
61, 100 %, 11142 MiB
61, 99 %, 11142 MiB
62, 82 %, 11142 MiB
62, 100 %, 11142 MiB
63, 87 %, 11142 MiB
63, 100 %, 11142 MiB
64, 91 %, 11142 MiB
64, 80 %, 11142 MiB
63, 96 %, 11142 MiB
62, 74 %, 11142 MiB
60, 0 %, 11118 MiB
60, 0 %, 1 MiB
57, 0 %, 1 MiB
