Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f3c7a9c0730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-08-30 02:48:58.487788 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 448  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 2 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-08-30 02:49:08.765840 - Epoch: 0 Iteration: 1  train.loss : 7.10352  train.total_ips : 93.27 img/s
DLL 2020-08-30 02:49:10.001595 - Epoch: 0 Iteration: 2  train.loss : 7.04102  train.total_ips : 725.14 img/s
DLL 2020-08-30 02:49:10.697417 - Epoch: 0 Iteration: 3  train.loss : 7.15430  train.total_ips : 1287.94 img/s
DLL 2020-08-30 02:49:11.391503 - Epoch: 0 Iteration: 4  train.loss : 7.22461  train.total_ips : 1291.21 img/s
DLL 2020-08-30 02:49:12.244509 - Epoch: 0 Iteration: 5  train.loss : 7.24805  train.total_ips : 1050.60 img/s
DLL 2020-08-30 02:49:13.148580 - Epoch: 0 Iteration: 6  train.loss : 7.45508  train.total_ips : 991.24 img/s
DLL 2020-08-30 02:49:14.515749 - Epoch: 0 Iteration: 7  train.loss : 7.42578  train.total_ips : 655.45 img/s
DLL 2020-08-30 02:49:15.206550 - Epoch: 0 Iteration: 8  train.loss : 7.47656  train.total_ips : 1297.24 img/s
DLL 2020-08-30 02:49:16.557310 - Epoch: 0 Iteration: 9  train.loss : 7.52344  train.total_ips : 663.40 img/s
DLL 2020-08-30 02:49:17.607609 - Epoch: 0 Iteration: 10  train.loss : 7.48633  train.total_ips : 855.36 img/s
DLL 2020-08-30 02:49:19.217047 - Epoch: 0 Iteration: 11  train.loss : 7.77930  train.total_ips : 555.86 img/s
DLL 2020-08-30 02:49:20.548431 - Epoch: 0 Iteration: 12  train.loss : 7.66797  train.total_ips : 673.06 img/s
DLL 2020-08-30 02:49:22.029851 - Epoch: 0 Iteration: 13  train.loss : 8.03125  train.total_ips : 604.90 img/s
DLL 2020-08-30 02:49:23.105537 - Epoch: 0 Iteration: 14  train.loss : 8.75000  train.total_ips : 833.07 img/s
DLL 2020-08-30 02:49:24.044344 - Epoch: 0 Iteration: 15  train.loss : 7.59766  train.total_ips : 954.56 img/s
DLL 2020-08-30 02:49:25.242604 - Epoch: 0 Iteration: 16  train.loss : 7.48828  train.total_ips : 747.85 img/s
DLL 2020-08-30 02:49:26.516176 - Epoch: 0 Iteration: 17  train.loss : 7.69336  train.total_ips : 703.62 img/s
DLL 2020-08-30 02:49:27.392731 - Epoch: 0 Iteration: 18  train.loss : 7.85938  train.total_ips : 1022.35 img/s
DLL 2020-08-30 02:49:28.274477 - Epoch: 0 Iteration: 19  train.loss : 7.53711  train.total_ips : 1016.36 img/s
DLL 2020-08-30 02:49:29.619891 - Epoch: 0 Iteration: 20  train.loss : 7.42188  train.total_ips : 666.03 img/s
DLL 2020-08-30 02:49:30.416561 - Epoch: 0 Iteration: 21  train.loss : 7.31445  train.total_ips : 1124.89 img/s
DLL 2020-08-30 02:49:32.076280 - Epoch: 0 Iteration: 22  train.loss : 7.34570  train.total_ips : 539.99 img/s
DLL 2020-08-30 02:49:32.787104 - Epoch: 0 Iteration: 23  train.loss : 7.29883  train.total_ips : 1260.78 img/s
DLL 2020-08-30 02:49:34.056045 - Epoch: 0 Iteration: 24  train.loss : 7.15430  train.total_ips : 706.18 img/s
DLL 2020-08-30 02:49:35.296202 - Epoch: 0 Iteration: 25  train.loss : 7.12305  train.total_ips : 722.61 img/s
DLL 2020-08-30 02:49:36.371938 - Epoch: 0 Iteration: 26  train.loss : 7.13281  train.total_ips : 833.04 img/s
DLL 2020-08-30 02:49:37.364496 - Epoch: 0 Iteration: 27  train.loss : 7.05469  train.total_ips : 902.88 img/s
DLL 2020-08-30 02:49:38.345303 - Epoch: 0 Iteration: 28  train.loss : 7.10742  train.total_ips : 913.68 img/s
