55, 0 %, 1 MiB
54, 0 %, 12 MiB
53, 0 %, 12 MiB
52, 0 %, 12 MiB
51, 0 %, 12 MiB
50, 0 %, 12 MiB
49, 0 %, 12 MiB
49, 0 %, 12 MiB
49, 3 %, 323 MiB
51, 28 %, 5983 MiB
56, 97 %, 10241 MiB
58, 97 %, 10241 MiB
59, 97 %, 10241 MiB
60, 97 %, 10241 MiB
60, 98 %, 10241 MiB
62, 97 %, 10241 MiB
63, 98 %, 10241 MiB
63, 97 %, 10241 MiB
64, 96 %, 10241 MiB
66, 97 %, 10241 MiB
66, 97 %, 10241 MiB
66, 97 %, 10241 MiB
67, 97 %, 10241 MiB
67, 97 %, 10241 MiB
68, 97 %, 10241 MiB
68, 97 %, 10241 MiB
68, 97 %, 10241 MiB
69, 96 %, 10241 MiB
69, 97 %, 10241 MiB
69, 96 %, 10241 MiB
67, 88 %, 10435 MiB
64, 2 %, 10435 MiB
62, 0 %, 10435 MiB
