Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fcedf118730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-06 18:03:43.217510 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 608  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-06 18:03:55.833321 - Epoch: 0 Iteration: 1  train.loss : 7.07031  train.total_ips : 48.25 img/s
DLL 2020-03-06 18:03:56.666084 - Epoch: 0 Iteration: 2  train.loss : 7.07422  train.total_ips : 730.22 img/s
DLL 2020-03-06 18:03:57.387686 - Epoch: 0 Iteration: 3  train.loss : 7.18359  train.total_ips : 842.67 img/s
DLL 2020-03-06 18:03:58.109067 - Epoch: 0 Iteration: 4  train.loss : 7.26953  train.total_ips : 842.94 img/s
DLL 2020-03-06 18:03:58.830535 - Epoch: 0 Iteration: 5  train.loss : 7.34766  train.total_ips : 842.81 img/s
DLL 2020-03-06 18:03:59.552295 - Epoch: 0 Iteration: 6  train.loss : 7.46875  train.total_ips : 842.46 img/s
DLL 2020-03-06 18:04:00.274211 - Epoch: 0 Iteration: 7  train.loss : 7.62109  train.total_ips : 842.29 img/s
DLL 2020-03-06 18:04:00.995959 - Epoch: 0 Iteration: 8  train.loss : 7.60547  train.total_ips : 842.50 img/s
DLL 2020-03-06 18:04:01.716761 - Epoch: 0 Iteration: 9  train.loss : 7.94922  train.total_ips : 843.64 img/s
DLL 2020-03-06 18:04:02.438395 - Epoch: 0 Iteration: 10  train.loss : 7.92578  train.total_ips : 842.82 img/s
DLL 2020-03-06 18:04:03.160140 - Epoch: 0 Iteration: 11  train.loss : 8.57812  train.total_ips : 842.44 img/s
DLL 2020-03-06 18:04:03.881465 - Epoch: 0 Iteration: 12  train.loss : 8.04688  train.total_ips : 842.98 img/s
DLL 2020-03-06 18:04:04.602769 - Epoch: 0 Iteration: 13  train.loss : 9.42188  train.total_ips : 843.01 img/s
DLL 2020-03-06 18:04:05.323274 - Epoch: 0 Iteration: 14  train.loss : 8.10938  train.total_ips : 843.97 img/s
