Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f683bf3f730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-23 04:27:16.684180 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 160  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 8 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-06-23 04:27:27.905019 - Epoch: 0 Iteration: 1  train.loss : 7.07422  train.total_ips : 121.24 img/s
DLL 2020-06-23 04:27:28.544236 - Epoch: 0 Iteration: 2  train.loss : 7.03076  train.total_ips : 2002.75 img/s
DLL 2020-06-23 04:27:28.982733 - Epoch: 0 Iteration: 3  train.loss : 7.03662  train.total_ips : 2919.76 img/s
DLL 2020-06-23 04:27:29.310973 - Epoch: 0 Iteration: 4  train.loss : 7.09180  train.total_ips : 3900.96 img/s
DLL 2020-06-23 04:27:29.637953 - Epoch: 0 Iteration: 5  train.loss : 7.13672  train.total_ips : 3915.82 img/s
DLL 2020-06-23 04:27:30.165745 - Epoch: 0 Iteration: 6  train.loss : 7.14404  train.total_ips : 2425.70 img/s
DLL 2020-06-23 04:27:30.500494 - Epoch: 0 Iteration: 7  train.loss : 7.21094  train.total_ips : 3825.58 img/s
DLL 2020-06-23 04:27:30.849352 - Epoch: 0 Iteration: 8  train.loss : 7.19385  train.total_ips : 3671.68 img/s
DLL 2020-06-23 04:27:31.187620 - Epoch: 0 Iteration: 9  train.loss : 7.16260  train.total_ips : 3785.13 img/s
DLL 2020-06-23 04:27:31.531026 - Epoch: 0 Iteration: 10  train.loss : 7.29443  train.total_ips : 3728.53 img/s
DLL 2020-06-23 04:27:31.864205 - Epoch: 0 Iteration: 11  train.loss : 7.27637  train.total_ips : 3842.85 img/s
DLL 2020-06-23 04:27:32.201979 - Epoch: 0 Iteration: 12  train.loss : 7.35400  train.total_ips : 3790.75 img/s
DLL 2020-06-23 04:27:32.533941 - Epoch: 0 Iteration: 13  train.loss : 7.30029  train.total_ips : 3858.29 img/s
DLL 2020-06-23 04:27:32.869083 - Epoch: 0 Iteration: 14  train.loss : 7.30176  train.total_ips : 3821.43 img/s
DLL 2020-06-23 04:27:33.222137 - Epoch: 0 Iteration: 15  train.loss : 7.24072  train.total_ips : 3626.21 img/s
DLL 2020-06-23 04:27:33.552367 - Epoch: 0 Iteration: 16  train.loss : 7.60986  train.total_ips : 3877.72 img/s
DLL 2020-06-23 04:27:33.903904 - Epoch: 0 Iteration: 17  train.loss : 7.47021  train.total_ips : 3642.43 img/s
DLL 2020-06-23 04:27:34.239252 - Epoch: 0 Iteration: 18  train.loss : 7.51758  train.total_ips : 3818.31 img/s
DLL 2020-06-23 04:27:34.617227 - Epoch: 0 Iteration: 19  train.loss : 7.64600  train.total_ips : 3387.23 img/s
DLL 2020-06-23 04:27:34.946467 - Epoch: 0 Iteration: 20  train.loss : 8.23340  train.total_ips : 3888.91 img/s
DLL 2020-06-23 04:27:35.278573 - Epoch: 0 Iteration: 21  train.loss : 7.59033  train.total_ips : 3855.31 img/s
DLL 2020-06-23 04:27:35.610861 - Epoch: 0 Iteration: 22  train.loss : 7.44678  train.total_ips : 3853.41 img/s
DLL 2020-06-23 04:27:35.940394 - Epoch: 0 Iteration: 23  train.loss : 7.71826  train.total_ips : 3885.50 img/s
DLL 2020-06-23 04:27:36.281501 - Epoch: 0 Iteration: 24  train.loss : 7.74072  train.total_ips : 3753.51 img/s
DLL 2020-06-23 04:27:36.617695 - Epoch: 0 Iteration: 25  train.loss : 7.89209  train.total_ips : 3808.34 img/s
DLL 2020-06-23 04:27:36.962888 - Epoch: 0 Iteration: 26  train.loss : 7.80322  train.total_ips : 3709.31 img/s
DLL 2020-06-23 04:27:37.293079 - Epoch: 0 Iteration: 27  train.loss : 7.60547  train.total_ips : 3878.25 img/s
DLL 2020-06-23 04:27:37.623429 - Epoch: 0 Iteration: 28  train.loss : 7.60791  train.total_ips : 3875.88 img/s
DLL 2020-06-23 04:27:37.959291 - Epoch: 0 Iteration: 29  train.loss : 7.96777  train.total_ips : 3812.21 img/s
DLL 2020-06-23 04:27:38.287983 - Epoch: 0 Iteration: 30  train.loss : 7.41602  train.total_ips : 3895.60 img/s
DLL 2020-06-23 04:27:38.625279 - Epoch: 0 Iteration: 31  train.loss : 7.27979  train.total_ips : 3797.21 img/s
DLL 2020-06-23 04:27:38.958189 - Epoch: 0 Iteration: 32  train.loss : 7.08691  train.total_ips : 3845.44 img/s
DLL 2020-06-23 04:27:39.294840 - Epoch: 0 Iteration: 33  train.loss : 7.18066  train.total_ips : 3803.33 img/s
DLL 2020-06-23 04:27:39.626811 - Epoch: 0 Iteration: 34  train.loss : 7.51318  train.total_ips : 3857.45 img/s
DLL 2020-06-23 04:27:39.958745 - Epoch: 0 Iteration: 35  train.loss : 7.07861  train.total_ips : 3857.59 img/s
DLL 2020-06-23 04:27:40.283747 - Epoch: 0 Iteration: 36  train.loss : 7.10596  train.total_ips : 3939.60 img/s
DLL 2020-06-23 04:27:41.206155 - Epoch: 0 Iteration: 37  train.loss : 7.08154  train.total_ips : 1387.81 img/s
