Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f79b3f52730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-08 23:49:09.119224 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 160  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-08 23:49:14.755750 - Epoch: 0 Iteration: 1  train.loss : 7.05078  train.total_ips : 28.50 img/s
DLL 2020-03-08 23:49:15.152376 - Epoch: 0 Iteration: 2  train.loss : 7.58984  train.total_ips : 403.45 img/s
DLL 2020-03-08 23:49:15.449148 - Epoch: 0 Iteration: 3  train.loss : 8.01562  train.total_ips : 539.26 img/s
DLL 2020-03-08 23:49:15.746334 - Epoch: 0 Iteration: 4  train.loss : 7.96484  train.total_ips : 538.50 img/s
DLL 2020-03-08 23:49:16.043803 - Epoch: 0 Iteration: 5  train.loss : 8.53125  train.total_ips : 537.99 img/s
DLL 2020-03-08 23:49:16.341038 - Epoch: 0 Iteration: 6  train.loss : 8.86719  train.total_ips : 538.42 img/s
DLL 2020-03-08 23:49:16.638286 - Epoch: 0 Iteration: 7  train.loss : 11.12500  train.total_ips : 538.38 img/s
DLL 2020-03-08 23:49:16.935180 - Epoch: 0 Iteration: 8  train.loss : 9.17969  train.total_ips : 539.03 img/s
DLL 2020-03-08 23:49:17.232057 - Epoch: 0 Iteration: 9  train.loss : 8.30469  train.total_ips : 539.10 img/s
DLL 2020-03-08 23:49:17.529038 - Epoch: 0 Iteration: 10  train.loss : 8.52344  train.total_ips : 538.87 img/s
DLL 2020-03-08 23:49:17.825870 - Epoch: 0 Iteration: 11  train.loss : 7.52734  train.total_ips : 539.15 img/s
DLL 2020-03-08 23:49:18.122444 - Epoch: 0 Iteration: 12  train.loss : 8.71875  train.total_ips : 539.62 img/s
DLL 2020-03-08 23:49:18.419517 - Epoch: 0 Iteration: 13  train.loss : 9.92969  train.total_ips : 538.71 img/s
DLL 2020-03-08 23:49:18.716335 - Epoch: 0 Iteration: 14  train.loss : 9.17969  train.total_ips : 539.16 img/s
DLL 2020-03-08 23:49:19.012977 - Epoch: 0 Iteration: 15  train.loss : 8.33594  train.total_ips : 539.52 img/s
DLL 2020-03-08 23:49:19.309645 - Epoch: 0 Iteration: 16  train.loss : 7.66016  train.total_ips : 539.47 img/s
DLL 2020-03-08 23:49:19.606306 - Epoch: 0 Iteration: 17  train.loss : 7.89062  train.total_ips : 539.46 img/s
DLL 2020-03-08 23:49:19.902735 - Epoch: 0 Iteration: 18  train.loss : 7.67969  train.total_ips : 539.88 img/s
DLL 2020-03-08 23:49:20.199520 - Epoch: 0 Iteration: 19  train.loss : 7.61719  train.total_ips : 539.25 img/s
DLL 2020-03-08 23:49:20.496333 - Epoch: 0 Iteration: 20  train.loss : 7.30859  train.total_ips : 539.19 img/s
DLL 2020-03-08 23:49:20.793076 - Epoch: 0 Iteration: 21  train.loss : 7.53516  train.total_ips : 539.31 img/s
DLL 2020-03-08 23:49:21.089887 - Epoch: 0 Iteration: 22  train.loss : 7.62500  train.total_ips : 539.19 img/s
DLL 2020-03-08 23:49:21.386705 - Epoch: 0 Iteration: 23  train.loss : 7.68750  train.total_ips : 539.19 img/s
DLL 2020-03-08 23:49:21.683676 - Epoch: 0 Iteration: 24  train.loss : 7.48438  train.total_ips : 538.90 img/s
DLL 2020-03-08 23:49:21.980404 - Epoch: 0 Iteration: 25  train.loss : 10.10938  train.total_ips : 539.33 img/s
DLL 2020-03-08 23:49:22.277959 - Epoch: 0 Iteration: 26  train.loss : 9.25000  train.total_ips : 537.86 img/s
DLL 2020-03-08 23:49:22.574274 - Epoch: 0 Iteration: 27  train.loss : 7.61328  train.total_ips : 540.09 img/s
DLL 2020-03-08 23:49:22.870784 - Epoch: 0 Iteration: 28  train.loss : 7.69922  train.total_ips : 539.73 img/s
DLL 2020-03-08 23:49:23.167540 - Epoch: 0 Iteration: 29  train.loss : 7.59375  train.total_ips : 539.30 img/s
DLL 2020-03-08 23:49:23.464483 - Epoch: 0 Iteration: 30  train.loss : 7.68359  train.total_ips : 538.96 img/s
DLL 2020-03-08 23:49:23.761372 - Epoch: 0 Iteration: 31  train.loss : 7.30469  train.total_ips : 539.05 img/s
DLL 2020-03-08 23:49:24.058479 - Epoch: 0 Iteration: 32  train.loss : 7.17188  train.total_ips : 538.64 img/s
DLL 2020-03-08 23:49:24.355690 - Epoch: 0 Iteration: 33  train.loss : 7.18359  train.total_ips : 538.45 img/s
DLL 2020-03-08 23:49:24.652903 - Epoch: 0 Iteration: 34  train.loss : 7.04297  train.total_ips : 538.47 img/s
DLL 2020-03-08 23:49:24.950345 - Epoch: 0 Iteration: 35  train.loss : 7.19141  train.total_ips : 538.05 img/s
DLL 2020-03-08 23:49:25.247604 - Epoch: 0 Iteration: 36  train.loss : 7.28906  train.total_ips : 538.39 img/s
DLL 2020-03-08 23:49:25.544834 - Epoch: 0 Iteration: 37  train.loss : 7.25781  train.total_ips : 538.44 img/s
DLL 2020-03-08 23:49:25.842246 - Epoch: 0 Iteration: 38  train.loss : 7.18750  train.total_ips : 538.10 img/s
DLL 2020-03-08 23:49:26.139725 - Epoch: 0 Iteration: 39  train.loss : 7.16406  train.total_ips : 537.97 img/s
DLL 2020-03-08 23:49:26.436951 - Epoch: 0 Iteration: 40  train.loss : 7.01172  train.total_ips : 538.50 img/s
DLL 2020-03-08 23:49:26.734178 - Epoch: 0 Iteration: 41  train.loss : 6.96484  train.total_ips : 538.41 img/s
DLL 2020-03-08 23:49:27.031152 - Epoch: 0 Iteration: 42  train.loss : 6.96094  train.total_ips : 538.90 img/s
DLL 2020-03-08 23:49:27.328070 - Epoch: 0 Iteration: 43  train.loss : 7.00391  train.total_ips : 538.99 img/s
DLL 2020-03-08 23:49:27.626157 - Epoch: 0 Iteration: 44  train.loss : 7.09375  train.total_ips : 536.88 img/s
DLL 2020-03-08 23:49:27.923455 - Epoch: 0 Iteration: 45  train.loss : 7.00000  train.total_ips : 538.29 img/s
DLL 2020-03-08 23:49:28.220802 - Epoch: 0 Iteration: 46  train.loss : 6.96484  train.total_ips : 538.24 img/s
DLL 2020-03-08 23:49:28.517841 - Epoch: 0 Iteration: 47  train.loss : 6.97656  train.total_ips : 538.79 img/s
DLL 2020-03-08 23:49:28.814729 - Epoch: 0 Iteration: 48  train.loss : 7.00000  train.total_ips : 539.04 img/s
DLL 2020-03-08 23:49:29.112200 - Epoch: 0 Iteration: 49  train.loss : 6.94531  train.total_ips : 537.99 img/s
DLL 2020-03-08 23:49:29.409769 - Epoch: 0 Iteration: 50  train.loss : 6.99219  train.total_ips : 537.82 img/s
DLL 2020-03-08 23:49:29.706792 - Epoch: 0 Iteration: 51  train.loss : 6.96875  train.total_ips : 538.81 img/s
DLL 2020-03-08 23:49:30.004050 - Epoch: 0 Iteration: 52  train.loss : 6.94141  train.total_ips : 538.37 img/s
DLL 2020-03-08 23:49:30.301599 - Epoch: 0 Iteration: 53  train.loss : 6.97266  train.total_ips : 537.87 img/s
DLL 2020-03-08 23:49:30.599202 - Epoch: 0 Iteration: 54  train.loss : 6.99609  train.total_ips : 537.76 img/s
DLL 2020-03-08 23:49:30.896746 - Epoch: 0 Iteration: 55  train.loss : 6.90625  train.total_ips : 537.86 img/s
DLL 2020-03-08 23:49:31.194380 - Epoch: 0 Iteration: 56  train.loss : 6.87500  train.total_ips : 537.74 img/s
DLL 2020-03-08 23:49:31.491611 - Epoch: 0 Iteration: 57  train.loss : 6.99219  train.total_ips : 538.43 img/s
