Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f5ba964b730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-06 06:57:10.386794 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 160  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-06 06:57:16.113200 - Epoch: 0 Iteration: 1  train.loss : 7.03516  train.total_ips : 28.17 img/s
DLL 2020-03-06 06:57:16.491169 - Epoch: 0 Iteration: 2  train.loss : 7.47266  train.total_ips : 423.34 img/s
DLL 2020-03-06 06:57:16.788101 - Epoch: 0 Iteration: 3  train.loss : 7.87109  train.total_ips : 538.97 img/s
DLL 2020-03-06 06:57:17.084978 - Epoch: 0 Iteration: 4  train.loss : 8.07031  train.total_ips : 539.10 img/s
DLL 2020-03-06 06:57:17.382402 - Epoch: 0 Iteration: 5  train.loss : 8.56250  train.total_ips : 538.07 img/s
DLL 2020-03-06 06:57:17.679363 - Epoch: 0 Iteration: 6  train.loss : 8.78125  train.total_ips : 538.92 img/s
DLL 2020-03-06 06:57:17.976444 - Epoch: 0 Iteration: 7  train.loss : 10.03125  train.total_ips : 538.70 img/s
DLL 2020-03-06 06:57:18.273390 - Epoch: 0 Iteration: 8  train.loss : 8.44531  train.total_ips : 538.96 img/s
DLL 2020-03-06 06:57:18.570261 - Epoch: 0 Iteration: 9  train.loss : 8.65625  train.total_ips : 539.11 img/s
DLL 2020-03-06 06:57:18.866876 - Epoch: 0 Iteration: 10  train.loss : 8.75781  train.total_ips : 539.53 img/s
DLL 2020-03-06 06:57:19.163722 - Epoch: 0 Iteration: 11  train.loss : 8.17188  train.total_ips : 539.13 img/s
DLL 2020-03-06 06:57:19.460381 - Epoch: 0 Iteration: 12  train.loss : 9.07031  train.total_ips : 539.47 img/s
DLL 2020-03-06 06:57:19.757108 - Epoch: 0 Iteration: 13  train.loss : 8.34375  train.total_ips : 539.34 img/s
DLL 2020-03-06 06:57:20.053768 - Epoch: 0 Iteration: 14  train.loss : 8.17969  train.total_ips : 539.47 img/s
DLL 2020-03-06 06:57:20.350525 - Epoch: 0 Iteration: 15  train.loss : 8.79688  train.total_ips : 539.29 img/s
