Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fbaef543730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-03 19:13:09.943439 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 160  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-03 19:13:14.811264 - Epoch: 0 Iteration: 1  train.loss : 7.16016  train.total_ips : 32.93 img/s
DLL 2020-03-03 19:13:15.170068 - Epoch: 0 Iteration: 2  train.loss : 7.43359  train.total_ips : 445.98 img/s
DLL 2020-03-03 19:13:15.465395 - Epoch: 0 Iteration: 3  train.loss : 7.82812  train.total_ips : 541.92 img/s
DLL 2020-03-03 19:13:15.760289 - Epoch: 0 Iteration: 4  train.loss : 7.92969  train.total_ips : 542.69 img/s
DLL 2020-03-03 19:13:16.055858 - Epoch: 0 Iteration: 5  train.loss : 8.69531  train.total_ips : 541.46 img/s
DLL 2020-03-03 19:13:16.350704 - Epoch: 0 Iteration: 6  train.loss : 8.72656  train.total_ips : 542.79 img/s
DLL 2020-03-03 19:13:16.646389 - Epoch: 0 Iteration: 7  train.loss : 9.22656  train.total_ips : 541.23 img/s
DLL 2020-03-03 19:13:16.942429 - Epoch: 0 Iteration: 8  train.loss : 8.83594  train.total_ips : 540.61 img/s
DLL 2020-03-03 19:13:17.238028 - Epoch: 0 Iteration: 9  train.loss : 9.14844  train.total_ips : 541.41 img/s
DLL 2020-03-03 19:13:17.533785 - Epoch: 0 Iteration: 10  train.loss : 8.32031  train.total_ips : 541.11 img/s
DLL 2020-03-03 19:13:17.829565 - Epoch: 0 Iteration: 11  train.loss : 8.98438  train.total_ips : 541.06 img/s
DLL 2020-03-03 19:13:18.125310 - Epoch: 0 Iteration: 12  train.loss : 9.27344  train.total_ips : 541.15 img/s
DLL 2020-03-03 19:13:18.420978 - Epoch: 0 Iteration: 13  train.loss : 8.87500  train.total_ips : 541.30 img/s
