Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f2f07dcd730>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-06 01:23:11.963632 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 160  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-06 01:23:17.641507 - Epoch: 0 Iteration: 1  train.loss : 7.09375  train.total_ips : 28.28 img/s
DLL 2020-03-06 01:23:18.028005 - Epoch: 0 Iteration: 2  train.loss : 7.45703  train.total_ips : 414.03 img/s
DLL 2020-03-06 01:23:18.326138 - Epoch: 0 Iteration: 3  train.loss : 7.94531  train.total_ips : 536.83 img/s
DLL 2020-03-06 01:23:18.624371 - Epoch: 0 Iteration: 4  train.loss : 7.95703  train.total_ips : 536.62 img/s
DLL 2020-03-06 01:23:18.922728 - Epoch: 0 Iteration: 5  train.loss : 9.01562  train.total_ips : 536.42 img/s
DLL 2020-03-06 01:23:19.221107 - Epoch: 0 Iteration: 6  train.loss : 8.91406  train.total_ips : 536.38 img/s
DLL 2020-03-06 01:23:19.519297 - Epoch: 0 Iteration: 7  train.loss : 9.35156  train.total_ips : 536.69 img/s
DLL 2020-03-06 01:23:19.817851 - Epoch: 0 Iteration: 8  train.loss : 8.21875  train.total_ips : 536.04 img/s
DLL 2020-03-06 01:23:20.115848 - Epoch: 0 Iteration: 9  train.loss : 10.00000  train.total_ips : 537.04 img/s
DLL 2020-03-06 01:23:20.414168 - Epoch: 0 Iteration: 10  train.loss : 8.32031  train.total_ips : 536.46 img/s
DLL 2020-03-06 01:23:20.712163 - Epoch: 0 Iteration: 11  train.loss : 8.19531  train.total_ips : 537.04 img/s
DLL 2020-03-06 01:23:21.010173 - Epoch: 0 Iteration: 12  train.loss : 7.70703  train.total_ips : 537.01 img/s
DLL 2020-03-06 01:23:21.307920 - Epoch: 0 Iteration: 13  train.loss : 8.26562  train.total_ips : 537.49 img/s
DLL 2020-03-06 01:23:21.605923 - Epoch: 0 Iteration: 14  train.loss : 8.32812  train.total_ips : 537.05 img/s
DLL 2020-03-06 01:23:21.903804 - Epoch: 0 Iteration: 15  train.loss : 7.91797  train.total_ips : 537.24 img/s
DLL 2020-03-06 01:23:22.201551 - Epoch: 0 Iteration: 16  train.loss : 7.74609  train.total_ips : 537.50 img/s
DLL 2020-03-06 01:23:22.499264 - Epoch: 0 Iteration: 17  train.loss : 7.31641  train.total_ips : 537.54 img/s
DLL 2020-03-06 01:23:22.797245 - Epoch: 0 Iteration: 18  train.loss : 7.41406  train.total_ips : 537.07 img/s
DLL 2020-03-06 01:23:23.094686 - Epoch: 0 Iteration: 19  train.loss : 7.83984  train.total_ips : 538.05 img/s
DLL 2020-03-06 01:23:23.392176 - Epoch: 0 Iteration: 20  train.loss : 7.61328  train.total_ips : 537.96 img/s
DLL 2020-03-06 01:23:23.689785 - Epoch: 0 Iteration: 21  train.loss : 7.62500  train.total_ips : 537.75 img/s
DLL 2020-03-06 01:23:23.987650 - Epoch: 0 Iteration: 22  train.loss : 7.62500  train.total_ips : 537.28 img/s
DLL 2020-03-06 01:23:24.285457 - Epoch: 0 Iteration: 23  train.loss : 7.54688  train.total_ips : 537.39 img/s
DLL 2020-03-06 01:23:24.583647 - Epoch: 0 Iteration: 24  train.loss : 10.50781  train.total_ips : 536.69 img/s
DLL 2020-03-06 01:23:24.881269 - Epoch: 0 Iteration: 25  train.loss : 7.27734  train.total_ips : 537.72 img/s
DLL 2020-03-06 01:23:25.178641 - Epoch: 0 Iteration: 26  train.loss : 7.60547  train.total_ips : 538.19 img/s
DLL 2020-03-06 01:23:25.475710 - Epoch: 0 Iteration: 27  train.loss : 7.29297  train.total_ips : 538.72 img/s
DLL 2020-03-06 01:23:25.773472 - Epoch: 0 Iteration: 28  train.loss : 7.47266  train.total_ips : 537.47 img/s
DLL 2020-03-06 01:23:26.070850 - Epoch: 0 Iteration: 29  train.loss : 7.35938  train.total_ips : 538.16 img/s
DLL 2020-03-06 01:23:26.368357 - Epoch: 0 Iteration: 30  train.loss : 7.23047  train.total_ips : 537.95 img/s
DLL 2020-03-06 01:23:26.665995 - Epoch: 0 Iteration: 31  train.loss : 7.04688  train.total_ips : 537.70 img/s
DLL 2020-03-06 01:23:26.963740 - Epoch: 0 Iteration: 32  train.loss : 7.10156  train.total_ips : 537.48 img/s
DLL 2020-03-06 01:23:27.261476 - Epoch: 0 Iteration: 33  train.loss : 7.12891  train.total_ips : 537.55 img/s
DLL 2020-03-06 01:23:27.559351 - Epoch: 0 Iteration: 34  train.loss : 7.16797  train.total_ips : 537.26 img/s
DLL 2020-03-06 01:23:27.856908 - Epoch: 0 Iteration: 35  train.loss : 7.37109  train.total_ips : 537.86 img/s
DLL 2020-03-06 01:23:28.154805 - Epoch: 0 Iteration: 36  train.loss : 7.23047  train.total_ips : 537.21 img/s
DLL 2020-03-06 01:23:28.452245 - Epoch: 0 Iteration: 37  train.loss : 6.98828  train.total_ips : 538.04 img/s
DLL 2020-03-06 01:23:28.750202 - Epoch: 0 Iteration: 38  train.loss : 7.45312  train.total_ips : 537.12 img/s
DLL 2020-03-06 01:23:29.048647 - Epoch: 0 Iteration: 39  train.loss : 7.07031  train.total_ips : 536.24 img/s
DLL 2020-03-06 01:23:29.346898 - Epoch: 0 Iteration: 40  train.loss : 6.97266  train.total_ips : 536.58 img/s
DLL 2020-03-06 01:23:29.645329 - Epoch: 0 Iteration: 41  train.loss : 7.36719  train.total_ips : 536.27 img/s
DLL 2020-03-06 01:23:29.943916 - Epoch: 0 Iteration: 42  train.loss : 6.97656  train.total_ips : 535.98 img/s
DLL 2020-03-06 01:23:30.242310 - Epoch: 0 Iteration: 43  train.loss : 6.99219  train.total_ips : 536.36 img/s
DLL 2020-03-06 01:23:30.540431 - Epoch: 0 Iteration: 44  train.loss : 7.15234  train.total_ips : 536.81 img/s
DLL 2020-03-06 01:23:30.838773 - Epoch: 0 Iteration: 45  train.loss : 6.90625  train.total_ips : 536.42 img/s
DLL 2020-03-06 01:23:31.137319 - Epoch: 0 Iteration: 46  train.loss : 6.96094  train.total_ips : 536.06 img/s
DLL 2020-03-06 01:23:31.435678 - Epoch: 0 Iteration: 47  train.loss : 6.99219  train.total_ips : 536.39 img/s
