Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fb571dbe840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-06 06:58:56.662630 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 160  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-06 06:59:02.387282 - Epoch: 0 Iteration: 1  train.loss : 7.07031  train.total_ips : 28.06 img/s
DLL 2020-03-06 06:59:02.753811 - Epoch: 0 Iteration: 2  train.loss : 7.68750  train.total_ips : 436.59 img/s
DLL 2020-03-06 06:59:03.050324 - Epoch: 0 Iteration: 3  train.loss : 8.03906  train.total_ips : 539.71 img/s
DLL 2020-03-06 06:59:03.346526 - Epoch: 0 Iteration: 4  train.loss : 8.10156  train.total_ips : 540.30 img/s
DLL 2020-03-06 06:59:03.643399 - Epoch: 0 Iteration: 5  train.loss : 9.17969  train.total_ips : 539.08 img/s
DLL 2020-03-06 06:59:03.939864 - Epoch: 0 Iteration: 6  train.loss : 9.92969  train.total_ips : 539.81 img/s
DLL 2020-03-06 06:59:04.236571 - Epoch: 0 Iteration: 7  train.loss : 9.38281  train.total_ips : 539.40 img/s
DLL 2020-03-06 06:59:04.532592 - Epoch: 0 Iteration: 8  train.loss : 8.64844  train.total_ips : 540.62 img/s
DLL 2020-03-06 06:59:04.829172 - Epoch: 0 Iteration: 9  train.loss : 8.69531  train.total_ips : 539.63 img/s
DLL 2020-03-06 06:59:05.125438 - Epoch: 0 Iteration: 10  train.loss : 8.10156  train.total_ips : 540.15 img/s
DLL 2020-03-06 06:59:05.421761 - Epoch: 0 Iteration: 11  train.loss : 8.61719  train.total_ips : 540.08 img/s
DLL 2020-03-06 06:59:05.717848 - Epoch: 0 Iteration: 12  train.loss : 8.00781  train.total_ips : 540.50 img/s
DLL 2020-03-06 06:59:06.014346 - Epoch: 0 Iteration: 13  train.loss : 9.13281  train.total_ips : 539.76 img/s
DLL 2020-03-06 06:59:06.310372 - Epoch: 0 Iteration: 14  train.loss : 9.05469  train.total_ips : 540.63 img/s
DLL 2020-03-06 06:59:06.606592 - Epoch: 0 Iteration: 15  train.loss : 8.04688  train.total_ips : 540.25 img/s
DLL 2020-03-06 06:59:06.903010 - Epoch: 0 Iteration: 16  train.loss : 7.92188  train.total_ips : 539.90 img/s
DLL 2020-03-06 06:59:07.199492 - Epoch: 0 Iteration: 17  train.loss : 7.57031  train.total_ips : 539.80 img/s
DLL 2020-03-06 06:59:07.496359 - Epoch: 0 Iteration: 18  train.loss : 8.00000  train.total_ips : 539.08 img/s
DLL 2020-03-06 06:59:07.792965 - Epoch: 0 Iteration: 19  train.loss : 8.18750  train.total_ips : 539.58 img/s
DLL 2020-03-06 06:59:08.089119 - Epoch: 0 Iteration: 20  train.loss : 7.54297  train.total_ips : 540.37 img/s
DLL 2020-03-06 06:59:08.385493 - Epoch: 0 Iteration: 21  train.loss : 7.46875  train.total_ips : 539.98 img/s
DLL 2020-03-06 06:59:08.681723 - Epoch: 0 Iteration: 22  train.loss : 7.36328  train.total_ips : 540.23 img/s
DLL 2020-03-06 06:59:08.978106 - Epoch: 0 Iteration: 23  train.loss : 7.23047  train.total_ips : 539.96 img/s
DLL 2020-03-06 06:59:09.274452 - Epoch: 0 Iteration: 24  train.loss : 7.60938  train.total_ips : 540.04 img/s
