Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f7e95935840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-06-20 18:20:22.138991 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 2  batch_size : 928  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : True  local_rank : 0  gpu : 0  world_size : 8 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-06-20 18:20:57.370279 - Epoch: 0 Iteration: 1  train.loss : 7.10400  train.total_ips : 220.29 img/s
DLL 2020-06-20 18:21:00.254255 - Epoch: 0 Iteration: 2  train.loss : 7.01367  train.total_ips : 2574.31 img/s
DLL 2020-06-20 18:21:02.162590 - Epoch: 0 Iteration: 3  train.loss : 6.99658  train.total_ips : 3890.96 img/s
DLL 2020-06-20 18:21:03.616007 - Epoch: 0 Iteration: 4  train.loss : 6.97314  train.total_ips : 5108.06 img/s
DLL 2020-06-20 18:21:05.066604 - Epoch: 0 Iteration: 5  train.loss : 6.97412  train.total_ips : 5118.92 img/s
DLL 2020-06-20 18:21:06.516706 - Epoch: 0 Iteration: 6  train.loss : 7.01172  train.total_ips : 5119.94 img/s
DLL 2020-06-20 18:21:07.968926 - Epoch: 0 Iteration: 7  train.loss : 7.04297  train.total_ips : 5112.55 img/s
DLL 2020-06-20 18:21:09.421532 - Epoch: 0 Iteration: 8  train.loss : 7.04004  train.total_ips : 5111.25 img/s
DLL 2020-06-20 18:21:10.874956 - Epoch: 0 Iteration: 9  train.loss : 7.05225  train.total_ips : 5108.58 img/s
DLL 2020-06-20 18:21:12.330035 - Epoch: 0 Iteration: 10  train.loss : 7.01123  train.total_ips : 5102.54 img/s
DLL 2020-06-20 18:21:13.781746 - Epoch: 0 Iteration: 11  train.loss : 7.01465  train.total_ips : 5114.49 img/s
DLL 2020-06-20 18:21:15.234206 - Epoch: 0 Iteration: 12  train.loss : 6.98975  train.total_ips : 5111.72 img/s
DLL 2020-06-20 18:21:16.689301 - Epoch: 0 Iteration: 13  train.loss : 6.97705  train.total_ips : 5102.42 img/s
